carrierId,tourId,vehicleId,vehicleTypeId,depot_zone,MESOZONE,BoundaryZONE,depot_zone_x,depot_zone_y
744593.0,70.0,845.0,2.0,326.0,,no,-122.15162906872371,37.74040476561992
744594.0,71.0,855.0,2.0,234.0,,no,-122.20386929713827,37.77749936582043
744596.0,72.0,868.0,2.0,663.0,,no,-122.12993921411332,37.67620264291895
744597.0,73.0,874.0,2.0,283.0,,no,-122.19381915014004,37.74956873340353
744600.0,74.0,890.0,2.0,328.0,,no,-122.16622918552676,37.745869537327394
744603.0,75.0,898.0,2.0,292.0,,no,-122.1817917416477,37.729829688566824
744604.0,76.0,909.0,2.0,3.0,,no,-122.25506994708137,37.844818287165204
744608.0,77.0,920.0,2.0,676.0,,no,-122.10850776306904,37.668797272571226
744609.0,78.0,929.0,2.0,46.0,,no,-122.2793325600675,37.82023156681036
744610.0,79.0,943.0,2.0,230.0,,no,-122.201219280859,37.76639934800916
744611.0,80.0,952.0,2.0,861.0,,no,-121.94043876512039,37.54464879864527
744612.0,81.0,965.0,2.0,892.0,,no,-121.95875650938659,37.516017530853574
744613.0,82.0,979.0,2.0,975.0,,no,-121.87588824216807,37.63781408103534
744614.0,83.0,999.0,2.0,51.0,,no,-122.306694911753,37.81263649315216
744615.0,84.0,1012.0,2.0,651.0,,no,-122.09019726864298,37.67697368793003
744616.0,85.0,1027.0,2.0,822.0,,no,-122.04820609208811,37.5639780839945
744617.0,86.0,1039.0,2.0,664.0,,no,-122.1316817774576,37.6798297845405
749261.0,87.0,1049.0,2.0,167.0,,no,-122.25712027079307,37.787027185388446
749264.0,88.0,1062.0,2.0,774.0,,no,-122.03926709978008,37.59107919746853
749265.0,89.0,1069.0,2.0,942.0,,no,-121.9262578374553,37.716402194936514
749267.0,90.0,1083.0,2.0,500.0,,no,-122.24303540051295,37.7587255858478
749269.0,91.0,1095.0,2.0,604.0,,no,-122.15684482720567,37.69932796492869
749273.0,92.0,1105.0,2.0,1031.0,,no,-121.75709499088128,37.67424995184008
749274.0,93.0,1118.0,2.0,376.0,,no,-122.29282177112526,37.880840822418946
751485.0,94.0,1132.0,2.0,599.0,,no,-122.15678148878037,37.713565468043704
751815.0,95.0,1147.0,2.0,342.0,,no,-122.3263604896256,37.890301816724396
752087.0,96.0,1162.0,2.0,879.0,,no,-122.00221225513666,37.53851438702062
752088.0,97.0,1171.0,2.0,462.0,,no,-122.23038368382079,37.762710831178836
752092.0,98.0,1184.0,2.0,726.0,,no,-122.06751756026378,37.63736967164398
752093.0,99.0,1193.0,2.0,479.0,,no,-122.287898112649,37.771160989529314
752094.0,100.0,1207.0,2.0,588.0,,no,-122.12811476545845,37.710792890129504
757288.0,101.0,1216.0,2.0,556.0,,no,-122.1433737940911,37.73955863045843
759450.0,102.0,1228.0,2.0,305.0,,no,-122.16891820258094,37.74965107476625
761295.0,103.0,1241.0,2.0,814.0,,no,-122.04999002273219,37.579079380260694
763665.0,104.0,1257.0,2.0,1034.0,,no,-121.77363082202933,37.669956419532234
763670.0,105.0,1265.0,2.0,286.0,,no,-122.20264754997041,37.73340348519769
763671.0,106.0,1279.0,2.0,319.0,,no,-122.1185613908884,37.74465630929303
764511.0,107.0,1293.0,2.0,140.0,,no,-122.25325769476761,37.80133585537667
765508.0,108.0,1305.0,2.0,651.0,,no,-122.09034146306716,37.67730758354514
765727.0,109.0,1322.0,2.0,241.0,,no,-122.1841896657152,37.78307592351803
766093.0,110.0,1333.0,2.0,549.0,,no,-122.06769798163947,37.69285525160344
766094.0,111.0,1347.0,2.0,990.0,,no,-121.86066402701029,37.67357805579091
766769.0,112.0,1361.0,2.0,693.0,,no,-122.07678458140221,37.65303765474187
766771.0,113.0,1369.0,2.0,494.0,,no,-122.23087404840128,37.759258784547434
766772.0,114.0,1378.0,2.0,577.0,,no,-122.14912086866954,37.72043861105917
766773.0,115.0,1393.0,2.0,251.0,,no,-122.13821309354812,37.77390072691727
766775.0,116.0,1404.0,2.0,620.0,,no,-122.1170201761534,37.686957235588096
766776.0,117.0,1417.0,2.0,60.0,,no,-122.28399147508094,37.80193540459474
766779.0,118.0,1434.0,2.0,205.0,,no,-122.19698975307627,37.79596236553681
766781.0,119.0,1451.0,2.0,829.0,,no,-122.02453221418044,37.563864943179965
766782.0,120.0,1462.0,2.0,103.0,,no,-122.23353201368268,37.83388492500425
766784.0,121.0,1472.0,2.0,495.0,,no,-122.23803675261492,37.75994369492682
766785.0,122.0,1484.0,2.0,830.0,,no,-122.01530006493022,37.5589294154357
766787.0,123.0,1491.0,2.0,469.0,,no,-122.26396237196704,37.7777992163924
766788.0,124.0,1504.0,2.0,909.0,,no,-121.92510843558152,37.486374538501536
766790.0,125.0,1511.0,2.0,544.0,,no,-122.06322904429156,37.70118671071612
766794.0,126.0,1523.0,2.0,619.0,,no,-122.1063952860564,37.68787044980615
766796.0,127.0,1536.0,2.0,857.0,,no,-121.9364425767769,37.54933472016698
778012.0,128.0,1551.0,2.0,132.0,,no,-122.24132852314412,37.81022960586207
778887.0,129.0,1561.0,2.0,928.0,,no,-122.01944384365703,37.536428309306935
778889.0,130.0,1576.0,2.0,502.0,,no,-122.23921013578526,37.733621881407515
783520.0,131.0,1595.0,2.0,916.0,,no,-122.04502847590715,37.55421671373448
792429.0,132.0,1611.0,2.0,842.0,,no,-121.96828914645815,37.54355965158268
792434.0,133.0,1619.0,2.0,256.0,,no,-122.17267545172739,37.77891436855174
792443.0,134.0,1630.0,2.0,101.0,,no,-122.2328292032021,37.83947049652403
792446.0,135.0,1639.0,2.0,244.0,,no,-122.18340329203988,37.791320432064715
795228.0,136.0,1654.0,2.0,64.0,,no,-122.27434445004394,37.80688116618804
801017.0,137.0,1661.0,2.0,270.0,,no,-122.18686226285712,37.76472755067135
801035.0,138.0,1672.0,2.0,300.0,,no,-122.18507950456295,37.75025018323553
801039.0,139.0,1687.0,2.0,720.0,,no,-122.09244976299664,37.645662900472495
801068.0,140.0,1696.0,2.0,217.0,,no,-122.21190654412064,37.779645001854966
818114.0,141.0,1702.0,2.0,186.0,,no,-122.22135129794941,37.79134767598674
818774.0,142.0,1713.0,2.0,119.0,,no,-122.20858298832148,37.81705765406399
820662.0,143.0,1735.0,2.0,568.0,,no,-122.15877144082306,37.71638645958801
820666.0,144.0,1751.0,2.0,202.0,,no,-122.1885495157778,37.800085641103266
824338.0,145.0,1761.0,2.0,583.0,,no,-122.13116640117616,37.72447276540903
831336.0,146.0,1777.0,2.0,801.0,,no,-122.01226847722612,37.563828510799674
831337.0,147.0,1793.0,2.0,162.0,,no,-122.23680659614547,37.78637412623829
831339.0,148.0,1801.0,2.0,52.0,,no,-122.2985627356867,37.811344348192115
831340.0,149.0,1812.0,2.0,888.0,,no,-121.97440346199612,37.517285642441905
832632.0,150.0,1824.0,2.0,99.0,,no,-122.25083790823774,37.8271925993594
844820.0,151.0,1838.0,2.0,473.0,,no,-122.276234189853,37.787497532923474
845200.0,152.0,1847.0,2.0,411.0,,no,-122.28507615656093,37.86025904225903
845208.0,153.0,1861.0,2.0,137.0,,no,-122.24174106591892,37.806265372436165
850935.0,154.0,1874.0,2.0,301.0,,no,-122.18230236713046,37.751614020147706
855813.0,155.0,1892.0,2.0,305.0,,no,-122.16947635467444,37.75114175241714
856406.0,156.0,1901.0,2.0,361.0,,no,-122.25854624062339,37.897063053406114
874303.0,157.0,1920.0,2.0,1034.0,,no,-121.77436735005509,37.67080917240382
889436.0,158.0,1931.0,2.0,908.0,,no,-121.91130871149315,37.46418956197363
896399.0,159.0,1947.0,2.0,453.0,,no,-122.23223079102974,37.81718791624868
905836.0,160.0,1961.0,2.0,776.0,,no,-122.02660253490431,37.5805703326052
905861.0,161.0,1973.0,2.0,434.0,,no,-122.25493164935534,37.85558471823727
905878.0,162.0,1986.0,2.0,330.0,,no,-122.16135040655162,37.743929847873225
920052.0,163.0,2000.0,2.0,669.0,,no,-122.14178430349524,37.675761036236395
920054.0,164.0,2015.0,2.0,533.0,,no,-122.10641800305372,37.70755614279544
920062.0,165.0,2023.0,2.0,540.0,,no,-122.08459543147072,37.708522072382614
920066.0,166.0,2031.0,2.0,779.0,,no,-122.02478053429813,37.58508110226703
920068.0,167.0,2042.0,2.0,446.0,,no,-122.29221987068406,37.83278958949502
920069.0,168.0,2062.0,2.0,883.0,,no,-122.00205002521565,37.53745129919004
920070.0,169.0,2075.0,2.0,57.0,,no,-122.28130030379052,37.81228777774606
920071.0,170.0,2086.0,2.0,343.0,,no,-122.3215745138442,37.88741601012868
920072.0,171.0,2101.0,2.0,906.0,,no,-121.89132541260534,37.47692759581068
920076.0,172.0,2111.0,2.0,824.0,,no,-122.05548584065296,37.565515114799865
920079.0,173.0,2119.0,2.0,1033.0,,no,-121.77279340369684,37.672661122413636
920080.0,174.0,2133.0,2.0,808.0,,no,-122.03804285677406,37.58531673557953
920083.0,175.0,2148.0,2.0,189.0,,no,-122.21880560424482,37.78293467714518
920088.0,176.0,2160.0,2.0,589.0,,no,-122.13320035450901,37.70419747843283
920094.0,177.0,2171.0,2.0,878.0,,no,-121.99825092942157,37.546020389300416
925070.0,178.0,2180.0,2.0,691.0,,no,-122.08043370151604,37.657888929898064
925073.0,179.0,2193.0,2.0,445.0,,no,-122.29694047127818,37.839706534361746
925076.0,180.0,2208.0,2.0,191.0,,no,-122.20570180656534,37.79196508368135
925080.0,181.0,2217.0,2.0,435.0,,no,-122.26077225223494,37.8543286622673
925089.0,182.0,2235.0,2.0,575.0,,no,-122.14882396422878,37.72878684480237
925092.0,183.0,2240.0,2.0,958.0,,no,-121.90548063078394,37.69117738832604
925098.0,184.0,2251.0,2.0,874.0,,no,-121.97794091984761,37.53521879619159
925099.0,185.0,2260.0,2.0,686.0,,no,-122.0722946038291,37.666143533306496
925100.0,186.0,2272.0,2.0,599.0,,no,-122.1447087481028,37.70130783194539
930515.0,187.0,2284.0,2.0,888.0,,no,-121.9767289720147,37.51493422730484
930516.0,188.0,2298.0,2.0,1013.0,,no,-121.76417318460571,37.68615817828245
930518.0,189.0,2314.0,2.0,185.0,,no,-122.21867717313877,37.79660329202265
930522.0,190.0,2323.0,2.0,658.0,,no,-122.11298828792367,37.67973910002175
930523.0,191.0,2339.0,2.0,652.0,,no,-122.10238599834454,37.670903714491104
930535.0,192.0,2350.0,2.0,340.0,,no,-122.30117389726759,37.890185491960196
930542.0,193.0,2362.0,2.0,803.0,,no,-122.0361398762682,37.57720775164198
936453.0,194.0,2372.0,2.0,241.0,,no,-122.18304530012638,37.78297978509557
936460.0,195.0,2382.0,2.0,829.0,,no,-122.0170623632531,37.56145720966992
936480.0,196.0,2392.0,2.0,659.0,,no,-122.12731768788194,37.68422809667201
942580.0,197.0,2403.0,2.0,814.0,,no,-122.05205704951828,37.573503969488165
945281.0,198.0,2408.0,2.0,284.0,,no,-122.18911236162624,37.756617067752686
946483.0,199.0,2422.0,2.0,568.0,,no,-122.16888890540501,37.712564118850395
946497.0,200.0,2431.0,2.0,30.0,,no,-122.27794035831187,37.829397322337925
946499.0,201.0,2448.0,2.0,573.0,,no,-122.16589938754602,37.723089076817075
946501.0,202.0,2455.0,2.0,853.0,,no,-121.97642850575525,37.540728685288755
946503.0,203.0,2468.0,2.0,593.0,,no,-122.1462941591998,37.71285549725274
946507.0,204.0,2478.0,2.0,780.0,,no,-122.0901747670036,37.604247092721
952290.0,205.0,2485.0,2.0,10.0,,no,-122.25945785948343,37.84884680587942
952295.0,206.0,2496.0,2.0,136.0,,no,-122.24671791803095,37.803877883911234
952304.0,207.0,2514.0,2.0,693.0,,no,-122.07516212870557,37.65539943359209
952305.0,208.0,2526.0,2.0,58.0,,no,-122.28258342123604,37.81047989616007
952307.0,209.0,2542.0,2.0,630.0,,no,-122.09984645575312,37.689919539504466
952309.0,210.0,2556.0,2.0,262.0,,no,-122.16815604170503,37.76565339017944
952310.0,211.0,2567.0,2.0,903.0,,no,-121.93601748587741,37.52166609978487
952316.0,212.0,2580.0,2.0,849.0,,no,-121.97190664180276,37.570454015179706
952320.0,213.0,2588.0,2.0,217.0,,no,-122.21232332210892,37.77856925751058
952323.0,214.0,2604.0,2.0,911.0,,no,-121.91639136721925,37.48428989004602
952327.0,215.0,2618.0,2.0,310.0,,no,-122.16777963402564,37.75619616328117
952350.0,216.0,2629.0,2.0,1014.0,,no,-121.78182023868548,37.693778620918025
952360.0,217.0,2641.0,2.0,329.0,,no,-122.16659379073334,37.74465375816032
952362.0,218.0,2655.0,2.0,994.0,,no,-121.8563509966219,37.73680570453819
952368.0,219.0,2671.0,2.0,604.0,,no,-122.15548390906358,37.69504198171822
952370.0,220.0,2683.0,2.0,826.0,,no,-122.03209972863438,37.56708474699273
952371.0,221.0,2692.0,2.0,832.0,,no,-122.0260168322987,37.55457152371801
952372.0,222.0,2701.0,2.0,1013.0,,no,-121.77220474648479,37.69014222455397
952378.0,223.0,2712.0,2.0,799.0,,no,-122.02777778646947,37.573503636786306
952390.0,224.0,2723.0,2.0,742.0,,no,-122.03149219842331,37.61032756005311
952397.0,225.0,2737.0,2.0,154.0,,no,-122.23892881711014,37.80262481942276
952405.0,226.0,2738.0,1.0,143.0,,no,-122.24848747710769,37.79822627736569
952405.0,227.0,2754.0,2.0,143.0,,no,-122.24848747710769,37.79822627736569
952406.0,228.0,2765.0,2.0,474.0,,no,-122.2792488020223,37.77906092271237
952411.0,229.0,2775.0,2.0,352.0,,no,-122.27676245330939,37.89341726514584
952413.0,230.0,2786.0,2.0,498.0,,no,-122.2414448008517,37.75328732575189
952421.0,231.0,2796.0,2.0,136.0,,no,-122.24777363035817,37.80393955650278
952423.0,232.0,2807.0,2.0,722.0,,no,-122.08223929776881,37.6404385089894
959813.0,233.0,2820.0,2.0,153.0,,no,-122.23752244357733,37.79964494222698
959819.0,234.0,2831.0,2.0,778.0,,no,-122.02868095155215,37.59774308998645
959833.0,235.0,2839.0,2.0,373.0,,no,-122.28541231797216,37.880873886161254
959834.0,236.0,2847.0,2.0,329.0,,no,-122.16900456341904,37.744561994316705
963921.0,237.0,2858.0,2.0,682.0,,no,-122.05897272889223,37.676568390711935
963922.0,238.0,2871.0,2.0,172.0,,no,-122.2325467005265,37.77480123868937
963929.0,239.0,2881.0,2.0,365.0,,no,-122.2512098977878,37.88394790040046
971449.0,240.0,2890.0,2.0,678.0,,no,-122.09365786617822,37.67321059548086
971450.0,241.0,2900.0,2.0,978.0,,no,-121.86786959054928,37.664698088736266
971458.0,242.0,2909.0,2.0,635.0,,no,-121.91855431713138,37.6028938673118
971463.0,243.0,2917.0,2.0,30.0,,no,-122.27544091550331,37.8296898408988
974148.0,244.0,2928.0,2.0,610.0,,no,-122.16105923715224,37.68001994539429
974161.0,245.0,2946.0,2.0,924.0,,no,-122.02937685104868,37.54029889221614
974171.0,246.0,2962.0,2.0,586.0,,no,-122.13832526870416,37.71405494534172
974174.0,247.0,2976.0,2.0,770.0,,no,-122.0794691719493,37.57621045662005
974181.0,248.0,2986.0,2.0,871.0,,no,-121.97605582366941,37.53627116637778
974184.0,249.0,3000.0,2.0,981.0,,no,-121.8548434395797,37.663532243570735
974190.0,250.0,3015.0,2.0,334.0,,no,-122.29575207510133,37.89880416960335
1006703.0,251.0,3025.0,2.0,879.0,,no,-121.99731394932358,37.544570539278716
1006704.0,252.0,3032.0,2.0,354.0,,no,-122.27794159071028,37.90303661266438
1006708.0,253.0,3048.0,2.0,581.0,,no,-122.14319820572439,37.723754411614514
1006711.0,254.0,3057.0,2.0,968.0,,no,-121.8921500608363,37.676650152928694
1006712.0,255.0,3069.0,2.0,547.0,,no,-122.07945073282623,37.695846917934084
1006713.0,256.0,3085.0,2.0,354.0,,no,-122.27472949574667,37.89906121294052
1006717.0,257.0,3102.0,2.0,196.0,,no,-122.2150167677815,37.79222387352003
1006718.0,258.0,3114.0,2.0,169.0,,no,-122.25798281054603,37.79520924615192
1006719.0,259.0,3121.0,2.0,477.0,,no,-122.27931355432848,37.77511227770733
1006720.0,260.0,3130.0,2.0,933.0,,no,-121.99357880883218,37.52488406346601
1006721.0,261.0,3144.0,2.0,564.0,,no,-122.16143625362469,37.73214090249992
1006726.0,262.0,3152.0,2.0,688.0,,no,-122.0320031952043,37.66012523786712
1006727.0,263.0,3161.0,2.0,606.0,,no,-122.17644759633929,37.69399792262705
1006728.0,264.0,3168.0,2.0,215.0,,no,-122.21395725933036,37.784066190310774
1006733.0,265.0,3181.0,2.0,443.0,,no,-122.30327572858357,37.83876697764541
1006739.0,266.0,3192.0,2.0,60.0,,no,-122.28482189005946,37.802238440311136
1006742.0,267.0,3205.0,2.0,521.0,,no,-121.9998669910183,37.721480555634216
1006743.0,268.0,3213.0,2.0,12.0,,no,-122.26765849658756,37.847013707862125
1006747.0,269.0,3224.0,2.0,231.0,,no,-122.20029690570611,37.77198551820006
1006748.0,270.0,3234.0,2.0,584.0,,no,-122.11432337032788,37.71729855330703
1006750.0,271.0,3242.0,2.0,390.0,,no,-122.25927813632038,37.87800777951981
1006751.0,272.0,3254.0,2.0,566.0,,no,-122.18158536221732,37.704067354357846
1011924.0,273.0,3262.0,2.0,759.0,,no,-122.02612954086732,37.60027882753438
1011925.0,274.0,3276.0,2.0,687.0,,no,-122.03372094693106,37.66676918505811
1011927.0,275.0,3286.0,2.0,778.0,,no,-122.03034022882943,37.59530709767376
1011928.0,276.0,3297.0,2.0,455.0,,no,-122.23622709298965,37.82155417323826
1011931.0,277.0,3308.0,2.0,331.0,,no,-122.15989852599535,37.73969756133882
1011937.0,278.0,3318.0,2.0,437.0,,no,-122.27813964323136,37.85133639636547
1011938.0,279.0,3337.0,2.0,56.0,,no,-122.29447826166763,37.80474115769799
1011939.0,280.0,3349.0,2.0,680.0,,no,-122.0866183701319,37.660660333516496
1011943.0,281.0,3361.0,2.0,758.0,,no,-122.02506886913471,37.59885152265936
1016693.0,282.0,3377.0,2.0,379.0,,no,-122.29975238352053,37.875786125425684
1016695.0,283.0,3392.0,2.0,279.0,,no,-122.19268399049213,37.75644167640206
1016696.0,284.0,3393.0,1.0,371.0,,no,-122.27859994796694,37.88170940948313
1016696.0,285.0,3408.0,2.0,371.0,,no,-122.27859994796694,37.88170940948313
1016698.0,286.0,3423.0,2.0,683.0,,no,-122.06436812187651,37.67239877184669
1016701.0,287.0,3440.0,2.0,281.0,,no,-122.1952033807779,37.7616459620726
1016702.0,288.0,3450.0,2.0,399.0,,no,-122.26449443846508,37.867918956560196
1016703.0,289.0,3462.0,2.0,809.0,,no,-122.02611240964389,37.57805054685739
1016706.0,290.0,3470.0,2.0,964.0,,no,-121.88045811400949,37.679411366205606
1016708.0,291.0,3485.0,2.0,703.0,,no,-122.1146587287716,37.66545623871575
1021358.0,292.0,3496.0,2.0,990.0,,no,-121.87128635952635,37.66776891536032
1021359.0,293.0,3511.0,2.0,680.0,,no,-122.08507287323495,37.66161585935803
1021361.0,294.0,3521.0,2.0,171.0,,no,-122.22041061744964,37.77012881515126
1035303.0,295.0,3541.0,2.0,557.0,,no,-122.1510086002378,37.73491323446175
1035360.0,296.0,3553.0,2.0,369.0,,no,-122.27088047208443,37.881219044339204
1035391.0,297.0,3562.0,2.0,701.0,,no,-122.10674341538176,37.65948225063486
1035397.0,298.0,3567.0,2.0,636.0,,no,-122.04078278299073,37.689839949487954
1035405.0,299.0,3577.0,2.0,284.0,,no,-122.19067558382402,37.755008261334225
1035408.0,300.0,3587.0,2.0,961.0,,no,-121.90648496065096,37.697953161263285
1058583.0,301.0,3601.0,2.0,864.0,,no,-121.96950812185123,37.53081993159838
1058599.0,302.0,3611.0,2.0,305.0,,no,-122.17014380037352,37.74920640986087
1072388.0,303.0,3625.0,2.0,298.0,,no,-122.18408998747667,37.742539732641404
1076697.0,304.0,3634.0,2.0,604.0,,no,-122.15641129959788,37.698181522469255
1076703.0,305.0,3647.0,2.0,420.0,,no,-122.26893174241854,37.85653216250949
1078992.0,306.0,3663.0,2.0,958.0,,no,-121.9052382152982,37.68846142689973
1078994.0,307.0,3679.0,2.0,907.0,,no,-121.918141554274,37.474317198050315
1079001.0,308.0,3692.0,2.0,171.0,,no,-122.22445410490249,37.765858593203845
1093358.0,309.0,3704.0,2.0,976.0,,no,-121.83441787176122,37.558291358985656
1093362.0,310.0,3717.0,2.0,1038.0,,no,-121.78436532550953,37.670248583813944
1093367.0,311.0,3729.0,2.0,123.0,,no,-122.2193086372045,37.807543656798764
1093371.0,312.0,3740.0,2.0,417.0,,no,-122.271389726262,37.85619711049554
1093372.0,313.0,3751.0,2.0,861.0,,no,-121.93416195727502,37.54274446394443
1093378.0,314.0,3760.0,2.0,724.0,,no,-122.07908105195789,37.635713784584645
1093394.0,315.0,3779.0,2.0,471.0,,no,-122.26674164073894,37.7771843673451
1093406.0,316.0,3792.0,2.0,105.0,,no,-122.23615844903568,37.84330093288197
1100865.0,317.0,3803.0,2.0,693.0,,no,-122.07189909516431,37.6529144688196
1100866.0,318.0,3817.0,2.0,728.0,,no,-122.07550173972005,37.636326084744844
1100867.0,319.0,3824.0,2.0,302.0,,no,-122.17788517496368,37.75128078863003
1102274.0,320.0,3832.0,2.0,118.0,,no,-122.18640812199045,37.81165665790868
1102275.0,321.0,3842.0,2.0,818.0,,no,-122.06037053979149,37.58270561036118
1102276.0,322.0,3853.0,2.0,150.0,,no,-122.24311382021473,37.799900542623476
1102277.0,323.0,3866.0,2.0,384.0,,no,-122.27593193292721,37.876836663768415
1102283.0,324.0,3874.0,2.0,69.0,,no,-122.27834970913226,37.7998854401394
1102285.0,325.0,3890.0,2.0,645.0,,no,-122.06241572655227,37.680918450260556
1102289.0,326.0,3897.0,2.0,954.0,,no,-121.92640503356691,37.689457608835134
1102292.0,327.0,3910.0,2.0,930.0,,no,-122.03114097345794,37.53129680981823
1102293.0,328.0,3922.0,2.0,551.0,,no,-122.0680708155283,37.68754064970819
1106707.0,329.0,3930.0,2.0,475.0,,no,-122.28066931986112,37.77665925957734
