tour_id,departureTimeInSec,departureLocation_zone,maxTourDurationInSec,departureLocation_x,departureLocation_y
55.0,43800.0,154.0,3600.0,-122.23941398086416,37.79993810861656
56.0,63000.0,200.0,3600.0,-122.20518748793087,37.802780897548416
57.0,39600.0,43.0,3600.0,-122.2732628424791,37.81465776772876
58.0,56400.0,984.0,3600.0,-121.90274456591695,37.6964331799929
59.0,34200.0,634.0,3600.0,-122.0461588276744,37.6499014208816
60.0,37200.0,939.0,3600.0,-121.91749690271236,37.71933097853379
61.0,49800.0,349.0,3600.0,-122.26939802471313,37.90372888819822
62.0,46200.0,843.0,3600.0,-121.98357920352449,37.55835259309113
63.0,60000.0,394.0,3600.0,-122.24879055951116,37.86693582705474
64.0,34200.0,513.0,3600.0,-122.25540999184919,37.763196382513144
65.0,56400.0,4.0,3600.0,-122.24747009459445,37.84617138646249
66.0,53400.0,589.0,3600.0,-122.13798269376778,37.70493580044071
67.0,54600.0,579.0,3600.0,-122.14099093768188,37.729342644500974
68.0,60000.0,363.0,3600.0,-122.2589726096955,37.889500569774974
69.0,36000.0,255.0,3600.0,-122.17918362022421,37.77397595170414
70.0,44400.0,326.0,3600.0,-122.15053236021362,37.74145608159288
71.0,60000.0,234.0,3600.0,-122.19897922437652,37.77493740129132
72.0,36000.0,663.0,3600.0,-122.12981534572937,37.67693948860732
73.0,36600.0,283.0,3600.0,-122.19597419109552,37.75079125722409
74.0,34800.0,328.0,3600.0,-122.16378047166155,37.745170293092215
75.0,59400.0,292.0,3600.0,-122.18152431212768,37.730555946295645
76.0,56400.0,3.0,3600.0,-122.25572439289826,37.84413805923322
77.0,55800.0,676.0,3600.0,-122.10922198236182,37.67056965796096
78.0,37200.0,46.0,3600.0,-122.27886584011772,37.821071729387505
79.0,67800.0,230.0,3600.0,-122.20000804616065,37.76637703408616
80.0,49200.0,861.0,3600.0,-121.93789454648049,37.547435550252125
81.0,60600.0,892.0,3600.0,-121.9572316079032,37.5159457414904
82.0,41400.0,975.0,3600.0,-121.8824067583555,37.63995924435348
83.0,58200.0,51.0,3600.0,-122.30016603403202,37.81597227512691
84.0,28200.0,651.0,3600.0,-122.0957990004816,37.67735746385679
85.0,27600.0,822.0,3600.0,-122.04539013040734,37.5645502240362
86.0,40200.0,664.0,3600.0,-122.1339623848043,37.67968367455895
87.0,15600.0,167.0,3600.0,-122.24254948989925,37.77819191047838
88.0,39000.0,774.0,3600.0,-122.03883500141647,37.59062367486109
89.0,45600.0,942.0,3600.0,-121.9245499345151,37.72469930523117
90.0,75600.0,500.0,3600.0,-122.24221405898548,37.75843245699491
91.0,29400.0,694.0,3600.0,-122.08379246307564,37.64949029156087
92.0,57600.0,604.0,3600.0,-122.15627038174549,37.699121387327494
93.0,55200.0,1031.0,3600.0,-121.75058970780715,37.665751200692625
94.0,40200.0,376.0,3600.0,-122.29166963742429,37.88123588260812
95.0,73200.0,599.0,3600.0,-122.16090835002639,37.71162329518574
96.0,49200.0,342.0,3600.0,-122.30250297995245,37.888558296963076
97.0,61800.0,879.0,3600.0,-121.99877319746918,37.53697173096919
98.0,37200.0,462.0,3600.0,-122.22898649934888,37.7624583388838
99.0,47400.0,726.0,3600.0,-122.06934110494036,37.638706365668064
100.0,30000.0,479.0,3600.0,-122.28879112030562,37.765785161823565
101.0,37800.0,588.0,3600.0,-122.12794061683229,37.70762906939047
102.0,49800.0,556.0,3600.0,-122.15224439176737,37.73850273020298
103.0,41400.0,305.0,3600.0,-122.17020392616503,37.75122054571698
104.0,56400.0,814.0,3600.0,-122.0529810481246,37.57255048040226
105.0,51600.0,191.0,3600.0,-122.20873302937697,37.789169805401734
106.0,25200.0,1034.0,3600.0,-121.77071140182666,37.66605364684591
107.0,60600.0,286.0,3600.0,-122.20331137396288,37.75150311890546
108.0,78000.0,319.0,3600.0,-122.11925612901521,37.73697223012899
109.0,39600.0,140.0,3600.0,-122.25277556626197,37.80197819525773
110.0,26400.0,651.0,3600.0,-122.0957990004816,37.67735746385679
111.0,60600.0,241.0,3600.0,-122.18692570476136,37.78285354950248
112.0,71400.0,549.0,3600.0,-122.07104120153176,37.6942545844654
113.0,51600.0,990.0,3600.0,-121.87183663196465,37.67933152255889
114.0,57000.0,693.0,3600.0,-122.07871898409725,37.65199625891278
115.0,52800.0,494.0,3600.0,-122.23308348122796,37.75765375859738
116.0,37800.0,577.0,3600.0,-122.15144886596586,37.722501277831604
117.0,36600.0,251.0,3600.0,-122.13202614106557,37.77315895864521
118.0,48600.0,620.0,3600.0,-122.11449608160748,37.68682125712379
119.0,55800.0,60.0,3600.0,-122.2849268196775,37.80243943902588
120.0,37800.0,205.0,3600.0,-122.19972283673363,37.7946188191559
121.0,47400.0,829.0,3600.0,-122.02328394077874,37.559748462350846
122.0,43200.0,103.0,3600.0,-122.23774147724384,37.83157899533517
123.0,38400.0,495.0,3600.0,-122.24000320424885,37.761702083144314
124.0,38400.0,830.0,3600.0,-122.01541792444078,37.556125486822296
125.0,35400.0,469.0,3600.0,-122.26128302520178,37.77526611576559
126.0,45600.0,909.0,3600.0,-121.92648472022425,37.486793021565944
127.0,39600.0,544.0,3600.0,-122.0636631606329,37.70028205315602
128.0,55200.0,619.0,3600.0,-122.1020568568166,37.68666683818726
129.0,59400.0,857.0,3600.0,-121.92176211262695,37.547473382144524
130.0,83400.0,132.0,3600.0,-122.23861680814296,37.808054644738995
131.0,28200.0,928.0,3600.0,-122.02343990128585,37.53667035087149
132.0,40800.0,502.0,3600.0,-122.23579145201178,37.733917727143265
133.0,47400.0,916.0,3600.0,-122.04035264135474,37.55155826762378
134.0,45600.0,842.0,3600.0,-121.96923777145224,37.541514521935426
135.0,46800.0,256.0,3600.0,-122.17021598103587,37.778096227992805
136.0,46200.0,101.0,3600.0,-122.22536682007737,37.8417894614642
137.0,34800.0,244.0,3600.0,-122.18243579452923,37.79357318683261
138.0,56400.0,64.0,3600.0,-122.27447152667065,37.8060493225815
139.0,39600.0,270.0,3600.0,-122.1833327239511,37.76746019985497
140.0,51600.0,300.0,3600.0,-122.18844851268038,37.74896115088506
141.0,78000.0,720.0,3600.0,-122.09354339586127,37.644618463525276
142.0,40800.0,217.0,3600.0,-122.21314636863981,37.77934807112369
143.0,41400.0,186.0,3600.0,-122.22195799391812,37.79268781341477
144.0,55200.0,119.0,3600.0,-122.20733690171643,37.81113466587901
145.0,30000.0,568.0,3600.0,-122.16148502257198,37.71370445117834
146.0,21600.0,202.0,3600.0,-122.18994864248174,37.79941952135771
147.0,43200.0,583.0,3600.0,-122.13452021476178,37.722614886730376
148.0,24600.0,801.0,3600.0,-122.00946478578285,37.5633366345265
149.0,37800.0,162.0,3600.0,-122.23710775091811,37.78540025113665
150.0,36000.0,52.0,3600.0,-122.29474370135378,37.81082273218307
151.0,27000.0,888.0,3600.0,-121.97110508311853,37.51058780276428
152.0,36000.0,99.0,3600.0,-122.2493896210617,37.825408003508116
153.0,36000.0,473.0,3600.0,-122.27574137306911,37.78662246589805
154.0,56400.0,411.0,3600.0,-122.28383515025583,37.861525670985614
155.0,57600.0,137.0,3600.0,-122.24233328240588,37.80582512636318
156.0,54600.0,301.0,3600.0,-122.17691906604072,37.752589362670214
157.0,34200.0,305.0,3600.0,-122.17020392616503,37.75122054571698
158.0,58800.0,361.0,3600.0,-122.25966311707639,37.89336561631157
159.0,55800.0,1034.0,3600.0,-121.77071140182666,37.66605364684591
160.0,37800.0,908.0,3600.0,-121.91060816645634,37.46356030803838
161.0,42600.0,453.0,3600.0,-122.22580690357073,37.81865705302266
162.0,43200.0,776.0,3600.0,-122.03815534273144,37.58789114913326
163.0,42600.0,434.0,3600.0,-122.25327662465651,37.855505943947904
164.0,30600.0,330.0,3600.0,-122.16158911490139,37.74321005743127
165.0,39600.0,669.0,3600.0,-122.14951007592444,37.67345350698901
166.0,58200.0,533.0,3600.0,-122.10456879894602,37.705667800872604
167.0,39000.0,540.0,3600.0,-122.08290157255522,37.70891028191592
168.0,47400.0,779.0,3600.0,-122.02744293547362,37.58772534843966
169.0,33600.0,446.0,3600.0,-122.29257467749832,37.83133626343496
170.0,40200.0,883.0,3600.0,-122.00301942208792,37.53830087866781
171.0,30600.0,57.0,3600.0,-122.28042990598333,37.81138117201408
172.0,65400.0,343.0,3600.0,-122.3191171090377,37.88601549702879
173.0,56400.0,906.0,3600.0,-121.8786315524562,37.4760199155739
174.0,61200.0,824.0,3600.0,-122.0519454553804,37.56489519931651
175.0,64800.0,1033.0,3600.0,-121.77539428378348,37.675950071082994
176.0,34800.0,808.0,3600.0,-122.04119342029628,37.57834227447907
177.0,35400.0,189.0,3600.0,-122.22140360222431,37.7864451748704
178.0,43200.0,589.0,3600.0,-122.13798269376778,37.70493580044071
179.0,72600.0,694.0,3600.0,-122.08379246307564,37.64949029156087
180.0,37800.0,878.0,3600.0,-121.99484066508299,37.54725325787383
181.0,34200.0,691.0,3600.0,-122.08324217215419,37.66080882461709
182.0,39600.0,445.0,3600.0,-122.29319419401617,37.83896065659959
183.0,22200.0,191.0,3600.0,-122.20873302937697,37.789169805401734
184.0,31800.0,435.0,3600.0,-122.26130860318425,37.85431416611415
185.0,67200.0,575.0,3600.0,-122.15237649757856,37.72666572521412
186.0,52200.0,958.0,3600.0,-121.90620502008348,37.689621531224546
187.0,54000.0,874.0,3600.0,-121.97914438448076,37.5333492218063
188.0,55200.0,686.0,3600.0,-122.07130071269539,37.66436369010788
189.0,72000.0,599.0,3600.0,-122.16090835002639,37.71162329518574
190.0,55800.0,888.0,3600.0,-121.97110508311853,37.51058780276428
191.0,60600.0,1013.0,3600.0,-121.77207429378574,37.68991764538463
192.0,40200.0,185.0,3600.0,-122.2194887143979,37.79550680200344
193.0,43800.0,658.0,3600.0,-122.11414449834753,37.6793540110067
194.0,31800.0,652.0,3600.0,-122.10264908842268,37.67092055391815
195.0,37200.0,340.0,3600.0,-122.30041353471255,37.88878822453989
196.0,64200.0,803.0,3600.0,-122.0356789658809,37.57800656011328
197.0,33600.0,241.0,3600.0,-122.18692570476136,37.78285354950248
198.0,51600.0,829.0,3600.0,-122.02328394077874,37.559748462350846
199.0,58800.0,659.0,3600.0,-122.12265089930767,37.68284321524679
200.0,56400.0,814.0,3600.0,-122.0529810481246,37.57255048040226
201.0,34200.0,284.0,3600.0,-122.18587753874193,37.75608857837531
202.0,66000.0,568.0,3600.0,-122.16148502257198,37.71370445117834
203.0,40200.0,30.0,3600.0,-122.27426770015583,37.82912261877264
204.0,36000.0,573.0,3600.0,-122.16885481188979,37.72554880986767
205.0,36000.0,853.0,3600.0,-121.97548159921914,37.539776991031495
206.0,45000.0,593.0,3600.0,-122.14888863239197,37.709729244099094
207.0,53400.0,780.0,3600.0,-122.0828078325707,37.59770622969038
208.0,40800.0,10.0,3600.0,-122.25927133581364,37.84958123873084
209.0,45600.0,136.0,3600.0,-122.24570106077955,37.80300211661691
210.0,31800.0,693.0,3600.0,-122.07871898409725,37.65199625891278
211.0,61800.0,58.0,3600.0,-122.28255261572282,37.80969943661636
212.0,40200.0,630.0,3600.0,-122.10612024780255,37.6906006170192
213.0,30600.0,262.0,3600.0,-122.16981958396876,37.76514495476737
214.0,54600.0,903.0,3600.0,-121.93831752312374,37.52527613839246
215.0,37800.0,849.0,3600.0,-121.96895437738863,37.57350700187631
216.0,39600.0,217.0,3600.0,-122.21314636863981,37.77934807112369
217.0,27000.0,911.0,3600.0,-121.92209977782811,37.484709961680814
218.0,52800.0,310.0,3600.0,-122.16273762294999,37.75521952707646
219.0,61800.0,1014.0,3600.0,-121.77988003434773,37.69181235059819
220.0,38400.0,329.0,3600.0,-122.16971637114456,37.74845472483623
221.0,40200.0,994.0,3600.0,-121.82238830438087,37.703680591193745
222.0,44400.0,604.0,3600.0,-122.15627038174549,37.699121387327494
223.0,37200.0,826.0,3600.0,-122.03312614310984,37.56855433715727
224.0,40200.0,832.0,3600.0,-122.02329383276059,37.55462160751405
225.0,45000.0,1013.0,3600.0,-121.77207429378574,37.68991764538463
226.0,25800.0,799.0,3600.0,-122.02234897472026,37.57167375047485
227.0,28800.0,742.0,3600.0,-122.03145713253032,37.60982324856778
228.0,27000.0,154.0,3600.0,-122.23941398086416,37.79993810861656
229.0,23400.0,143.0,3600.0,-122.24761497637522,37.79780116933479
230.0,23400.0,143.0,3600.0,-122.24761497637522,37.79780116933479
231.0,64800.0,474.0,3600.0,-122.28372077365707,37.77968117828766
232.0,39600.0,352.0,3600.0,-122.27031244687218,37.89455185247141
233.0,36000.0,498.0,3600.0,-122.2286732149121,37.7529684233106
234.0,45600.0,136.0,3600.0,-122.24570106077955,37.80300211661691
235.0,43200.0,722.0,3600.0,-122.08228607051579,37.64377827551972
236.0,47400.0,153.0,3600.0,-122.23725269328773,37.79732839689583
237.0,28200.0,778.0,3600.0,-122.03097436200918,37.589948740657505
238.0,40200.0,373.0,3600.0,-122.28791924910664,37.88045090308464
239.0,36600.0,329.0,3600.0,-122.16971637114456,37.74845472483623
240.0,37800.0,682.0,3600.0,-122.05083142567597,37.67563891960156
241.0,31800.0,172.0,3600.0,-122.22890580981057,37.772398580382244
242.0,45600.0,365.0,3600.0,-122.25817155095066,37.88218143928013
243.0,36000.0,678.0,3600.0,-122.09576027140204,37.67184202188362
244.0,41400.0,978.0,3600.0,-121.8573038223187,37.66346411195519
245.0,69000.0,635.0,3600.0,-121.90873972044987,37.595138198281084
246.0,39600.0,30.0,3600.0,-122.27426770015583,37.82912261877264
247.0,39600.0,610.0,3600.0,-122.16084086171186,37.682645820048826
248.0,45600.0,924.0,3600.0,-122.02921761150662,37.541237789604374
249.0,49200.0,586.0,3600.0,-122.13723428743845,37.71584217235632
250.0,50400.0,770.0,3600.0,-122.07633032495876,37.578025810973685
251.0,26400.0,871.0,3600.0,-121.9763679754146,37.534092485475234
252.0,33000.0,981.0,3600.0,-121.85314181842595,37.65780213360231
253.0,54600.0,334.0,3600.0,-122.29345886112002,37.89390607783897
254.0,61800.0,879.0,3600.0,-121.99877319746918,37.53697173096919
255.0,42600.0,354.0,3600.0,-122.27391887298391,37.90063767799585
256.0,37800.0,581.0,3600.0,-122.14238982834803,37.72433073933879
257.0,55800.0,968.0,3600.0,-121.89189590277036,37.67314995520056
258.0,42600.0,547.0,3600.0,-122.08021856821372,37.69864724594398
259.0,38400.0,354.0,3600.0,-122.27391887298391,37.90063767799585
260.0,44400.0,196.0,3600.0,-122.21493826599959,37.795338946029624
261.0,16800.0,169.0,3600.0,-122.2588526188688,37.79630285396352
262.0,46800.0,477.0,3600.0,-122.2782467032909,37.772857484863955
263.0,73200.0,933.0,3600.0,-122.00098100934099,37.52600721338343
264.0,37200.0,564.0,3600.0,-122.16889293424848,37.730279166351536
265.0,42000.0,688.0,3600.0,-122.03341929360936,37.658511542903206
266.0,78000.0,606.0,3600.0,-122.17469313378847,37.69455403462822
267.0,31200.0,215.0,3600.0,-122.2108033210421,37.78494806212768
268.0,55200.0,443.0,3600.0,-122.30090381611224,37.83917882291465
269.0,54600.0,60.0,3600.0,-122.2849268196775,37.80243943902588
270.0,34200.0,521.0,3600.0,-121.99398751195457,37.71238858834035
271.0,42600.0,12.0,3600.0,-122.26790037951005,37.848029751563836
272.0,50400.0,231.0,3600.0,-122.19701868229016,37.77249847662687
273.0,42600.0,584.0,3600.0,-122.12404528685512,37.72669377449886
274.0,29400.0,390.0,3600.0,-122.25794214732078,37.88037297088793
275.0,30600.0,566.0,3600.0,-122.18669059983038,37.700723571247465
276.0,36600.0,759.0,3600.0,-122.02358610449095,37.60032010400299
277.0,64800.0,687.0,3600.0,-122.04680488968965,37.67188230040839
278.0,26400.0,778.0,3600.0,-122.03097436200918,37.589948740657505
279.0,51600.0,455.0,3600.0,-122.23342953259619,37.82316150248093
280.0,40800.0,331.0,3600.0,-122.15749501742431,37.74003599838939
281.0,33000.0,437.0,3600.0,-122.27344501794511,37.85212447640988
282.0,42000.0,56.0,3600.0,-122.29774935569816,37.805525467958894
283.0,41400.0,680.0,3600.0,-122.0875991757305,37.65938789713652
284.0,45600.0,758.0,3600.0,-122.02130671688832,37.59536268869526
285.0,18000.0,379.0,3600.0,-122.29748424905772,37.875910424297196
286.0,54000.0,279.0,3600.0,-122.1922712607051,37.75797193849571
287.0,36600.0,371.0,3600.0,-122.2784889025406,37.881579785025274
288.0,36600.0,371.0,3600.0,-122.2784889025406,37.881579785025274
289.0,32400.0,683.0,3600.0,-122.059364945813,37.673570896636626
290.0,52200.0,281.0,3600.0,-122.19620159433595,37.75939961983662
291.0,29400.0,399.0,3600.0,-122.2653223738736,37.86781312861166
292.0,52800.0,809.0,3600.0,-122.03690821408823,37.58587868643275
293.0,61800.0,964.0,3600.0,-121.88248521231364,37.67804523999756
294.0,31200.0,703.0,3600.0,-122.115717571953,37.66343370570325
295.0,54600.0,990.0,3600.0,-121.87183663196465,37.67933152255889
296.0,42600.0,680.0,3600.0,-122.0875991757305,37.65938789713652
297.0,53400.0,171.0,3600.0,-122.22049320188816,37.77154873726885
298.0,45600.0,557.0,3600.0,-122.14781855213555,37.73508721694252
299.0,33000.0,369.0,3600.0,-122.27002233279396,37.88154882810097
300.0,31800.0,701.0,3600.0,-122.10401669083357,37.659426675840926
301.0,54600.0,636.0,3600.0,-122.03383911723964,37.69756628336554
302.0,52800.0,284.0,3600.0,-122.18587753874193,37.75608857837531
303.0,22200.0,961.0,3600.0,-121.90545791768066,37.67442103852077
304.0,38400.0,864.0,3600.0,-121.96884169767917,37.52679616709531
305.0,30600.0,305.0,3600.0,-122.17020392616503,37.75122054571698
306.0,52800.0,298.0,3600.0,-122.18211823764219,37.74141083442971
307.0,26400.0,604.0,3600.0,-122.15627038174549,37.699121387327494
308.0,39600.0,420.0,3600.0,-122.26732642606562,37.856228065527844
309.0,49800.0,958.0,3600.0,-121.90620502008348,37.689621531224546
310.0,40200.0,907.0,3600.0,-121.91877000953666,37.472761989782626
311.0,60600.0,171.0,3600.0,-122.22049320188816,37.77154873726885
312.0,71400.0,976.0,3600.0,-121.83769643845767,37.58417658606435
313.0,42600.0,1038.0,3600.0,-121.78117857048,37.668562409483734
314.0,60000.0,123.0,3600.0,-122.21768409427223,37.80888915196216
315.0,50400.0,417.0,3600.0,-122.27449091113047,37.85392287874366
316.0,47400.0,861.0,3600.0,-121.93789454648049,37.547435550252125
317.0,30000.0,724.0,3600.0,-122.08104844037273,37.639587879320146
318.0,36600.0,471.0,3600.0,-122.26634572415908,37.777139492841066
319.0,57000.0,105.0,3600.0,-122.23839622025716,37.84576989692377
320.0,54600.0,693.0,3600.0,-122.07871898409725,37.65199625891278
321.0,52200.0,728.0,3600.0,-122.0741015380941,37.63285200783789
322.0,25800.0,302.0,3600.0,-122.17846718865765,37.749750605411144
323.0,42000.0,118.0,3600.0,-122.18347719548979,37.812728108107486
324.0,27000.0,818.0,3600.0,-122.05586596806037,37.58154350532402
325.0,34800.0,150.0,3600.0,-122.24334466301478,37.798504185266516
326.0,55800.0,384.0,3600.0,-122.27688744127092,37.877066469342786
327.0,57000.0,480.0,3600.0,-122.28581601862841,37.77414880591883
328.0,43800.0,69.0,3600.0,-122.27379384932222,37.80253138540498
329.0,28800.0,645.0,3600.0,-122.06443131682141,37.68023695472227
330.0,36000.0,954.0,3600.0,-121.92640895818012,37.68506782591918
331.0,22800.0,930.0,3600.0,-122.03418462235088,37.52874604661682
332.0,35400.0,551.0,3600.0,-122.06862892636987,37.69103938184164
333.0,44400.0,475.0,3600.0,-122.28787898381967,37.77754623956264
334.0,54000.0,873.0,3600.0,-121.98003290300005,37.52852446466037
335.0,39000.0,379.0,3600.0,-122.29748424905772,37.875910424297196
336.0,43800.0,695.0,3600.0,-122.08344434425693,37.65265317672836
337.0,24000.0,225.0,3600.0,-122.20619042975432,37.75515074939104
338.0,36000.0,789.0,3600.0,-122.0113740585794,37.588290944710764
339.0,51600.0,207.0,3600.0,-122.18976819252802,37.79318455073312
340.0,39600.0,700.0,3600.0,-122.10951656766088,37.662489075642625
341.0,37800.0,129.0,3600.0,-122.23837164557723,37.80740068329548
342.0,46800.0,556.0,3600.0,-122.15224439176737,37.73850273020298
343.0,28200.0,4.0,3600.0,-122.24747009459445,37.84617138646249
344.0,55200.0,594.0,3600.0,-122.14279457963048,37.71677345855765
345.0,51000.0,505.0,3600.0,-122.23411709170338,37.73921151275373
346.0,18600.0,657.0,3600.0,-122.1098514498543,37.68062031243582
347.0,30600.0,639.0,3600.0,-122.05134841096856,37.62879071733332
348.0,46200.0,457.0,3600.0,-122.22134784120067,37.819298699858045
349.0,58200.0,512.0,3600.0,-122.2607335185787,37.76206129718165
350.0,33000.0,691.0,3600.0,-122.08324217215419,37.66080882461709
351.0,33000.0,1015.0,3600.0,-121.78508353781255,37.69294433302853
352.0,59400.0,514.0,3600.0,-122.27058174491347,37.76288424884485
353.0,59400.0,990.0,3600.0,-121.87183663196465,37.67933152255889
354.0,36600.0,73.0,3600.0,-122.2652932183905,37.80360863564098
355.0,36000.0,541.0,3600.0,-122.08167301824574,37.70291215772526
356.0,28800.0,468.0,3600.0,-122.24668694035239,37.7824054557451
357.0,26400.0,201.0,3600.0,-122.2062369515225,37.80675338203006
358.0,39000.0,155.0,3600.0,-122.22692296163044,37.79922503414311
359.0,46200.0,604.0,3600.0,-122.15627038174549,37.699121387327494
360.0,48000.0,261.0,3600.0,-122.1764337738413,37.76627983141995
361.0,25200.0,860.0,3600.0,-121.94492007969777,37.53550362407079
362.0,22200.0,945.0,3600.0,-121.93225899195933,37.71704310851655
363.0,53400.0,393.0,3600.0,-122.24865004431769,37.88030229144851
364.0,79200.0,578.0,3600.0,-122.15501262068753,37.720787147683524
365.0,39000.0,211.0,3600.0,-122.20221027482783,37.78401171161003
366.0,52200.0,318.0,3600.0,-122.12170901473856,37.75159540944518
367.0,34200.0,184.0,3600.0,-122.22742533318461,37.79254726242277
368.0,75600.0,573.0,3600.0,-122.16885481188979,37.72554880986767
369.0,30600.0,776.0,3600.0,-122.03815534273144,37.58789114913326
370.0,24000.0,931.0,3600.0,-122.01342859257296,37.52090527081997
371.0,22200.0,372.0,3600.0,-122.2799046883854,37.877172922350134
372.0,10800.0,76.0,3600.0,-122.2597586951375,37.81499670883599
373.0,48000.0,150.0,3600.0,-122.24334466301478,37.798504185266516
374.0,83400.0,163.0,3600.0,-122.23443870312488,37.790171830854426
375.0,81600.0,554.0,3600.0,-122.07736070240944,37.68111035735103
376.0,34200.0,685.0,3600.0,-122.0692439601181,37.66788736334917
377.0,40800.0,864.0,3600.0,-121.96884169767917,37.52679616709531
378.0,26400.0,993.0,3600.0,-121.86568336704498,37.71479533461542
379.0,31800.0,1001.0,3600.0,-121.797176124536,37.63996661462742
380.0,57600.0,506.0,3600.0,-122.26043127696188,37.7426005894363
381.0,40200.0,66.0,3600.0,-122.26575447987669,37.804199248670784
382.0,43200.0,472.0,3600.0,-122.2725670567601,37.7771018066294
383.0,39000.0,581.0,3600.0,-122.14238982834803,37.72433073933879
384.0,34200.0,388.0,3600.0,-122.27301365590952,37.87362594850708
385.0,60000.0,1013.0,3600.0,-121.77207429378574,37.68991764538463
386.0,42600.0,564.0,3600.0,-122.16889293424848,37.730279166351536
387.0,47400.0,106.0,3600.0,-122.24229094730943,37.84193002749682
388.0,56400.0,252.0,3600.0,-122.15098263246514,37.778407502846804
389.0,25800.0,645.0,3600.0,-122.06443131682141,37.68023695472227
390.0,57000.0,806.0,3600.0,-122.03996690443336,37.56497762008644
391.0,32400.0,1018.0,3600.0,-121.77715598243297,37.68476709538402
392.0,54600.0,945.0,3600.0,-121.93225899195933,37.71704310851655
393.0,56400.0,756.0,3600.0,-122.01139658923391,37.62883458062136
394.0,48000.0,639.0,3600.0,-122.05134841096856,37.62879071733332
395.0,42600.0,538.0,3600.0,-122.10027576443308,37.7064084629289
