payload_id,carrier_id,sequence_id,tour_id,commodity,weight,job,pu_zone,del_zone,pu_stop_duration,del_stop_duration,pu_tw_lower,pu_tw_upper,del_tw_lower,del_tw_upper,pu_arrival_time,del_arrival_time,veh_type,del_x,del_y,pu_x,pu_y,ship_index
21_B2B22,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,29,,,640,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B23,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,45,,,379,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B24,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,51,,,440,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B25,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,73,,,596,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B26,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,195,,,394,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B28,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,64,,,560,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B29,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,59,,,420,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B31,B2B_98420_0md_D,,,1,8000.0,delivery,,5866,,25,,,430,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B32,B2B_98420_0md_D,,,1,4501.1336842105375,delivery,,5866,,31,,,595,1440,,,md_D_Diesel,-97.757715583105,30.4306464232081,,,internal
21_B2B27,B2B_98420_0md_E,,,1,8000.0,delivery,,5866,,9,,,658,1440,,,md_E_Battery Electric,-97.757715583105,30.4306464232081,,,internal
21_B2B30,B2B_98420_0md_E,,,1,8000.0,delivery,,5866,,25,,,600,1440,,,md_E_Battery Electric,-97.757715583105,30.4306464232081,,,internal
21_B2B20,B2B_98420_0hdv_D,,,1,36000.0,delivery,,6123,,664,,,500,1440,,,hdv_D_Diesel,-97.7876770829977,30.2053344704076,,,internal
21_B2B21,B2B_98420_0hdv_D,,,1,36000.0,delivery,,6123,,130,,,621,1440,,,hdv_D_Diesel,-97.7876770829977,30.2053344704076,,,internal
21_B2B33,B2B_98420_0hdv_D,,,1,12495.722488038286,delivery,,6123,,115,,,530,1440,,,hdv_D_Diesel,-97.7876770829977,30.2053344704076,,,internal
21_B2B64,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,57,,,451,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B65,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,35,,,492,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B66,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,39,,,430,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B67,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,30,,,442,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B68,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,35,,,563,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B69,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,47,,,547,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B70,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,5,,,570,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B71,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,29,,,437,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B72,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,68,,,420,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B91,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,22,,,621,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B92,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,92,,,600,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B93,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,40,,,349,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B94,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,61,,,620,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B95,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,44,,,470,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B96,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,66,,,457,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B97,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,51,,,480,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B99,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,73,,,553,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B100,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,37,,,353,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B101,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,19,,,324,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B104,B2B_119437_1md_D_0,,,2,8000.0,delivery,,6755,,52,,,428,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B105,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,59,,,578,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B106,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,63,,,413,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B107,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,18,,,555,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B108,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,59,,,550,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B109,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,62,,,317,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B110,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,76,,,450,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B116,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,10,,,318,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B117,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,55,,,640,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B119,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,67,,,640,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B120,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,99,,,487,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B121,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,35,,,561,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B123,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,38,,,336,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B129,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,55,,,610,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B130,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,14,,,440,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B131,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,25,,,531,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B132,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,19,,,392,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B133,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,26,,,441,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B135,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,23,,,560,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B136,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,17,,,501,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B140,B2B_119437_1md_D_1,,,2,8000.0,delivery,,6755,,8,,,420,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B141,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,22,,,514,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B143,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,23,,,443,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B144,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,28,,,600,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B146,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,19,,,611,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B148,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,44,,,588,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B149,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,48,,,546,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B150,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,59,,,406,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B151,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,77,,,445,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
21_B2B152,B2B_119437_1md_D_2,,,2,8000.0,delivery,,6755,,173,,,610,1440,,,md_D_Diesel,-97.6496663828844,30.5467851532704,,,internal
