payloadId,sequenceRank,tourId,payloadType,weightInlb,cummulativeWeightInlb,requestType,locationZone,estimatedTimeOfArrivalInSec,arrivalTimeWindowInSec_lower,arrivalTimeWindowInSec_upper,operationDurationInSec,locationZone_x,locationZone_y,true_locationZone,BuyerNAICS,SellerNAICS,truck_mode
food_108,0,108,5,4,4,3,2384.0,48120,25200,79200,960,-122.646112,47.5663622,2384.0,NA,NA,ondemand
food_108,1,108,5,-4,0,3,2419.0,50592,25200,79200,360,-122.51875280991163,47.64391501414599,2419.0,NA,NA,ondemand
food_109,0,109,5,1,1,3,2423.0,49020,25200,79200,1080,-122.546778,47.604081,2423.0,NA,NA,ondemand
food_109,1,109,5,-1,0,3,2420.0,50541,25200,79200,540,-122.58280926283403,47.60496796712009,2420.0,NA,NA,ondemand
food_110,0,110,5,4,4,3,2423.0,56100,25200,79200,1020,-122.546778,47.604081,2423.0,NA,NA,ondemand
food_110,1,110,5,-4,0,3,2420.0,57561,25200,79200,540,-122.5645640674569,47.62655562853879,2420.0,NA,NA,ondemand
food_111,0,111,5,2,2,3,1294.0,66000,25200,79200,720,-122.377772,47.563933,1294.0,NA,NA,ondemand
food_111,1,111,5,-2,0,3,2420.0,68121,25200,79200,240,-122.5575717584199,47.61886187840316,2420.0,NA,NA,ondemand
food_112,0,112,5,5,5,3,2405.0,58380,25200,79200,1020,-122.6484025,47.7354196,2405.0,NA,NA,ondemand
food_112,1,112,5,-5,0,3,2421.0,60862,25200,79200,480,-122.5374518903858,47.6289535901699,2421.0,NA,NA,ondemand
food_113,0,113,5,7,7,3,1177.0,65100,25200,79200,780,-122.3443887,47.6369056,1177.0,NA,NA,ondemand
food_113,1,113,5,-7,0,3,2421.0,65880,25200,79200,240,-122.57032239330077,47.63601925231791,2421.0,NA,NA,ondemand
food_114,0,114,5,0,0,3,2378.0,60120,25200,79200,720,-122.6720852,47.5678713,2378.0,NA,NA,ondemand
food_114,1,114,5,0,0,3,2423.0,61987,25200,79200,420,-122.49780867155745,47.58253445155882,2423.0,NA,NA,ondemand
food_115,0,115,5,3,3,3,2370.0,59640,25200,79200,360,-122.6706005,47.5687587,2370.0,NA,NA,ondemand
food_115,1,115,5,-3,0,3,2423.0,61169,25200,79200,420,-122.51213508726418,47.57999170201822,2423.0,NA,NA,ondemand
food_116,0,116,5,6,6,3,2475.0,51480,25200,79200,720,-122.5962291,47.5336972,2475.0,NA,NA,ondemand
food_116,1,116,5,-6,0,3,2424.0,53856,25200,79200,120,-122.62294195996398,47.70425876080506,2424.0,NA,NA,ondemand
food_117,0,117,5,1,1,3,2405.0,56460,25200,79200,660,-122.6488619,47.735734,2405.0,NA,NA,ondemand
food_117,1,117,5,-1,0,3,2426.0,57120,25200,79200,180,-122.65782649494797,47.67241149724281,2426.0,NA,NA,ondemand
food_118,0,118,5,3,3,3,2375.0,65460,25200,79200,660,-122.7041193,47.579235,2375.0,NA,NA,ondemand
food_118,1,118,5,-3,0,3,2426.0,67703,25200,79200,420,-122.63299753663304,47.65078751610037,2426.0,NA,NA,ondemand
food_119,0,119,5,9,9,3,2405.0,40560,25200,79200,480,-122.6476267,47.7351216,2405.0,NA,NA,ondemand
food_119,1,119,5,-9,0,3,2426.0,41040,25200,79200,120,-122.6508022134947,47.657945240349825,2426.0,NA,NA,ondemand
food_120,0,120,5,5,5,3,2405.0,38520,25200,79200,720,-122.6504911,47.746651,2405.0,NA,NA,ondemand
food_120,1,120,5,-5,0,3,2426.0,39240,25200,79200,180,-122.65432795974624,47.67339011479509,2426.0,NA,NA,ondemand
food_121,0,121,5,1,1,3,2371.0,60900,25200,79200,900,-122.6612538,47.5720217,2371.0,NA,NA,ondemand
food_121,1,121,5,-1,0,3,2426.0,63151,25200,79200,420,-122.65441213058965,47.68201760357676,2426.0,NA,NA,ondemand
food_122,0,122,5,8,8,3,2360.0,51480,25200,79200,300,-122.6085559,47.5838849,2360.0,NA,NA,ondemand
food_122,1,122,5,-8,0,3,2427.0,52908,25200,79200,540,-122.68540682952134,47.66005874566699,2427.0,NA,NA,ondemand
food_123,0,123,5,0,0,3,2374.0,58920,25200,79200,420,-122.6809891,47.5633788,2374.0,NA,NA,ondemand
food_123,1,123,5,0,0,3,2427.0,59952,25200,79200,120,-122.69031105019461,47.6505004103564,2427.0,NA,NA,ondemand
food_124,0,124,5,2,2,3,2428.0,74340,25200,79200,1080,-122.7077865,47.6511777,2428.0,NA,NA,ondemand
food_124,1,124,5,-2,0,3,2427.0,75671,25200,79200,120,-122.7005654583053,47.64456582141898,2427.0,NA,NA,ondemand
food_125,0,125,5,3,3,3,2385.0,71520,25200,79200,720,-122.6454423,47.5590819,2385.0,NA,NA,ondemand
food_125,1,125,5,-3,0,3,2428.0,73270,25200,79200,540,-122.72201807009293,47.64127515273979,2428.0,NA,NA,ondemand
food_126,0,126,5,8,8,3,2355.0,46500,25200,79200,1140,-122.6143107,47.5886567,2355.0,NA,NA,ondemand
food_126,1,126,5,-8,0,3,2429.0,48727,25200,79200,540,-122.65548096476176,47.70564873792005,2429.0,NA,NA,ondemand
food_127,0,127,5,2,2,3,2443.0,62580,25200,79200,720,-122.7223209,47.6348042,2443.0,NA,NA,ondemand
food_127,1,127,5,-2,0,3,2430.0,63756,25200,79200,420,-122.67608734128223,47.66161016466414,2430.0,NA,NA,ondemand
food_128,0,128,5,7,7,3,2449.0,44760,25200,79200,960,-122.64908,47.6327233,2449.0,NA,NA,ondemand
food_128,1,128,5,-7,0,3,2430.0,46013,25200,79200,420,-122.6732798551063,47.66832592426396,2430.0,NA,NA,ondemand
food_129,0,129,5,8,8,3,2405.0,44880,25200,79200,420,-122.639401,47.740944,2405.0,NA,NA,ondemand
food_129,1,129,5,-8,0,3,2430.0,46562,25200,79200,480,-122.67760111306207,47.67353586995889,2430.0,NA,NA,ondemand
food_130,0,130,5,7,7,3,2443.0,36780,25200,79200,360,-122.7223209,47.6348042,2443.0,NA,NA,ondemand
food_130,1,130,5,-7,0,3,2430.0,37596,25200,79200,240,-122.67460321885835,47.678110336405,2430.0,NA,NA,ondemand
food_131,0,131,5,6,6,3,2443.0,65520,25200,79200,960,-122.7223209,47.6348042,2443.0,NA,NA,ondemand
food_131,1,131,5,-6,0,3,2430.0,66936,25200,79200,480,-122.67363293343531,47.66446964248428,2430.0,NA,NA,ondemand
food_132,0,132,5,3,3,3,2427.0,57420,25200,79200,660,-122.6934,47.6569731,2427.0,NA,NA,ondemand
food_132,1,132,5,-3,0,3,2431.0,58351,25200,79200,540,-122.66116094964038,47.66369255750046,2431.0,NA,NA,ondemand
food_133,0,133,5,2,2,3,2427.0,52200,25200,79200,660,-122.6885475,47.6617939,2427.0,NA,NA,ondemand
food_133,1,133,5,-2,0,3,2431.0,53131,25200,79200,420,-122.66737420394527,47.67465125316054,2431.0,NA,NA,ondemand
food_134,0,134,5,4,4,3,2355.0,63900,25200,79200,600,-122.6143107,47.5886567,2355.0,NA,NA,ondemand
food_134,1,134,5,-4,0,3,2432.0,65370,25200,79200,240,-122.67052527210656,47.670781194088306,2432.0,NA,NA,ondemand
food_135,0,135,5,2,2,3,2355.0,63960,25200,79200,420,-122.6143107,47.5886567,2355.0,NA,NA,ondemand
food_135,1,135,5,-2,0,3,2432.0,65250,25200,79200,300,-122.67356760934912,47.673303462073505,2432.0,NA,NA,ondemand
food_136,0,136,5,9,9,3,2376.0,47460,25200,79200,1080,-122.7034607,47.5797305,2376.0,NA,NA,ondemand
food_136,1,136,5,-9,0,3,2433.0,49209,25200,79200,240,-122.6742971021413,47.65090502079508,2433.0,NA,NA,ondemand
food_137,0,137,5,7,7,3,2355.0,51600,25200,79200,480,-122.6289859,47.5947905,2355.0,NA,NA,ondemand
food_137,1,137,5,-7,0,3,2433.0,52758,25200,79200,120,-122.68246750866098,47.657365405938535,2433.0,NA,NA,ondemand
food_138,0,138,5,8,8,3,2406.0,70260,25200,79200,780,-122.6454346,47.7337218,2406.0,NA,NA,ondemand
food_138,1,138,5,-8,0,3,2434.0,71969,25200,79200,360,-122.66677458727891,47.64851877019739,2434.0,NA,NA,ondemand
food_139,0,139,5,8,8,3,2378.0,38760,25200,79200,360,-122.6720852,47.5678713,2378.0,NA,NA,ondemand
food_139,1,139,5,-8,0,3,2434.0,40019,25200,79200,420,-122.67015971585533,47.63899297550327,2434.0,NA,NA,ondemand
food_140,0,140,5,9,9,3,2443.0,39840,25200,79200,600,-122.7223209,47.6348042,2443.0,NA,NA,ondemand
food_140,1,140,5,-9,0,3,2435.0,42096,25200,79200,480,-122.83781470670439,47.63789792597463,2435.0,NA,NA,ondemand
food_141,0,141,5,4,4,3,2355.0,43380,25200,79200,360,-122.6282823,47.5954494,2355.0,NA,NA,ondemand
food_141,1,141,5,-4,0,3,2435.0,45296,25200,79200,120,-122.79322787002057,47.64114309820795,2435.0,NA,NA,ondemand
food_142,0,142,5,1,1,3,2371.0,73200,25200,79200,360,-122.660257,47.571949,2371.0,NA,NA,ondemand
food_142,1,142,5,-1,0,3,2436.0,74905,25200,79200,300,-122.79706782251529,47.625579935916384,2436.0,NA,NA,ondemand
food_143,0,143,5,4,4,3,2371.0,69600,25200,79200,420,-122.660257,47.571949,2371.0,NA,NA,ondemand
food_143,1,143,5,-4,0,3,2436.0,71365,25200,79200,240,-122.83919981148897,47.59399270929971,2436.0,NA,NA,ondemand
food_144,0,144,5,7,7,3,2396.0,56880,25200,79200,300,-122.655395,47.748389,2396.0,NA,NA,ondemand
food_144,1,144,5,-7,0,3,2437.0,58318,25200,79200,300,-122.78318091426978,47.61256005148995,2437.0,NA,NA,ondemand
food_145,0,145,5,8,8,3,2443.0,37200,25200,79200,360,-122.7223209,47.6348042,2443.0,NA,NA,ondemand
food_145,1,145,5,-8,0,3,2438.0,38219,25200,79200,300,-122.74475975694457,47.70202375875758,2438.0,NA,NA,ondemand
food_146,0,146,5,9,9,3,2464.0,71280,25200,79200,480,-122.6658933,47.5337836,2464.0,NA,NA,ondemand
food_146,1,146,5,-9,0,3,2438.0,73357,25200,79200,360,-122.74327065751407,47.682672655542845,2438.0,NA,NA,ondemand
food_147,0,147,5,8,8,3,2383.0,70080,25200,79200,960,-122.644684,47.5675305,2383.0,NA,NA,ondemand
food_147,1,147,5,-8,0,3,2439.0,71877,25200,79200,240,-122.70783369677685,47.66573863670858,2439.0,NA,NA,ondemand
food_148,0,148,5,0,0,3,2373.0,60180,25200,79200,480,-122.692197,47.595701,2373.0,NA,NA,ondemand
food_148,1,148,5,0,0,3,2439.0,61469,25200,79200,240,-122.71987774122911,47.66878829535957,2439.0,NA,NA,ondemand
food_149,0,149,5,7,7,3,2373.0,52200,25200,79200,540,-122.692197,47.595701,2373.0,NA,NA,ondemand
food_149,1,149,5,-7,0,3,2441.0,53489,25200,79200,120,-122.76936213793672,47.65233523463274,2441.0,NA,NA,ondemand
food_150,0,150,5,7,7,3,2373.0,46200,25200,79200,1080,-122.692197,47.595701,2373.0,NA,NA,ondemand
food_150,1,150,5,-7,0,3,2441.0,48029,25200,79200,540,-122.75687830582093,47.65281186968607,2441.0,NA,NA,ondemand
food_151,0,151,5,4,4,3,2375.0,59580,25200,79200,1020,-122.7041193,47.579235,2375.0,NA,NA,ondemand
food_151,1,151,5,-4,0,3,2444.0,61029,25200,79200,420,-122.68866864649185,47.60475227919034,2444.0,NA,NA,ondemand
food_152,0,152,5,7,7,3,2375.0,59340,25200,79200,1080,-122.7046773,47.579569,2375.0,NA,NA,ondemand
food_152,1,152,5,-7,0,3,2444.0,60849,25200,79200,420,-122.69704014905543,47.60706237194255,2444.0,NA,NA,ondemand
food_153,0,153,5,9,9,3,2472.0,47220,25200,79200,900,-122.629272,47.523989,2472.0,NA,NA,ondemand
food_153,1,153,5,-9,0,3,2444.0,49659,25200,79200,420,-122.70083351960044,47.59735494548953,2444.0,NA,NA,ondemand
food_154,0,154,5,6,6,3,2373.0,47100,25200,79200,540,-122.692197,47.595701,2373.0,NA,NA,ondemand
food_154,1,154,5,-6,0,3,2445.0,48189,25200,79200,360,-122.66217475386162,47.63496422986034,2445.0,NA,NA,ondemand
food_155,0,155,5,5,5,3,2376.0,66000,25200,79200,780,-122.702406,47.579288,2376.0,NA,NA,ondemand
food_155,1,155,5,-5,0,3,2445.0,67071,25200,79200,540,-122.66361691787296,47.632398756457206,2445.0,NA,NA,ondemand
food_156,0,156,5,1,1,3,2468.0,64440,25200,79200,1020,-122.655963,47.538235,2468.0,NA,NA,ondemand
food_156,1,156,5,-1,0,3,2445.0,67050,25200,79200,420,-122.6510734598458,47.647734558781224,2445.0,NA,NA,ondemand
food_157,0,157,5,4,4,3,2376.0,62940,25200,79200,720,-122.7037091,47.5799057,2376.0,NA,NA,ondemand
food_157,1,157,5,-4,0,3,2447.0,64485,25200,79200,540,-122.65331858314343,47.6297698792071,2447.0,NA,NA,ondemand
food_158,0,158,5,2,2,3,2429.0,53220,25200,79200,780,-122.660443,47.702131,2429.0,NA,NA,ondemand
food_158,1,158,5,-2,0,3,2447.0,55009,25200,79200,300,-122.65554722459753,47.620054918605064,2447.0,NA,NA,ondemand
food_159,0,159,5,1,1,3,2424.0,62400,25200,79200,720,-122.6243691,47.7027675,2424.0,NA,NA,ondemand
food_159,1,159,5,-1,0,3,2449.0,63623,25200,79200,540,-122.64159256940962,47.63748636279343,2449.0,NA,NA,ondemand
food_160,0,160,5,8,8,3,1136.0,46680,25200,79200,660,-122.40046,47.653917,1136.0,NA,NA,ondemand
food_160,1,160,5,-8,0,3,2449.0,49080,25200,79200,120,-122.63822248909129,47.634247134372664,2449.0,NA,NA,ondemand
food_161,0,161,5,7,7,3,2468.0,38640,25200,79200,660,-122.639968,47.541919,2468.0,NA,NA,ondemand
food_161,1,161,5,-7,0,3,2449.0,40662,25200,79200,360,-122.64321157080681,47.63350147435327,2449.0,NA,NA,ondemand
food_162,0,162,5,3,3,3,2359.0,55440,25200,79200,720,-122.6173692,47.5702034,2359.0,NA,NA,ondemand
food_162,1,162,5,-3,0,3,2450.0,56804,25200,79200,120,-122.6429129883739,47.6250452451437,2450.0,NA,NA,ondemand
food_163,0,163,5,3,3,3,2385.0,48600,25200,79200,900,-122.6454423,47.5590819,2385.0,NA,NA,ondemand
food_163,1,163,5,-3,0,3,2450.0,50880,25200,79200,240,-122.64239735278555,47.62829861107622,2450.0,NA,NA,ondemand
food_164,0,164,5,8,8,3,2357.0,57780,25200,79200,300,-122.6140829,47.5852686,2357.0,NA,NA,ondemand
food_164,1,164,5,-8,0,3,2450.0,58476,25200,79200,180,-122.64191771413402,47.629012747795706,2450.0,NA,NA,ondemand
food_165,0,165,5,0,0,3,2385.0,71340,25200,79200,720,-122.6454423,47.5590819,2385.0,NA,NA,ondemand
food_165,1,165,5,0,0,3,2450.0,73440,25200,79200,120,-122.64182062904446,47.63021018271086,2450.0,NA,NA,ondemand
food_166,0,166,5,1,1,3,2385.0,69000,25200,79200,300,-122.6454423,47.5590819,2385.0,NA,NA,ondemand
food_166,1,166,5,-1,0,3,2450.0,70680,25200,79200,540,-122.63826425651551,47.63055565969883,2450.0,NA,NA,ondemand
food_167,0,167,5,6,6,3,2451.0,48000,25200,79200,900,-122.629386,47.625438,2451.0,NA,NA,ondemand
food_167,1,167,5,-6,0,3,2451.0,48997,25200,79200,480,-122.63081166740649,47.630945597075204,2451.0,NA,NA,ondemand
food_168,0,168,5,8,8,3,2384.0,74160,25200,79200,660,-122.6461262,47.5661038,2384.0,NA,NA,ondemand
food_168,1,168,5,-8,0,3,2451.0,75591,25200,79200,480,-122.6318079747464,47.625385594425865,2451.0,NA,NA,ondemand
food_169,0,169,5,0,0,3,2454.0,57840,25200,79200,900,-122.6281106,47.6282042,2454.0,NA,NA,ondemand
food_169,1,169,5,0,0,3,2453.0,58902,25200,79200,420,-122.60686282154127,47.635089570909805,2453.0,NA,NA,ondemand
food_170,0,170,5,3,3,3,2406.0,61140,25200,79200,840,-122.6465532,47.7365795,2406.0,NA,NA,ondemand
food_170,1,170,5,-3,0,3,2453.0,63354,25200,79200,540,-122.62794828324984,47.641323379607734,2453.0,NA,NA,ondemand
food_171,0,171,5,5,5,3,2454.0,49500,25200,79200,420,-122.6281106,47.6282042,2454.0,NA,NA,ondemand
food_171,1,171,5,-5,0,3,2453.0,50082,25200,79200,420,-122.61629024054996,47.634856849335954,2453.0,NA,NA,ondemand
food_172,0,172,5,9,9,3,2356.0,65400,25200,79200,840,-122.6288816,47.5986439,2356.0,NA,NA,ondemand
food_172,1,172,5,-9,0,3,2454.0,66827,25200,79200,180,-122.62036892732634,47.63094773028965,2454.0,NA,NA,ondemand
food_173,0,173,5,9,9,3,2396.0,61860,25200,79200,1080,-122.6529977,47.7580256,2396.0,NA,NA,ondemand
food_173,1,173,5,-9,0,3,2454.0,64385,25200,79200,240,-122.62776696638625,47.63041849686944,2454.0,NA,NA,ondemand
food_174,0,174,5,0,0,3,2358.0,36480,25200,79200,600,-122.6226302,47.5779845,2358.0,NA,NA,ondemand
food_174,1,174,5,0,0,3,2455.0,37659,25200,79200,240,-122.61214913467975,47.62163181522,2455.0,NA,NA,ondemand
food_175,0,175,5,5,5,3,2378.0,64500,25200,79200,660,-122.6720852,47.5678713,2378.0,NA,NA,ondemand
food_175,1,175,5,-5,0,3,2456.0,66572,25200,79200,540,-122.60012878968315,47.61031637798684,2456.0,NA,NA,ondemand
food_176,0,176,5,2,2,3,2360.0,57600,25200,79200,600,-122.6085559,47.5838849,2360.0,NA,NA,ondemand
food_176,1,176,5,-2,0,3,2457.0,58403,25200,79200,180,-122.60355967717952,47.598267691096744,2457.0,NA,NA,ondemand
food_177,0,177,5,7,7,3,1186.0,70500,25200,79200,900,-122.3562015,47.6248683,1186.0,NA,NA,ondemand
food_177,1,177,5,-7,0,3,2457.0,73185,25200,79200,240,-122.59777649163117,47.59398422380055,2457.0,NA,NA,ondemand
food_178,0,178,5,0,0,3,2381.0,70380,25200,79200,600,-122.6529703,47.5682883,2381.0,NA,NA,ondemand
food_178,1,178,5,0,0,3,2458.0,71415,25200,79200,120,-122.63409363246456,47.616315587793096,2458.0,NA,NA,ondemand
food_179,0,179,5,0,0,3,2467.0,65820,25200,79200,1140,-122.634501,47.541918,2467.0,NA,NA,ondemand
food_179,1,179,5,0,0,3,2458.0,67797,25200,79200,180,-122.63929730421323,47.616359469167826,2458.0,NA,NA,ondemand
food_180,0,180,5,3,3,3,2392.0,68400,25200,79200,600,-122.6604681,47.7558509,2392.0,NA,NA,ondemand
food_180,1,180,5,-3,0,3,2459.0,70525,25200,79200,180,-122.67855732442509,47.60033701962637,2459.0,NA,NA,ondemand
food_181,0,181,5,9,9,3,2392.0,51180,25200,79200,1080,-122.6599711,47.7590149,2392.0,NA,NA,ondemand
food_181,1,181,5,-9,0,3,2460.0,53470,25200,79200,180,-122.64064708050675,47.61820896044819,2460.0,NA,NA,ondemand
food_182,0,182,5,6,6,3,2371.0,58380,25200,79200,1020,-122.661697,47.572024,2371.0,NA,NA,ondemand
food_182,1,182,5,-6,0,3,2462.0,61074,25200,79200,120,-122.78527766403857,47.499475562409614,2462.0,NA,NA,ondemand
food_183,0,183,5,1,1,3,2465.0,63240,25200,79200,960,-122.7657698,47.4933054,2465.0,NA,NA,ondemand
food_183,1,183,5,-1,0,3,2464.0,65209,25200,79200,420,-122.65845857526796,47.53122786186188,2464.0,NA,NA,ondemand
food_184,0,184,5,9,9,3,2363.0,38340,25200,79200,900,-122.6298015,47.5708396,2363.0,NA,NA,ondemand
food_184,1,184,5,-9,0,3,2464.0,40306,25200,79200,300,-122.67981829149186,47.507596516249286,2464.0,NA,NA,ondemand
food_185,0,185,5,5,5,3,2357.0,66960,25200,79200,900,-122.6140829,47.5852686,2357.0,NA,NA,ondemand
food_185,1,185,5,-5,0,3,2464.0,69114,25200,79200,360,-122.6572501283136,47.48862893190056,2464.0,NA,NA,ondemand
food_186,0,186,5,5,5,3,2492.0,48840,25200,79200,1140,-122.643879,47.501463,2492.0,NA,NA,ondemand
food_186,1,186,5,-5,0,3,2465.0,50571,25200,79200,360,-122.72728145730132,47.495340135895916,2465.0,NA,NA,ondemand
food_187,0,187,5,9,9,3,2492.0,37620,25200,79200,420,-122.6324371,47.493796,2492.0,NA,NA,ondemand
food_187,1,187,5,-9,0,3,2465.0,38631,25200,79200,240,-122.682306573993,47.479333957636236,2465.0,NA,NA,ondemand
food_188,0,188,5,2,2,3,3013.0,75540,25200,79200,420,-122.3989409,47.05482,3013.0,NA,NA,ondemand
food_188,1,188,5,-2,0,3,2466.0,75960,25200,79200,480,-122.7463576964378,47.52060186441696,2466.0,NA,NA,ondemand
food_189,0,189,5,3,3,3,2404.0,48000,25200,79200,720,-122.65661,47.742659,2404.0,NA,NA,ondemand
food_189,1,189,5,-3,0,3,2466.0,50149,25200,79200,240,-122.69536089467682,47.51657488546206,2466.0,NA,NA,ondemand
food_190,0,190,5,8,8,3,2404.0,65100,25200,79200,480,-122.6573859,47.7430283,2404.0,NA,NA,ondemand
food_190,1,190,5,-8,0,3,2466.0,67009,25200,79200,180,-122.70455267650826,47.52448975329449,2466.0,NA,NA,ondemand
food_191,0,191,5,8,8,3,2464.0,68940,25200,79200,660,-122.667961,47.524742,2464.0,NA,NA,ondemand
food_191,1,191,5,-8,0,3,2467.0,70005,25200,79200,300,-122.63775419150089,47.5275015726595,2467.0,NA,NA,ondemand
food_192,0,192,5,7,7,3,2366.0,55140,25200,79200,960,-122.6574535,47.5718918,2366.0,NA,NA,ondemand
food_192,1,192,5,-7,0,3,2468.0,57204,25200,79200,180,-122.65768408225541,47.539991074034575,2468.0,NA,NA,ondemand
food_193,0,193,5,5,5,3,2465.0,67800,25200,79200,960,-122.7657698,47.4933054,2465.0,NA,NA,ondemand
food_193,1,193,5,-5,0,3,2468.0,69195,25200,79200,540,-122.63870895363318,47.53287561767059,2468.0,NA,NA,ondemand
food_194,0,194,5,6,6,3,2371.0,71940,25200,79200,660,-122.6632993,47.5717837,2371.0,NA,NA,ondemand
food_194,1,194,5,-6,0,3,2470.0,73320,25200,79200,420,-122.64496542162706,47.518049097350435,2470.0,NA,NA,ondemand
food_195,0,195,5,9,9,3,2475.0,42060,25200,79200,360,-122.5965249,47.5336748,2475.0,NA,NA,ondemand
food_195,1,195,5,-9,0,3,2470.0,42789,25200,79200,420,-122.65090449848753,47.51617277518345,2470.0,NA,NA,ondemand
food_196,0,196,5,7,7,3,2475.0,58380,25200,79200,1080,-122.5962291,47.5336972,2475.0,NA,NA,ondemand
food_196,1,196,5,-7,0,3,2470.0,59829,25200,79200,300,-122.64069606902386,47.516135678526254,2470.0,NA,NA,ondemand
food_197,0,197,5,4,4,3,2464.0,65880,25200,79200,1080,-122.654311,47.4986,2464.0,NA,NA,ondemand
food_197,1,197,5,-4,0,3,2471.0,67434,25200,79200,300,-122.61424762422013,47.52997081971711,2471.0,NA,NA,ondemand
food_198,0,198,5,2,2,3,2466.0,68940,25200,79200,300,-122.694448,47.525311,2466.0,NA,NA,ondemand
food_198,1,198,5,-2,0,3,2471.0,70926,25200,79200,120,-122.61476356451291,47.51713376057217,2471.0,NA,NA,ondemand
food_199,0,199,5,2,2,3,2362.0,44640,25200,79200,540,-122.6266234,47.5660182,2362.0,NA,NA,ondemand
food_199,1,199,5,-2,0,3,2471.0,46449,25200,79200,420,-122.61535515864969,47.52149367607826,2471.0,NA,NA,ondemand
food_200,0,200,5,3,3,3,2468.0,72000,25200,79200,1140,-122.64211,47.540019,2468.0,NA,NA,ondemand
food_200,1,200,5,-3,0,3,2472.0,73479,25200,79200,540,-122.63002740593308,47.515573526228785,2472.0,NA,NA,ondemand
food_201,0,201,5,6,6,3,2471.0,62460,25200,79200,840,-122.610083,47.533486,2471.0,NA,NA,ondemand
food_201,1,201,5,-6,0,3,2472.0,63490,25200,79200,180,-122.62991533895178,47.52030937231019,2472.0,NA,NA,ondemand
food_202,0,202,5,5,5,3,1110.0,51960,25200,79200,840,-122.3360192,47.6558175,1110.0,NA,NA,ondemand
food_202,1,202,5,-5,0,3,2473.0,52800,25200,79200,540,-122.62805121909977,47.507105997429036,2473.0,NA,NA,ondemand
food_203,0,203,5,6,6,3,2385.0,72420,25200,79200,840,-122.6454423,47.5590819,2385.0,NA,NA,ondemand
food_203,1,203,5,-6,0,3,2473.0,73747,25200,79200,360,-122.62912184500532,47.537081578298256,2473.0,NA,NA,ondemand
food_204,0,204,5,6,6,3,1110.0,66180,25200,79200,1140,-122.3360192,47.6558175,1110.0,NA,NA,ondemand
food_204,1,204,5,-6,0,3,2473.0,67320,25200,79200,540,-122.64362548628985,47.50894486093863,2473.0,NA,NA,ondemand
food_205,0,205,5,7,7,3,2456.0,55560,25200,79200,600,-122.6280702,47.616672,2456.0,NA,NA,ondemand
food_205,1,205,5,-7,0,3,2473.0,57622,25200,79200,420,-122.6150041908482,47.5096163233837,2473.0,NA,NA,ondemand
food_206,0,206,5,5,5,3,2790.0,47400,25200,79200,1020,-122.5170521,47.2715276,2790.0,NA,NA,ondemand
food_206,1,206,5,-5,0,3,2473.0,50180,25200,79200,480,-122.63974648012743,47.509484606645174,2473.0,NA,NA,ondemand
food_207,0,207,5,8,8,3,1283.0,42540,25200,79200,600,-122.4067974,47.580374,1283.0,NA,NA,ondemand
food_207,1,207,5,-8,0,3,2474.0,44643,25200,79200,360,-122.6027785792359,47.52692239356691,2474.0,NA,NA,ondemand
food_208,0,208,5,4,4,3,1110.0,64620,25200,79200,300,-122.3360192,47.6558175,1110.0,NA,NA,ondemand
food_208,1,208,5,-4,0,3,2474.0,64920,25200,79200,480,-122.60946371261073,47.53368874140262,2474.0,NA,NA,ondemand
food_209,0,209,5,2,2,3,1110.0,42720,25200,79200,480,-122.3360192,47.6558175,1110.0,NA,NA,ondemand
food_209,1,209,5,-2,0,3,2474.0,43200,25200,79200,180,-122.60635998271606,47.52204573482234,2474.0,NA,NA,ondemand
food_210,0,210,5,2,2,3,2383.0,60660,25200,79200,1140,-122.6453865,47.567894,2383.0,NA,NA,ondemand
food_210,1,210,5,-2,0,3,2474.0,63001,25200,79200,240,-122.60433457684985,47.52711893227431,2474.0,NA,NA,ondemand
food_211,0,211,5,9,9,3,2385.0,69780,25200,79200,660,-122.6454423,47.5590819,2385.0,NA,NA,ondemand
food_211,1,211,5,-9,0,3,2474.0,71713,25200,79200,420,-122.60821663464893,47.52352422164024,2474.0,NA,NA,ondemand
food_212,0,212,5,7,7,3,2474.0,67380,25200,79200,780,-122.6021969,47.5336949,2474.0,NA,NA,ondemand
food_212,1,212,5,-7,0,3,2475.0,68219,25200,79200,180,-122.59572329995684,47.52630917382067,2475.0,NA,NA,ondemand
food_213,0,213,5,6,6,3,2466.0,55200,25200,79200,480,-122.6993649,47.527566,2466.0,NA,NA,ondemand
food_213,1,213,5,-6,0,3,2475.0,56659,25200,79200,300,-122.59799614627212,47.531705020724374,2475.0,NA,NA,ondemand
food_214,0,214,5,3,3,3,2458.0,64980,25200,79200,480,-122.629459,47.608943,2458.0,NA,NA,ondemand
food_214,1,214,5,-3,0,3,2477.0,65466,25200,79200,540,-122.6095906843174,47.51342108207174,2477.0,NA,NA,ondemand
food_215,0,215,5,4,4,3,2458.0,44400,25200,79200,900,-122.6296443,47.6153322,2458.0,NA,NA,ondemand
food_215,1,215,5,-4,0,3,2477.0,45306,25200,79200,300,-122.59656075374885,47.506988999840196,2477.0,NA,NA,ondemand
food_216,0,216,5,5,5,3,2417.0,64920,25200,79200,1080,-122.5185082,47.6347568,2417.0,NA,NA,ondemand
food_216,1,216,5,-5,0,3,2478.0,66976,25200,79200,240,-122.59230384926562,47.568973291315466,2478.0,NA,NA,ondemand
food_217,0,217,5,1,1,3,2416.0,67560,25200,79200,420,-122.5212882,47.6268501,2416.0,NA,NA,ondemand
