payload_id,carrier_id,sequence_id,tour_id,commodity,weight,job,pu_zone,del_zone,pu_stop_duration,del_stop_duration,pu_tw_lower,pu_tw_upper,del_tw_lower,del_tw_upper,pu_arrival_time,del_arrival_time,veh_type,del_x,del_y,pu_x,pu_y,ship_index,true_pu_zone,true_del_zone,truck_mode,BuyerNAICS,SellerNAICS
35_B2C235404,B2C_2331474_2,,,5,115,delivery,,2354.0,,48,,,480,1200,,,md_D_Diesel,-122.63616338677348,47.58629939687936,,,internal,,2354.0,For-hire Truck,492000,492000
35_B2C235511,B2C_6849090_1,,,5,43,delivery,,2355.0,,40,,,480,1200,,,md_D_Diesel,-122.62294087283662,47.59255433172538,,,internal,,2355.0,For-hire Truck,492000,492000
35_B2C238205,B2C_2327348_3,,,5,88,delivery,,2382.0,,36,,,480,1200,,,md_D_Diesel,-122.65387813555074,47.56475019913035,,,internal,,2382.0,For-hire Truck,492000,492000
35_B2C235515,B2C_2327348_3,,,5,136,delivery,,2355.0,,44,,,480,1200,,,md_D_Diesel,-122.62002403953811,47.60087784910551,,,internal,,2355.0,For-hire Truck,492000,492000
35_B2C235705,B2C_2327308_2,,,5,158,delivery,,2357.0,,51,,,480,1200,,,md_D_Diesel,-122.62424678176868,47.58298298776526,,,internal,,2357.0,For-hire Truck,492000,492000
35_B2C235812,B2C_2327308_2,,,5,87,delivery,,2358.0,,60,,,480,1200,,,md_D_Diesel,-122.62292232609859,47.5750663951017,,,internal,,2358.0,For-hire Truck,492000,492000
35_B2C235713,B2C_2327345_2,,,5,77,delivery,,2357.0,,38,,,480,1200,,,md_D_Diesel,-122.62547644204416,47.58822386679072,,,internal,,2357.0,For-hire Truck,492000,492000
35_B2C235809,B2C_2331460_1,,,5,92,delivery,,2358.0,,50,,,480,1200,,,md_D_Diesel,-122.61607120800319,47.5755878258293,,,internal,,2358.0,For-hire Truck,492000,492000
35_B2C241107,B2C_2331460_1,,,5,177,delivery,,2411.0,,112,,,480,1200,,,md_D_Diesel,-122.53041551749902,47.69721499955512,,,internal,,2411.0,For-hire Truck,492000,492000
35_B2C235904,B2C_2327341_2,,,5,198,delivery,,2359.0,,61,,,480,1200,,,md_D_Diesel,-122.61076574440433,47.57310811114918,,,internal,,2359.0,For-hire Truck,492000,492000
35_B2C241818,B2C_2331459_2,,,5,64,delivery,,2418.0,,48,,,480,1200,,,md_D_Diesel,-122.52324561970849,47.63197302356463,,,internal,,2418.0,For-hire Truck,492000,492000
35_B2C250104,B2C_2331459_2,,,5,103,delivery,,2501.0,,52,,,480,1200,,,md_D_Diesel,-122.77422751523731,47.44867135486112,,,internal,,2501.0,For-hire Truck,492000,492000
35_B2C247707,B2C_2331459_2,,,5,58,delivery,,2477.0,,57,,,480,1200,,,md_D_Diesel,-122.60349616458504,47.509172089995445,,,internal,,2477.0,For-hire Truck,492000,492000
35_B2C239608,B2C_2331459_2,,,5,29,delivery,,2396.0,,60,,,480,1200,,,md_D_Diesel,-122.65073804407947,47.76976964517563,,,internal,,2396.0,For-hire Truck,492000,492000
35_B2C236204,B2C_2331459_2,,,5,69,delivery,,2362.0,,67,,,480,1200,,,md_D_Diesel,-122.61126601837886,47.562097115571966,,,internal,,2362.0,For-hire Truck,492000,492000
35_B2C236206,B2C_2331456_2,,,5,58,delivery,,2362.0,,67,,,480,1200,,,md_D_Diesel,-122.6248507961284,47.5677216609713,,,internal,,2362.0,For-hire Truck,492000,492000
35_B2C247106,B2C_8318386_2,,,5,74,delivery,,2471.0,,63,,,480,1200,,,md_D_Diesel,-122.60995020834545,47.5231249722573,,,internal,,2471.0,For-hire Truck,492000,492000
35_B2C238701,B2C_8318386_2,,,5,77,delivery,,2387.0,,75,,,480,1200,,,md_D_Diesel,-122.57721115207201,47.83556711325162,,,internal,,2387.0,For-hire Truck,492000,492000
35_B2C236212,B2C_8318386_2,,,5,109,delivery,,2362.0,,105,,,480,1200,,,md_D_Diesel,-122.62037505521556,47.55794737074655,,,internal,,2362.0,For-hire Truck,492000,492000
35_B2C236303,B2C_2331482_1,,,5,81,delivery,,2363.0,,42,,,480,1200,,,md_D_Diesel,-122.63299578959533,47.56585898101858,,,internal,,2363.0,For-hire Truck,492000,492000
35_B2C246609,B2C_2331482_1,,,5,72,delivery,,2466.0,,45,,,480,1200,,,md_D_Diesel,-122.70157864363235,47.51394157192018,,,internal,,2466.0,For-hire Truck,492000,492000
35_B2C239808,B2C_2331482_1,,,5,116,delivery,,2398.0,,70,,,480,1200,,,md_D_Diesel,-122.69283011977639,47.69815472774513,,,internal,,2398.0,For-hire Truck,492000,492000
35_B2C236306,B2C_6849092_2,,,5,56,delivery,,2363.0,,42,,,480,1200,,,md_D_Diesel,-122.62752605230705,47.57060759374568,,,internal,,2363.0,For-hire Truck,492000,492000
35_B2C236910,B2C_2327300_2,,,5,93,delivery,,2369.0,,90,,,480,1200,,,md_D_Diesel,-122.67050631926779,47.59427219059502,,,internal,,2369.0,For-hire Truck,492000,492000
35_B2C237011,B2C_2331486_1,,,5,232,delivery,,2370.0,,75,,,480,1200,,,md_D_Diesel,-122.69197378620571,47.58214985821367,,,internal,,2370.0,For-hire Truck,492000,492000
35_B2C250417,B2C_2331486_1,,,5,146,delivery,,2504.0,,82,,,480,1200,,,md_D_Diesel,-122.64220827755723,47.4423820083387,,,internal,,2504.0,For-hire Truck,492000,492000
35_B2C237111,B2C_2331477_2,,,5,113,delivery,,2371.0,,73,,,480,1200,,,md_D_Diesel,-122.6779793964552,47.59183360507089,,,internal,,2371.0,For-hire Truck,492000,492000
35_B2C246504,B2C_8318386_3,,,5,30,delivery,,2465.0,,37,,,480,1200,,,md_D_Diesel,-122.75413760960102,47.48410569593622,,,internal,,2465.0,For-hire Truck,492000,492000
35_B2C237207,B2C_8318386_3,,,5,75,delivery,,2372.0,,48,,,480,1200,,,md_D_Diesel,-122.69554616025823,47.587042604500084,,,internal,,2372.0,For-hire Truck,492000,492000
35_B2C242002,B2C_8318386_3,,,5,25,delivery,,2420.0,,52,,,480,1200,,,md_D_Diesel,-122.55352581818589,47.59795984640254,,,internal,,2420.0,For-hire Truck,492000,492000
35_B2C237409,B2C_8318476_4,,,5,60,delivery,,2374.0,,52,,,480,1200,,,md_D_Diesel,-122.70392057521131,47.54936111951237,,,internal,,2374.0,For-hire Truck,492000,492000
35_B2C237511,B2C_2331461_1,,,5,72,delivery,,2375.0,,82,,,480,1200,,,md_D_Diesel,-122.70890294051237,47.56913898088025,,,internal,,2375.0,For-hire Truck,492000,492000
35_B2C247014,B2C_6849565_2,,,5,83,delivery,,2470.0,,40,,,480,1200,,,md_D_Diesel,-122.64741600682483,47.50478512515266,,,internal,,2470.0,For-hire Truck,492000,492000
35_B2C237601,B2C_6849565_2,,,5,65,delivery,,2376.0,,52,,,480,1200,,,md_D_Diesel,-122.70889356069353,47.58780368480117,,,internal,,2376.0,For-hire Truck,492000,492000
35_B2C244001,B2C_6849565_2,,,5,84,delivery,,2440.0,,67,,,480,1200,,,md_D_Diesel,-122.73211441478504,47.659626627557984,,,internal,,2440.0,For-hire Truck,492000,492000
35_B2C241304,B2C_2327295_2,,,5,151,delivery,,2413.0,,52,,,480,1200,,,md_D_Diesel,-122.52749731506812,47.65919465756265,,,internal,,2413.0,For-hire Truck,492000,492000
35_B2C237606,B2C_2327295_2,,,5,113,delivery,,2376.0,,56,,,480,1200,,,md_D_Diesel,-122.7085185653166,47.58519341829188,,,internal,,2376.0,For-hire Truck,492000,492000
35_B2C237704,B2C_2327297_1,,,5,45,delivery,,2377.0,,65,,,480,1200,,,md_D_Diesel,-122.71319910447427,47.593396793558185,,,internal,,2377.0,For-hire Truck,492000,492000
35_B2C241406,B2C_2327311_3,,,5,107,delivery,,2414.0,,60,,,480,1200,,,md_D_Diesel,-122.5688082476401,47.70671154325967,,,internal,,2414.0,For-hire Truck,492000,492000
35_B2C237707,B2C_2327311_3,,,5,109,delivery,,2377.0,,69,,,480,1200,,,md_D_Diesel,-122.71242618308024,47.57487498466962,,,internal,,2377.0,For-hire Truck,492000,492000
35_B2C245709,B2C_2327311_3,,,5,95,delivery,,2457.0,,70,,,480,1200,,,md_D_Diesel,-122.58603885358666,47.59970344485623,,,internal,,2457.0,For-hire Truck,492000,492000
35_B2C238304,B2C_2331503_1,,,5,160,delivery,,2383.0,,53,,,480,1200,,,md_D_Diesel,-122.63658159939531,47.569578616941406,,,internal,,2383.0,For-hire Truck,492000,492000
35_B2C251003,B2C_2331503_1,,,5,207,delivery,,2510.0,,60,,,480,1200,,,md_D_Diesel,-122.59019302935997,47.68803143553169,,,internal,,2510.0,For-hire Truck,492000,492000
35_B2C247002,B2C_6849098_2,,,5,33,delivery,,2470.0,,17,,,480,1200,,,md_D_Diesel,-122.64938946973167,47.51533743367237,,,internal,,2470.0,For-hire Truck,492000,492000
35_B2C238305,B2C_6849098_2,,,5,51,delivery,,2383.0,,41,,,480,1200,,,md_D_Diesel,-122.64098690833951,47.570234601980275,,,internal,,2383.0,For-hire Truck,492000,492000
35_B2C238620,B2C_2331479_2,,,5,227,delivery,,2386.0,,90,,,480,1200,,,md_D_Diesel,-122.56526040246708,47.9136706297803,,,internal,,2386.0,For-hire Truck,492000,492000
35_B2C238628,B2C_2331443_2,,,5,60,delivery,,2386.0,,45,,,480,1200,,,md_D_Diesel,-122.55371332827686,47.881776512107805,,,internal,,2386.0,For-hire Truck,492000,492000
35_B2C244903,B2C_2331443_2,,,5,62,delivery,,2449.0,,46,,,480,1200,,,md_D_Diesel,-122.64320659344487,47.635140211201055,,,internal,,2449.0,For-hire Truck,492000,492000
35_B2C243603,B2C_2327317_2,,,5,11,delivery,,2436.0,,37,,,480,1200,,,md_D_Diesel,-122.83115589938076,47.6094884014169,,,internal,,2436.0,For-hire Truck,492000,492000
35_B2C242906,B2C_2327317_2,,,5,60,delivery,,2429.0,,57,,,480,1200,,,md_D_Diesel,-122.65673253347663,47.69101217391114,,,internal,,2429.0,For-hire Truck,492000,492000
35_B2C238818,B2C_2327317_2,,,5,104,delivery,,2388.0,,90,,,480,1200,,,md_D_Diesel,-122.54231147136493,47.817411983186794,,,internal,,2388.0,For-hire Truck,492000,492000
35_B2C241405,B2C_8318476_3,,,5,76,delivery,,2414.0,,60,,,480,1200,,,md_D_Diesel,-122.57170134454778,47.683030983123594,,,internal,,2414.0,For-hire Truck,492000,492000
35_B2C238903,B2C_8318476_3,,,5,89,delivery,,2389.0,,67,,,480,1200,,,md_D_Diesel,-122.54009560543564,47.8056239822983,,,internal,,2389.0,For-hire Truck,492000,492000
35_B2C238909,B2C_2327370_1,,,5,89,delivery,,2389.0,,52,,,480,1200,,,md_D_Diesel,-122.51977801537309,47.803181425970536,,,internal,,2389.0,For-hire Truck,492000,492000
35_B2C240317,B2C_2327370_1,,,5,96,delivery,,2403.0,,75,,,480,1200,,,md_D_Diesel,-122.68966303248445,47.688372336736414,,,internal,,2403.0,For-hire Truck,492000,492000
35_B2C238911,B2C_2327322_3,,,5,146,delivery,,2389.0,,82,,,480,1200,,,md_D_Diesel,-122.5068602095481,47.80713899798088,,,internal,,2389.0,For-hire Truck,492000,492000
35_B2C238918,B2C_2327328_3,,,5,63,delivery,,2389.0,,52,,,480,1200,,,md_D_Diesel,-122.5214318837708,47.79899207979036,,,internal,,2389.0,For-hire Truck,492000,492000
35_B2C241513,B2C_2331468_2,,,5,54,delivery,,2415.0,,52,,,480,1200,,,md_D_Diesel,-122.56805128074474,47.66612625978716,,,internal,,2415.0,For-hire Truck,492000,492000
35_B2C238919,B2C_2331468_2,,,5,142,delivery,,2389.0,,90,,,480,1200,,,md_D_Diesel,-122.53887657406099,47.806256713683474,,,internal,,2389.0,For-hire Truck,492000,492000
35_B2C239102,B2C_8318388_2,,,5,115,delivery,,2391.0,,67,,,480,1200,,,md_D_Diesel,-122.51548717922239,47.850281547789194,,,internal,,2391.0,For-hire Truck,492000,492000
35_B2C245012,B2C_2327364_1,,,5,112,delivery,,2450.0,,46,,,480,1200,,,md_D_Diesel,-122.64925941034633,47.623624102020834,,,internal,,2450.0,For-hire Truck,492000,492000
35_B2C239106,B2C_2327364_1,,,5,130,delivery,,2391.0,,82,,,480,1200,,,md_D_Diesel,-122.53530198112826,47.898837245863916,,,internal,,2391.0,For-hire Truck,492000,492000
35_B2C239218,B2C_2327320_1,,,5,88,delivery,,2392.0,,60,,,480,1200,,,md_D_Diesel,-122.6614732645603,47.76511916077258,,,internal,,2392.0,For-hire Truck,492000,492000
35_B2C239307,B2C_6849100_1,,,5,85,delivery,,2393.0,,82,,,480,1200,,,md_D_Diesel,-122.65462679918639,47.808739983696974,,,internal,,2393.0,For-hire Truck,492000,492000
35_B2C239403,B2C_2331500_1,,,5,79,delivery,,2394.0,,75,,,480,1200,,,md_D_Diesel,-122.68661079373076,47.777247665059114,,,internal,,2394.0,For-hire Truck,492000,492000
35_B2C239406,B2C_2331449_2,,,5,156,delivery,,2394.0,,97,,,480,1200,,,md_D_Diesel,-122.68291533233005,47.794618686000746,,,internal,,2394.0,For-hire Truck,492000,492000
35_B2C239410,B2C_6849090_3,,,5,63,delivery,,2394.0,,61,,,480,1200,,,md_D_Diesel,-122.67559445387582,47.795175278753554,,,internal,,2394.0,For-hire Truck,492000,492000
35_B2C246903,B2C_2331471_2,,,5,60,delivery,,2469.0,,39,,,480,1200,,,md_D_Diesel,-122.6541099532815,47.52212781111696,,,internal,,2469.0,For-hire Truck,492000,492000
35_B2C245107,B2C_2331471_2,,,5,113,delivery,,2451.0,,52,,,480,1200,,,md_D_Diesel,-122.62993755877935,47.63118290493402,,,internal,,2451.0,For-hire Truck,492000,492000
35_B2C239514,B2C_2331471_2,,,5,81,delivery,,2395.0,,67,,,480,1200,,,md_D_Diesel,-122.62431439278022,47.82543712792256,,,internal,,2395.0,For-hire Truck,492000,492000
35_B2C240213,B2C_2331471_2,,,5,84,delivery,,2402.0,,105,,,480,1200,,,md_D_Diesel,-122.690410124898,47.711397788222804,,,internal,,2402.0,For-hire Truck,492000,492000
35_B2C239616,B2C_6849104_4,,,5,112,delivery,,2396.0,,60,,,480,1200,,,md_D_Diesel,-122.62013626051521,47.77318064881205,,,internal,,2396.0,For-hire Truck,492000,492000
35_B2C239618,B2C_2331448_2,,,5,67,delivery,,2396.0,,60,,,480,1200,,,md_D_Diesel,-122.64271916556308,47.80588081371844,,,internal,,2396.0,For-hire Truck,492000,492000
35_B2C247318,B2C_2331448_2,,,5,119,delivery,,2473.0,,75,,,480,1200,,,md_D_Diesel,-122.6401867345213,47.50947699713024,,,internal,,2473.0,For-hire Truck,492000,492000
35_B2C245708,B2C_2331448_2,,,5,126,delivery,,2457.0,,82,,,480,1200,,,md_D_Diesel,-122.59325731672467,47.61648138100112,,,internal,,2457.0,For-hire Truck,492000,492000
35_B2C239619,B2C_2327319_3,,,5,105,delivery,,2396.0,,90,,,480,1200,,,md_D_Diesel,-122.63814358637958,47.77597763167383,,,internal,,2396.0,For-hire Truck,492000,492000
35_B2C239804,B2C_2331476_1,,,5,87,delivery,,2398.0,,66,,,480,1200,,,md_D_Diesel,-122.70023358396281,47.7002330632488,,,internal,,2398.0,For-hire Truck,492000,492000
35_B2C240002,B2C_2327299_1,,,5,59,delivery,,2400.0,,73,,,480,1200,,,md_D_Diesel,-122.72225112165017,47.7079213487195,,,internal,,2400.0,For-hire Truck,492000,492000
35_B2C240214,B2C_2327333_3,,,5,95,delivery,,2402.0,,82,,,480,1200,,,md_D_Diesel,-122.68240004530121,47.728078754674335,,,internal,,2402.0,For-hire Truck,492000,492000
35_B2C244811,B2C_2327333_3,,,5,149,delivery,,2448.0,,90,,,480,1200,,,md_D_Diesel,-122.64798064358509,47.64874422187674,,,internal,,2448.0,For-hire Truck,492000,492000
35_B2C240217,B2C_2327341_1,,,5,177,delivery,,2402.0,,97,,,480,1200,,,md_D_Diesel,-122.68235631220668,47.72733186161485,,,internal,,2402.0,For-hire Truck,492000,492000
35_B2C240303,B2C_2327315_1,,,5,77,delivery,,2403.0,,72,,,480,1200,,,md_D_Diesel,-122.69737295765621,47.69383662749271,,,internal,,2403.0,For-hire Truck,492000,492000
35_B2C250702,B2C_2331448_1,,,5,63,delivery,,2507.0,,65,,,480,1200,,,md_D_Diesel,-122.53057959280709,47.75556952792964,,,internal,,2507.0,For-hire Truck,492000,492000
35_B2C240304,B2C_2331448_1,,,5,134,delivery,,2403.0,,82,,,480,1200,,,md_D_Diesel,-122.69422807771086,47.6787983768428,,,internal,,2403.0,For-hire Truck,492000,492000
35_B2C240310,B2C_6849095_1,,,5,102,delivery,,2403.0,,75,,,480,1200,,,md_D_Diesel,-122.68771954309683,47.6938334953888,,,internal,,2403.0,For-hire Truck,492000,492000
35_B2C240504,B2C_2331483_1,,,5,141,delivery,,2405.0,,53,,,480,1200,,,md_D_Diesel,-122.64393970215977,47.745354738394816,,,internal,,2405.0,For-hire Truck,492000,492000
35_B2C240508,B2C_6849565_1,,,5,171,delivery,,2405.0,,60,,,480,1200,,,md_D_Diesel,-122.63917837258847,47.74527158164913,,,internal,,2405.0,For-hire Truck,492000,492000
35_B2C240510,B2C_2327298_2,,,5,91,delivery,,2405.0,,60,,,480,1200,,,md_D_Diesel,-122.6466742428875,47.74055663771147,,,internal,,2405.0,For-hire Truck,492000,492000
35_B2C242203,B2C_2327298_2,,,5,48,delivery,,2422.0,,69,,,480,1200,,,md_D_Diesel,-122.52299731297302,47.608107636796795,,,internal,,2422.0,For-hire Truck,492000,492000
35_B2C240604,B2C_2331481_1,,,5,134,delivery,,2406.0,,82,,,480,1200,,,md_D_Diesel,-122.63322364549029,47.72253025870513,,,internal,,2406.0,For-hire Truck,492000,492000
35_B2C251212,B2C_2327302_3,,,5,121,delivery,,2512.0,,58,,,480,1200,,,md_D_Diesel,-122.55091909970209,47.73875390771415,,,internal,,2512.0,For-hire Truck,492000,492000
35_B2C240607,B2C_2327302_3,,,5,75,delivery,,2406.0,,64,,,480,1200,,,md_D_Diesel,-122.6408393306745,47.725937045224946,,,internal,,2406.0,For-hire Truck,492000,492000
35_B2C250714,B2C_2327302_3,,,5,66,delivery,,2507.0,,65,,,480,1200,,,md_D_Diesel,-122.5275263904413,47.7725663388745,,,internal,,2507.0,For-hire Truck,492000,492000
35_B2C240708,B2C_8318476_2,,,5,74,delivery,,2407.0,,75,,,480,1200,,,md_D_Diesel,-122.63804680419746,47.75629151422021,,,internal,,2407.0,For-hire Truck,492000,492000
35_B2C241003,B2C_2331463_1,,,5,137,delivery,,2410.0,,65,,,480,1200,,,md_D_Diesel,-122.52305814899194,47.67019980414826,,,internal,,2410.0,For-hire Truck,492000,492000
35_B2C248303,B2C_2331463_1,,,5,124,delivery,,2483.0,,67,,,480,1200,,,md_D_Diesel,-122.55308732713327,47.59150322754845,,,internal,,2483.0,For-hire Truck,492000,492000
35_B2C241904,B2C_6849564_4,,,5,36,delivery,,2419.0,,45,,,480,1200,,,md_D_Diesel,-122.49409195354563,47.628661136825585,,,internal,,2419.0,For-hire Truck,492000,492000
35_B2C245411,B2C_6849564_4,,,5,95,delivery,,2454.0,,56,,,480,1200,,,md_D_Diesel,-122.62714312077068,47.62785334476238,,,internal,,2454.0,For-hire Truck,492000,492000
35_B2C241014,B2C_6849564_4,,,5,169,delivery,,2410.0,,74,,,480,1200,,,md_D_Diesel,-122.50767749018786,47.66574760002322,,,internal,,2410.0,For-hire Truck,492000,492000
35_B2C241108,B2C_6849088_2,,,5,139,delivery,,2411.0,,67,,,480,1200,,,md_D_Diesel,-122.54830389887324,47.70157430607461,,,internal,,2411.0,For-hire Truck,492000,492000
35_B2C241216,B2C_8318392_1,,,5,133,delivery,,2412.0,,75,,,480,1200,,,md_D_Diesel,-122.51282320517579,47.70425280366226,,,internal,,2412.0,For-hire Truck,492000,492000
35_B2C241609,B2C_8318401_3,,,5,108,delivery,,2416.0,,33,,,480,1200,,,md_D_Diesel,-122.52422839315,47.621574258679196,,,internal,,2416.0,For-hire Truck,492000,492000
35_B2C245501,B2C_8318401_3,,,5,124,delivery,,2455.0,,42,,,480,1200,,,md_D_Diesel,-122.6096368016477,47.627047544976385,,,internal,,2455.0,For-hire Truck,492000,492000
35_B2C241708,B2C_6849095_2,,,5,113,delivery,,2417.0,,56,,,480,1200,,,md_D_Diesel,-122.5097511516437,47.62248345754735,,,internal,,2417.0,For-hire Truck,492000,492000
35_B2C241804,B2C_6849087_3,,,5,63,delivery,,2418.0,,35,,,480,1200,,,md_D_Diesel,-122.52190233603902,47.63522480134746,,,internal,,2418.0,For-hire Truck,492000,492000
35_B2C247512,B2C_6849087_3,,,5,148,delivery,,2475.0,,59,,,480,1200,,,md_D_Diesel,-122.59453932969757,47.52801382578498,,,internal,,2475.0,For-hire Truck,492000,492000
35_B2C242014,B2C_2327347_1,,,5,66,delivery,,2420.0,,52,,,480,1200,,,md_D_Diesel,-122.58077853609619,47.62354192658179,,,internal,,2420.0,For-hire Truck,492000,492000
35_B2C242502,B2C_2327347_1,,,5,132,delivery,,2425.0,,82,,,480,1200,,,md_D_Diesel,-122.63931938808362,47.69094395133465,,,internal,,2425.0,For-hire Truck,492000,492000
35_B2C242016,B2C_2327313_3,,,5,71,delivery,,2420.0,,52,,,480,1200,,,md_D_Diesel,-122.56488006193807,47.62262577262577,,,internal,,2420.0,For-hire Truck,492000,492000
35_B2C242317,B2C_6849089_1,,,5,135,delivery,,2423.0,,67,,,480,1200,,,md_D_Diesel,-122.52364233934334,47.57942956630114,,,internal,,2423.0,For-hire Truck,492000,492000
35_B2C242401,B2C_2327347_3,,,5,47,delivery,,2424.0,,37,,,480,1200,,,md_D_Diesel,-122.6244067109369,47.70401044514251,,,internal,,2424.0,For-hire Truck,492000,492000
35_B2C247807,B2C_8318382_3,,,5,106,delivery,,2478.0,,52,,,480,1200,,,md_D_Diesel,-122.59399621916593,47.53946879957507,,,internal,,2478.0,For-hire Truck,492000,492000
35_B2C242409,B2C_8318382_3,,,5,109,delivery,,2424.0,,67,,,480,1200,,,md_D_Diesel,-122.59474948128921,47.68730832475032,,,internal,,2424.0,For-hire Truck,492000,492000
35_B2C250302,B2C_8318387_3,,,5,89,delivery,,2503.0,,60,,,480,1200,,,md_D_Diesel,-122.70897795026976,47.41654724805455,,,internal,,2503.0,For-hire Truck,492000,492000
35_B2C242606,B2C_8318387_3,,,5,63,delivery,,2426.0,,75,,,480,1200,,,md_D_Diesel,-122.62053969160586,47.6629030253202,,,internal,,2426.0,For-hire Truck,492000,492000
35_B2C242908,B2C_2327345_3,,,5,35,delivery,,2429.0,,57,,,480,1200,,,md_D_Diesel,-122.66132080119695,47.69517684374119,,,internal,,2429.0,For-hire Truck,492000,492000
35_B2C242910,B2C_2327349_1,,,5,53,delivery,,2429.0,,61,,,480,1200,,,md_D_Diesel,-122.66573370348551,47.68903528125924,,,internal,,2429.0,For-hire Truck,492000,492000
35_B2C249707,B2C_2327327_1,,,5,90,delivery,,2497.0,,45,,,480,1200,,,md_D_Diesel,-122.56075297542013,47.45133679382033,,,internal,,2497.0,For-hire Truck,492000,492000
35_B2C243002,B2C_2327327_1,,,5,112,delivery,,2430.0,,56,,,480,1200,,,md_D_Diesel,-122.67463440967612,47.6617728655071,,,internal,,2430.0,For-hire Truck,492000,492000
35_B2C243011,B2C_2327302_2,,,5,104,delivery,,2430.0,,45,,,480,1200,,,md_D_Diesel,-122.68190893481889,47.6662529321656,,,internal,,2430.0,For-hire Truck,492000,492000
35_B2C243103,B2C_6849104_1,,,5,94,delivery,,2431.0,,72,,,480,1200,,,md_D_Diesel,-122.66205398039983,47.67610845528022,,,internal,,2431.0,For-hire Truck,492000,492000
35_B2C243113,B2C_8385134_1,,,5,163,delivery,,2431.0,,112,,,480,1200,,,md_D_Diesel,-122.6633171687891,47.66548475233717,,,internal,,2431.0,For-hire Truck,492000,492000
35_B2C243205,B2C_8318396_1,,,5,44,delivery,,2432.0,,28,,,480,1200,,,md_D_Diesel,-122.67359855413824,47.67260990716603,,,internal,,2432.0,For-hire Truck,492000,492000
35_B2C246622,B2C_8318396_1,,,5,165,delivery,,2466.0,,90,,,480,1200,,,md_D_Diesel,-122.67527410755157,47.53500219884833,,,internal,,2466.0,For-hire Truck,492000,492000
35_B2C247206,B2C_6849090_2,,,5,106,delivery,,2472.0,,61,,,480,1200,,,md_D_Diesel,-122.62625151848724,47.526945034767536,,,internal,,2472.0,For-hire Truck,492000,492000
35_B2C243305,B2C_6849090_2,,,5,76,delivery,,2433.0,,64,,,480,1200,,,md_D_Diesel,-122.66946706836495,47.6536278614988,,,internal,,2433.0,For-hire Truck,492000,492000
35_B2C245003,B2C_6849090_2,,,5,143,delivery,,2450.0,,64,,,480,1200,,,md_D_Diesel,-122.64160655859779,47.629536702655244,,,internal,,2450.0,For-hire Truck,492000,492000
35_B2C243306,B2C_2327304_3,,,5,37,delivery,,2433.0,,56,,,480,1200,,,md_D_Diesel,-122.6823542599546,47.65095657123506,,,internal,,2433.0,For-hire Truck,492000,492000
