payload_id,carrier_id,sequence_id,tour_id,commodity,weight,job,pu_zone,del_zone,pu_stop_duration,del_stop_duration,pu_tw_lower,pu_tw_upper,del_tw_lower,del_tw_upper,pu_arrival_time,del_arrival_time,veh_type,del_x,del_y,pu_x,pu_y,ship_index
21_B2C16429,B2C_2866907.0,,,5,116,delivery,,164,,90,,,480,1200,,,md_E_Battery Electric,-97.39734054,30.35735486,,,internal
21_B2C17312,B2C_2866907.0,,,5,222,delivery,,173,,90,,,480,1200,,,md_E_Battery Electric,-97.31031273,30.12185478,,,internal
21_B2C17907,B2C_2866917.0,,,5,30,delivery,,179,,30,,,480,1200,,,md_E_Battery Electric,-97.33498518,30.20564682,,,internal
21_B2C17823,B2C_2866917.0,,,5,71,delivery,,178,,37,,,480,1200,,,md_E_Battery Electric,-97.25878531,30.190471,,,internal
21_B2C16614,B2C_2866917.0,,,5,60,delivery,,166,,43,,,480,1200,,,md_E_Battery Electric,-97.36240609,30.32429401,,,internal
21_B2C16116,B2C_2866917.0,,,5,108,delivery,,161,,45,,,480,1200,,,md_E_Battery Electric,-97.3305834,30.30159127,,,internal
21_B2C19616,B2C_2866917.0,,,5,21,delivery,,196,,45,,,480,1200,,,md_E_Battery Electric,-97.39496718,29.93037877,,,internal
21_B2C15803,B2C_2866917.0,,,5,59,delivery,,158,,60,,,480,1200,,,md_E_Battery Electric,-97.34032369,30.33381296,,,internal
21_B2C18001,B2C_2866917.0,,,5,92,delivery,,180,,60,,,480,1200,,,md_E_Battery Electric,-97.2889042,30.16962789,,,internal
21_B2C17912,B2C_2866917.0,,,5,71,delivery,,179,,67,,,480,1200,,,md_E_Battery Electric,-97.31522547,30.21609577,,,internal
21_B2C18108,B2C_2866917.0,,,5,102,delivery,,181,,67,,,480,1200,,,md_E_Battery Electric,-97.07819443,30.17878373,,,internal
21_B2C17824,B2C_2866917.0,,,5,72,delivery,,178,,75,,,480,1200,,,md_E_Battery Electric,-97.23013168,30.21610936,,,internal
21_B2C16415,B2C_2866917.0,,,5,124,delivery,,164,,82,,,480,1200,,,md_E_Battery Electric,-97.38121266,30.34796335,,,internal
21_B2C17807,B2C_2866917.0,,,5,64,delivery,,178,,82,,,480,1200,,,md_E_Battery Electric,-97.30904736,30.25043451,,,internal
21_B2C16404,B2C_2863028.0,,,5,31,delivery,,164,,49,,,480,1200,,,md_E_Battery Electric,-97.37921483,30.35263271,,,internal
21_B2C18707,B2C_2863028.0,,,5,51,delivery,,187,,50,,,480,1200,,,md_E_Battery Electric,-97.14709501,30.01441447,,,internal
21_B2C15821,B2C_2863028.0,,,5,97,delivery,,158,,60,,,480,1200,,,md_E_Battery Electric,-97.35564248,30.38674387,,,internal
21_B2C15804,B2C_2863028.0,,,5,125,delivery,,158,,90,,,480,1200,,,md_E_Battery Electric,-97.3341588,30.36064825,,,internal
21_B2C18310,B2C_2863679.0,,,5,43,delivery,,183,,37,,,480,1200,,,md_E_Battery Electric,-97.25854335,30.14917678,,,internal
21_B2C15805,B2C_2863679.0,,,5,146,delivery,,158,,60,,,480,1200,,,md_E_Battery Electric,-97.31964787,30.39362919,,,internal
21_B2C18408,B2C_2863679.0,,,5,63,delivery,,184,,60,,,480,1200,,,md_E_Battery Electric,-97.14795062,30.11021549,,,internal
21_B2C15906,B2C_2863679.0,,,5,94,delivery,,159,,67,,,480,1200,,,md_E_Battery Electric,-97.34404596,30.23470338,,,internal
21_B2C15806,B2C_2863678.0,,,5,35,delivery,,158,,30,,,480,1200,,,md_E_Battery Electric,-97.37723286,30.40179338,,,internal
21_B2C16701,B2C_2863678.0,,,5,43,delivery,,167,,45,,,480,1200,,,md_E_Battery Electric,-97.35469881,30.3418834,,,internal
21_B2C16918,B2C_2863678.0,,,5,108,delivery,,169,,45,,,480,1200,,,md_E_Battery Electric,-97.43585283,30.17974843,,,internal
21_B2C15919,B2C_2863678.0,,,5,166,delivery,,159,,52,,,480,1200,,,md_E_Battery Electric,-97.39554724,30.32839644,,,internal
21_B2C18806,B2C_2863678.0,,,5,95,delivery,,188,,52,,,480,1200,,,md_E_Battery Electric,-97.16515646,30.02473805,,,internal
21_B2C16303,B2C_2863678.0,,,5,121,delivery,,163,,75,,,480,1200,,,md_E_Battery Electric,-97.37386747,30.3559681,,,internal
21_B2C18706,B2C_2863678.0,,,5,69,delivery,,187,,82,,,480,1200,,,md_E_Battery Electric,-97.15458141,30.0121892,,,internal
21_B2C16704,B2C_2879915.0,,,5,12,delivery,,167,,4,,,480,1200,,,md_E_Battery Electric,-97.36219317,30.35719317,,,internal
21_B2C15807,B2C_2879915.0,,,5,13,delivery,,158,,30,,,480,1200,,,md_E_Battery Electric,-97.37225675,30.40759648,,,internal
21_B2C19611,B2C_2879915.0,,,5,53,delivery,,196,,67,,,480,1200,,,md_E_Battery Electric,-97.43208767,29.94037114,,,internal
21_B2C18312,B2C_2861706.0,,,5,50,delivery,,183,,30,,,480,1200,,,md_E_Battery Electric,-97.26298304,30.15623207,,,internal
21_B2C15808,B2C_2861706.0,,,5,9,delivery,,158,,37,,,480,1200,,,md_E_Battery Electric,-97.33910861,30.35379226,,,internal
21_B2C18006,B2C_2861706.0,,,5,55,delivery,,180,,45,,,480,1200,,,md_E_Battery Electric,-97.28738453,30.16829732,,,internal
21_B2C19310,B2C_2861706.0,,,5,82,delivery,,193,,45,,,480,1200,,,md_E_Battery Electric,-97.58665295,30.10928919,,,internal
21_B2C17909,B2C_2861706.0,,,5,96,delivery,,179,,52,,,480,1200,,,md_E_Battery Electric,-97.30339848,30.16208389,,,internal
21_B2C18008,B2C_2861706.0,,,5,73,delivery,,180,,59,,,480,1200,,,md_E_Battery Electric,-97.31018834,30.18756584,,,internal
21_B2C15818,B2C_2861706.0,,,5,145,delivery,,158,,67,,,480,1200,,,md_E_Battery Electric,-97.29532014,30.35451605,,,internal
21_B2C16006,B2C_2861706.0,,,5,125,delivery,,160,,67,,,480,1200,,,md_E_Battery Electric,-97.41261469,30.18821808,,,internal
21_B2C16401,B2C_2861706.0,,,5,188,delivery,,164,,97,,,480,1200,,,md_E_Battery Electric,-97.38961488,30.35555381,,,internal
21_B2C16925,B2C_2857125.0,,,5,3,delivery,,169,,22,,,480,1200,,,md_E_Battery Electric,-97.43018887,30.1905453,,,internal
21_B2C17822,B2C_2857125.0,,,5,24,delivery,,178,,37,,,480,1200,,,md_E_Battery Electric,-97.25983189,30.24391798,,,internal
21_B2C15809,B2C_2857125.0,,,5,61,delivery,,158,,45,,,480,1200,,,md_E_Battery Electric,-97.29749525,30.3470707,,,internal
21_B2C19106,B2C_2857125.0,,,5,69,delivery,,191,,45,,,480,1200,,,md_E_Battery Electric,-97.51650133,30.0982363,,,internal
21_B2C19604,B2C_2857125.0,,,5,26,delivery,,196,,45,,,480,1200,,,md_E_Battery Electric,-97.38366707,29.95033076,,,internal
21_B2C15817,B2C_2857125.0,,,5,54,delivery,,158,,52,,,480,1200,,,md_E_Battery Electric,-97.29182859,30.3523742,,,internal
21_B2C17840,B2C_2857125.0,,,5,73,delivery,,178,,52,,,480,1200,,,md_E_Battery Electric,-97.29536265,30.24439399,,,internal
21_B2C19007,B2C_2857125.0,,,5,84,delivery,,190,,52,,,480,1200,,,md_E_Battery Electric,-97.15864938,29.98641919,,,internal
21_B2C16814,B2C_2857125.0,,,5,56,delivery,,168,,60,,,480,1200,,,md_E_Battery Electric,-97.55489039,30.14108935,,,internal
21_B2C18002,B2C_2857125.0,,,5,68,delivery,,180,,60,,,480,1200,,,md_E_Battery Electric,-97.29576354,30.16797525,,,internal
21_B2C18807,B2C_2857125.0,,,5,51,delivery,,188,,60,,,480,1200,,,md_E_Battery Electric,-97.17380739,30.04034213,,,internal
21_B2C17837,B2C_2857125.0,,,5,119,delivery,,178,,67,,,480,1200,,,md_E_Battery Electric,-97.21016234,30.2397907,,,internal
21_B2C17842,B2C_2857125.0,,,5,142,delivery,,178,,67,,,480,1200,,,md_E_Battery Electric,-97.23947403,30.17269722,,,internal
21_B2C17830,B2C_2857125.0,,,5,188,delivery,,178,,75,,,480,1200,,,md_E_Battery Electric,-97.28813932,30.2165286,,,internal
21_B2C17606,B2C_2857125.0,,,5,147,delivery,,176,,105,,,480,1200,,,md_E_Battery Electric,-97.28660234,30.11979092,,,internal
21_B2C19437,B2C_2857125.0,,,5,148,delivery,,194,,105,,,480,1200,,,md_E_Battery Electric,-97.54490787,30.03146396,,,internal
21_B2C17019,B2C_2857125.0,,,5,109,delivery,,170,,112,,,480,1200,,,md_E_Battery Electric,-97.48081122,30.11346991,,,internal
21_B2C17810,B2C_2861707.0,,,5,34,delivery,,178,,37,,,480,1200,,,md_E_Battery Electric,-97.2450875,30.21771634,,,internal
21_B2C17826,B2C_2861707.0,,,5,24,delivery,,178,,45,,,480,1200,,,md_E_Battery Electric,-97.2868466,30.21544656,,,internal
21_B2C18413,B2C_2861707.0,,,5,29,delivery,,184,,45,,,480,1200,,,md_E_Battery Electric,-97.2101859,30.06435391,,,internal
21_B2C15810,B2C_2861707.0,,,5,74,delivery,,158,,52,,,480,1200,,,md_E_Battery Electric,-97.28828731,30.35271608,,,internal
21_B2C17804,B2C_2861707.0,,,5,49,delivery,,178,,52,,,480,1200,,,md_E_Battery Electric,-97.29542039,30.1868864,,,internal
21_B2C17815,B2C_2861707.0,,,5,90,delivery,,178,,52,,,480,1200,,,md_E_Battery Electric,-97.29537356,30.20275768,,,internal
21_B2C17829,B2C_2861707.0,,,5,70,delivery,,178,,52,,,480,1200,,,md_E_Battery Electric,-97.29017936,30.21186913,,,internal
21_B2C17819,B2C_2861707.0,,,5,93,delivery,,178,,60,,,480,1200,,,md_E_Battery Electric,-97.29323278,30.23449409,,,internal
21_B2C18512,B2C_2861707.0,,,5,89,delivery,,185,,60,,,480,1200,,,md_E_Battery Electric,-97.24733831,29.89434981,,,internal
21_B2C16810,B2C_2861707.0,,,5,147,delivery,,168,,67,,,480,1200,,,md_E_Battery Electric,-97.54898288,30.15248432,,,internal
21_B2C17838,B2C_2861707.0,,,5,212,delivery,,178,,67,,,480,1200,,,md_E_Battery Electric,-97.22815431,30.20807014,,,internal
21_B2C17827,B2C_2861707.0,,,5,114,delivery,,178,,75,,,480,1200,,,md_E_Battery Electric,-97.23785515,30.20163214,,,internal
21_B2C16111,B2C_2861707.0,,,5,63,delivery,,161,,82,,,480,1200,,,md_E_Battery Electric,-97.34578777,30.32032638,,,internal
21_B2C18203,B2C_2861707.0,,,5,202,delivery,,182,,90,,,480,1200,,,md_E_Battery Electric,-97.16895127,30.21828685,,,internal
21_B2C15811,B2C_2875885.0,,,5,115,delivery,,158,,45,,,480,1200,,,md_E_Battery Electric,-97.30815459,30.33518989,,,internal
21_B2C16104,B2C_2875885.0,,,5,84,delivery,,161,,45,,,480,1200,,,md_E_Battery Electric,-97.33944136,30.28936028,,,internal
21_B2C16616,B2C_2875885.0,,,5,60,delivery,,166,,55,,,480,1200,,,md_E_Battery Electric,-97.34594679,30.33016991,,,internal
21_B2C17715,B2C_2875885.0,,,5,81,delivery,,177,,60,,,480,1200,,,md_E_Battery Electric,-97.31460402,30.07926714,,,internal
21_B2C19302,B2C_2875885.0,,,5,168,delivery,,193,,82,,,480,1200,,,md_E_Battery Electric,-97.55627496,30.12748776,,,internal
21_B2C15812,B2C_2863684.0,,,5,17,delivery,,158,,30,,,480,1200,,,md_E_Battery Electric,-97.36165354,30.40638927,,,internal
21_B2C19303,B2C_2863684.0,,,5,69,delivery,,193,,45,,,480,1200,,,md_E_Battery Electric,-97.54666647,30.11820333,,,internal
21_B2C19605,B2C_2863684.0,,,5,42,delivery,,196,,75,,,480,1200,,,md_E_Battery Electric,-97.42447211,29.94758615,,,internal
21_B2C16114,B2C_2863684.0,,,5,179,delivery,,161,,82,,,480,1200,,,md_E_Battery Electric,-97.3265668,30.29926941,,,internal
21_B2C19506,B2C_2863687.0,,,5,87,delivery,,195,,52,,,480,1200,,,md_E_Battery Electric,-97.52471185,29.98695666,,,internal
21_B2C16013,B2C_2863687.0,,,5,124,delivery,,160,,60,,,480,1200,,,md_E_Battery Electric,-97.43923226,30.14943753,,,internal
21_B2C17710,B2C_2863687.0,,,5,36,delivery,,177,,82,,,480,1200,,,md_E_Battery Electric,-97.30048751,30.07479371,,,internal
21_B2C15813,B2C_2863687.0,,,5,101,delivery,,158,,90,,,480,1200,,,md_E_Battery Electric,-97.28851338,30.36050321,,,internal
21_B2C18214,B2C_2863687.0,,,5,101,delivery,,182,,90,,,480,1200,,,md_E_Battery Electric,-97.15854535,30.26242733,,,internal
21_B2C16103,B2C_2857113.0,,,5,1,delivery,,161,,2,,,480,1200,,,md_E_Battery Electric,-97.30862369,30.28701513,,,internal
21_B2C18101,B2C_2857113.0,,,5,25,delivery,,181,,30,,,480,1200,,,md_E_Battery Electric,-97.14168753,30.14666404,,,internal
21_B2C19409,B2C_2857113.0,,,5,31,delivery,,194,,30,,,480,1200,,,md_E_Battery Electric,-97.57321838,30.03924971,,,internal
21_B2C15902,B2C_2857113.0,,,5,54,delivery,,159,,37,,,480,1200,,,md_E_Battery Electric,-97.38238174,30.28076216,,,internal
21_B2C16945,B2C_2857113.0,,,5,50,delivery,,169,,37,,,480,1200,,,md_E_Battery Electric,-97.38884962,30.12604236,,,internal
21_B2C18905,B2C_2857113.0,,,5,38,delivery,,189,,38,,,480,1200,,,md_E_Battery Electric,-97.13699186,29.99924661,,,internal
21_B2C16508,B2C_2857113.0,,,5,122,delivery,,165,,52,,,480,1200,,,md_E_Battery Electric,-97.37008578,30.33021223,,,internal
21_B2C18118,B2C_2857113.0,,,5,90,delivery,,181,,52,,,480,1200,,,md_E_Battery Electric,-97.16640194,30.13378927,,,internal
21_B2C16505,B2C_2857113.0,,,5,77,delivery,,165,,54,,,480,1200,,,md_E_Battery Electric,-97.38466099,30.32467815,,,internal
21_B2C16212,B2C_2857113.0,,,5,115,delivery,,162,,60,,,480,1200,,,md_E_Battery Electric,-97.26095892,30.35576824,,,internal
21_B2C16606,B2C_2857113.0,,,5,42,delivery,,166,,60,,,480,1200,,,md_E_Battery Electric,-97.3633686,30.33595378,,,internal
21_B2C15822,B2C_2857113.0,,,5,104,delivery,,158,,67,,,480,1200,,,md_E_Battery Electric,-97.32670264,30.3938406,,,internal
21_B2C16705,B2C_2857113.0,,,5,98,delivery,,167,,67,,,480,1200,,,md_E_Battery Electric,-97.35677435,30.34692083,,,internal
21_B2C17605,B2C_2857113.0,,,5,76,delivery,,176,,75,,,480,1200,,,md_E_Battery Electric,-97.27869035,30.10944646,,,internal
21_B2C15814,B2C_2857113.0,,,5,100,delivery,,158,,90,,,480,1200,,,md_E_Battery Electric,-97.33987461,30.38157581,,,internal
21_B2C17903,B2C_2863681.0,,,5,123,delivery,,179,,60,,,480,1200,,,md_E_Battery Electric,-97.32639485,30.21467409,,,internal
21_B2C15815,B2C_2863681.0,,,5,110,delivery,,158,,67,,,480,1200,,,md_E_Battery Electric,-97.31965996,30.32503778,,,internal
21_B2C17025,B2C_2863681.0,,,5,141,delivery,,170,,75,,,480,1200,,,md_E_Battery Electric,-97.47574876,30.12355326,,,internal
21_B2C18605,B2C_2863681.0,,,5,137,delivery,,186,,97,,,480,1200,,,md_E_Battery Electric,-97.18868122,29.9833329,,,internal
21_B2C19318,B2C_2857123.0,,,5,13,delivery,,193,,37,,,480,1200,,,md_E_Battery Electric,-97.55449131,30.12685986,,,internal
21_B2C15816,B2C_2857123.0,,,5,19,delivery,,158,,52,,,480,1200,,,md_E_Battery Electric,-97.30081907,30.36789963,,,internal
21_B2C18409,B2C_2857123.0,,,5,50,delivery,,184,,52,,,480,1200,,,md_E_Battery Electric,-97.14241062,30.05412344,,,internal
21_B2C18903,B2C_2857123.0,,,5,116,delivery,,189,,56,,,480,1200,,,md_E_Battery Electric,-97.14030869,30.00349706,,,internal
21_B2C16934,B2C_2857123.0,,,5,143,delivery,,169,,60,,,480,1200,,,md_E_Battery Electric,-97.36734596,30.13491092,,,internal
21_B2C19012,B2C_2857123.0,,,5,40,delivery,,190,,60,,,480,1200,,,md_E_Battery Electric,-97.16013576,30.00400809,,,internal
21_B2C17011,B2C_2857123.0,,,5,92,delivery,,170,,97,,,480,1200,,,md_E_Battery Electric,-97.47429648,30.1387164,,,internal
21_B2C16912,B2C_2863683.0,,,5,36,delivery,,169,,15,,,480,1200,,,md_E_Battery Electric,-97.4441463,30.16489986,,,internal
21_B2C16936,B2C_2863683.0,,,5,81,delivery,,169,,30,,,480,1200,,,md_E_Battery Electric,-97.35836978,30.12226165,,,internal
21_B2C17026,B2C_2863683.0,,,5,14,delivery,,170,,37,,,480,1200,,,md_E_Battery Electric,-97.45729528,30.122859,,,internal
21_B2C16904,B2C_2863683.0,,,5,57,delivery,,169,,60,,,480,1200,,,md_E_Battery Electric,-97.42046076,30.14601161,,,internal
21_B2C18805,B2C_2863683.0,,,5,85,delivery,,188,,60,,,480,1200,,,md_E_Battery Electric,-97.19043726,30.04891997,,,internal
21_B2C19413,B2C_2863683.0,,,5,52,delivery,,194,,67,,,480,1200,,,md_E_Battery Electric,-97.560977,30.03222115,,,internal
21_B2C16609,B2C_2863683.0,,,5,89,delivery,,166,,75,,,480,1200,,,md_E_Battery Electric,-97.36471794,30.31943306,,,internal
21_B2C15819,B2C_2863683.0,,,5,148,delivery,,158,,90,,,480,1200,,,md_E_Battery Electric,-97.31881913,30.33571907,,,internal
21_B2C16403,B2C_2863683.0,,,5,154,delivery,,164,,105,,,480,1200,,,md_E_Battery Electric,-97.40175265,30.35002666,,,internal
21_B2C17102,B2C_2863685.0,,,5,32,delivery,,171,,30,,,480,1200,,,md_E_Battery Electric,-97.41476896,30.10845259,,,internal
21_B2C18803,B2C_2863685.0,,,5,46,delivery,,188,,37,,,480,1200,,,md_E_Battery Electric,-97.16904845,30.01536318,,,internal
21_B2C19402,B2C_2863685.0,,,5,97,delivery,,194,,45,,,480,1200,,,md_E_Battery Electric,-97.61672616,30.09294645,,,internal
21_B2C17114,B2C_2863685.0,,,5,92,delivery,,171,,52,,,480,1200,,,md_E_Battery Electric,-97.41160304,30.07960746,,,internal
21_B2C17617,B2C_2863685.0,,,5,34,delivery,,176,,52,,,480,1200,,,md_E_Battery Electric,-97.31044678,30.13895062,,,internal
21_B2C18622,B2C_2863685.0,,,5,46,delivery,,186,,52,,,480,1200,,,md_E_Battery Electric,-97.34418932,29.96030065,,,internal
21_B2C17006,B2C_2863685.0,,,5,193,delivery,,170,,60,,,480,1200,,,md_E_Battery Electric,-97.43349072,30.11921542,,,internal
21_B2C17906,B2C_2863685.0,,,5,94,delivery,,179,,60,,,480,1200,,,md_E_Battery Electric,-97.3281911,30.23171897,,,internal
21_B2C18508,B2C_2863685.0,,,5,82,delivery,,185,,60,,,480,1200,,,md_E_Battery Electric,-97.29657488,29.81721766,,,internal
21_B2C18112,B2C_2863685.0,,,5,71,delivery,,181,,82,,,480,1200,,,md_E_Battery Electric,-97.0859485,30.21914623,,,internal
21_B2C18119,B2C_2863685.0,,,5,105,delivery,,181,,82,,,480,1200,,,md_E_Battery Electric,-97.19811685,30.15854951,,,internal
21_B2C15820,B2C_2863685.0,,,5,155,delivery,,158,,90,,,480,1200,,,md_E_Battery Electric,-97.30192668,30.34058016,,,internal
21_B2C15823,B2C_2875880.0,,,5,36,delivery,,158,,30,,,480,1200,,,md_E_Battery Electric,-97.31773595,30.33088353,,,internal
21_B2C16421,B2C_2875880.0,,,5,100,delivery,,164,,75,,,480,1200,,,md_E_Battery Electric,-97.38154532,30.34723694,,,internal
21_B2C16709,B2C_2875880.0,,,5,79,delivery,,167,,75,,,480,1200,,,md_E_Battery Electric,-97.36192873,30.36254518,,,internal
21_B2C15901,B2C_2857126.0,,,5,83,delivery,,159,,37,,,480,1200,,,md_E_Battery Electric,-97.36204407,30.21906698,,,internal
21_B2C16932,B2C_2857126.0,,,5,93,delivery,,169,,45,,,480,1200,,,md_E_Battery Electric,-97.35058435,30.16272282,,,internal
21_B2C17702,B2C_2857126.0,,,5,83,delivery,,177,,45,,,480,1200,,,md_E_Battery Electric,-97.2939815,30.08219531,,,internal
21_B2C19312,B2C_2857126.0,,,5,42,delivery,,193,,45,,,480,1200,,,md_E_Battery Electric,-97.53087843,30.120693,,,internal
21_B2C19431,B2C_2857126.0,,,5,99,delivery,,194,,60,,,480,1200,,,md_E_Battery Electric,-97.58531757,30.03478492,,,internal
21_B2C17021,B2C_2857126.0,,,5,162,delivery,,170,,75,,,480,1200,,,md_E_Battery Electric,-97.44530487,30.11164868,,,internal
21_B2C18208,B2C_2857126.0,,,5,101,delivery,,182,,75,,,480,1200,,,md_E_Battery Electric,-97.18627457,30.20864694,,,internal
21_B2C19518,B2C_2857126.0,,,5,130,delivery,,195,,75,,,480,1200,,,md_E_Battery Electric,-97.54732125,29.99192864,,,internal
21_B2C17104,B2C_2857129.0,,,5,112,delivery,,171,,37,,,480,1200,,,md_E_Battery Electric,-97.44153879,30.08567247,,,internal
21_B2C16302,B2C_2857129.0,,,5,41,delivery,,163,,52,,,480,1200,,,md_E_Battery Electric,-97.35956213,30.38042681,,,internal
21_B2C18311,B2C_2857129.0,,,5,40,delivery,,183,,52,,,480,1200,,,md_E_Battery Electric,-97.26661367,30.14843633,,,internal
21_B2C17023,B2C_2857129.0,,,5,52,delivery,,170,,60,,,480,1200,,,md_E_Battery Electric,-97.48176843,30.10031765,,,internal
21_B2C19308,B2C_2857129.0,,,5,156,delivery,,193,,60,,,480,1200,,,md_E_Battery Electric,-97.53013235,30.11307017,,,internal
21_B2C19440,B2C_2857129.0,,,5,73,delivery,,194,,60,,,480,1200,,,md_E_Battery Electric,-97.56698918,30.05402768,,,internal
21_B2C16913,B2C_2857129.0,,,5,109,delivery,,169,,82,,,480,1200,,,md_E_Battery Electric,-97.41378131,30.13148986,,,internal
21_B2C15903,B2C_2857129.0,,,5,155,delivery,,159,,105,,,480,1200,,,md_E_Battery Electric,-97.3838019,30.27871931,,,internal
21_B2C15904,B2C_2875881.0,,,5,106,delivery,,159,,30,,,480,1200,,,md_E_Battery Electric,-97.42451635,30.3136064,,,internal
21_B2C19214,B2C_2875881.0,,,5,52,delivery,,192,,52,,,480,1200,,,md_E_Battery Electric,-97.50755212,30.02211427,,,internal
21_B2C18123,B2C_2875881.0,,,5,76,delivery,,181,,60,,,480,1200,,,md_E_Battery Electric,-97.23645615,30.08662363,,,internal
21_B2C19503,B2C_2875881.0,,,5,78,delivery,,195,,60,,,480,1200,,,md_E_Battery Electric,-97.53320312,29.97900776,,,internal
21_B2C16008,B2C_2875881.0,,,5,58,delivery,,160,,67,,,480,1200,,,md_E_Battery Electric,-97.44952675,30.21226823,,,internal
21_B2C17231,B2C_2875881.0,,,5,33,delivery,,172,,67,,,480,1200,,,md_E_Battery Electric,-97.32298474,30.04157223,,,internal
21_B2C16949,B2C_2875881.0,,,5,77,delivery,,169,,82,,,480,1200,,,md_E_Battery Electric,-97.49281142,30.1727613,,,internal
21_B2C19202,B2C_2875881.0,,,5,137,delivery,,192,,90,,,480,1200,,,md_E_Battery Electric,-97.54428397,30.07572004,,,internal
21_B2C15905,B2C_2863673.0,,,5,119,delivery,,159,,37,,,480,1200,,,md_E_Battery Electric,-97.43004675,30.31171245,,,internal
21_B2C18618,B2C_2863673.0,,,5,53,delivery,,186,,37,,,480,1200,,,md_E_Battery Electric,-97.25957353,30.00825623,,,internal
21_B2C16506,B2C_2863673.0,,,5,73,delivery,,165,,45,,,480,1200,,,md_E_Battery Electric,-97.39038709,30.33237943,,,internal
