payload_id,carrier_id,sequence_id,tour_id,commodity,weight,job,pu_zone,del_zone,pu_stop_duration,del_stop_duration,pu_tw_lower,pu_tw_upper,del_tw_lower,del_tw_upper,pu_arrival_time,del_arrival_time
68,7222450,,,4,38.0395,delivery,,453,,75,,,300,1200,,
69,7228382,,,4,1.266,delivery,,20006,,8,,,300,1200,,
70,7373220,,,3,22.35,delivery,,20088,,66,,,300,1200,,
71,7373537,,,3,0.9855,delivery,,20009,,16,,,300,1200,,
72,7373568,,,1,8.138,delivery,,20009,,39,,,300,1200,,
73,7373631,,,1,24.7705,delivery,,20009,,8,,,300,1200,,
74,7373681,,,1,33.9355,delivery,,1481,,19,,,300,1200,,
75,7373684,,,1,35.7265,delivery,,7763,,19,,,300,1200,,
76,7373699,,,1,19.8925,delivery,,20012,,56,,,300,1200,,
77,7373704,,,1,4.44,delivery,,20009,,5,,,300,1200,,
78,7373715,,,1,19.8925,delivery,,20124,,37,,,300,1200,,
79,7373743,,,1,19.8925,delivery,,20005,,34,,,300,1200,,
80,7373768,,,3,2.2775,delivery,,20012,,5,,,300,1200,,
81,7373820,,,3,0.9335,delivery,,20009,,13,,,300,1200,,
82,7373972,,,3,1.193,delivery,,82,,17,,,300,1200,,
83,7373997,,,3,1.975,delivery,,20009,,10,,,300,1200,,
84,7374210,,,3,2.4955,delivery,,20122,,6,,,300,1200,,
85,7374224,,,3,1.7865,delivery,,20116,,6,,,300,1200,,
86,7374234,,,3,2.1345,delivery,,20115,,6,,,300,1200,,
87,7374266,,,3,52.5865,delivery,,360,,90,,,300,1200,,
88,7374272,,,3,8.0205,delivery,,20115,,25,,,300,1200,,
89,7374273,,,3,0.81,delivery,,20009,,14,,,300,1200,,
90,7374429,,,3,6.6075,delivery,,20009,,39,,,300,1200,,
91,7374463,,,3,37.9335,delivery,,8362,,90,,,300,1200,,
92,7374750,,,3,1.0255,delivery,,20009,,17,,,300,1200,,
93,7374793,,,3,2.3725,delivery,,20009,,9,,,300,1200,,
94,7374801,,,3,3.613,delivery,,20092,,8,,,300,1200,,
95,7374810,,,3,7.579,delivery,,20066,,33,,,300,1200,,
96,7374818,,,3,0.85,delivery,,20009,,18,,,300,1200,,
97,7374959,,,3,0.7735,delivery,,4526,,8,,,300,1200,,
98,7375031,,,3,2.028,delivery,,20009,,10,,,300,1200,,
99,7375074,,,3,8.128,delivery,,20092,,19,,,300,1200,,
100,7375310,,,3,1.0595,delivery,,20072,,5,,,300,1200,,
101,7375333,,,3,0.7665,delivery,,20009,,13,,,300,1200,,
102,7375422,,,3,2.526,delivery,,20009,,8,,,300,1200,,
103,7375440,,,3,1.0385,delivery,,1688,,18,,,300,1200,,
104,7375462,,,3,0.8935,delivery,,20009,,16,,,300,1200,,
105,7375525,,,3,8.359,delivery,,20064,,17,,,300,1200,,
106,7375527,,,3,53.413,delivery,,20128,,8,,,300,1200,,
107,7375527,,,3,0.6935,delivery,,20128,,13,,,300,1200,,
108,7375549,,,3,0.666,delivery,,20009,,14,,,300,1200,,
109,7375625,,,3,1.2175,delivery,,20010,,11,,,300,1200,,
110,7375639,,,3,0.9985,delivery,,1885,,13,,,300,1200,,
111,7375645,,,3,2.691,delivery,,20066,,8,,,300,1200,,
112,7375652,,,3,4.557,delivery,,7692,,5,,,300,1200,,
113,7375659,,,3,7.357,delivery,,20007,,7,,,300,1200,,
114,7375664,,,3,2.8335,delivery,,20009,,6,,,300,1200,,
115,7375688,,,3,4.7405,delivery,,20009,,8,,,300,1200,,
116,7375698,,,3,1.023,delivery,,20092,,12,,,300,1200,,
117,7375785,,,3,2.0825,delivery,,20128,,5,,,300,1200,,
118,7375798,,,3,0.665,delivery,,20091,,7,,,300,1200,,
119,7375821,,,1,53.725,delivery,,480,,63,,,300,1200,,
120,7375870,,,1,53.734,delivery,,20124,,90,,,300,1200,,
121,7375875,,,1,56.0125,delivery,,20124,,90,,,300,1200,,
122,7375878,,,1,14.6945,delivery,,20012,,11,,,300,1200,,
123,7375892,,,1,12.1605,delivery,,20072,,16,,,300,1200,,
124,7375901,,,1,25.437,delivery,,20005,,86,,,300,1200,,
125,7375902,,,1,43.07,delivery,,351,,90,,,300,1200,,
126,7375904,,,1,9.401,delivery,,20009,,26,,,300,1200,,
127,7375911,,,1,55.617,delivery,,20010,,90,,,300,1200,,
128,7375923,,,1,3.504,delivery,,20011,,7,,,300,1200,,
129,7375932,,,1,11.214,delivery,,9542,,14,,,300,1200,,
130,7375940,,,1,42.4925,delivery,,5902,,18,,,300,1200,,
131,7375941,,,1,12.782,delivery,,7528,,27,,,300,1200,,
132,7375942,,,1,25.035,delivery,,3578,,6,,,300,1200,,
133,7375948,,,1,39.7345,delivery,,20122,,38,,,300,1200,,
134,7375949,,,1,6.4565,delivery,,20009,,19,,,300,1200,,
135,7375961,,,1,2.2395,delivery,,20006,,18,,,300,1200,,
136,7376034,,,1,19.274,delivery,,283,,42,,,300,1200,,
137,7376110,,,1,4.079,delivery,,430,,19,,,300,1200,,
138,7376166,,,1,29.519,delivery,,20092,,50,,,300,1200,,
139,7376181,,,1,21.614,delivery,,436,,72,,,300,1200,,
140,7376251,,,1,36.231,delivery,,284,,90,,,300,1200,,
141,7376275,,,1,0.5175,delivery,,373,,11,,,300,1200,,
142,7376307,,,1,0.9265,delivery,,359,,8,,,300,1200,,
143,7376326,,,1,1.1915,delivery,,288,,6,,,300,1200,,
144,7376373,,,1,5.5,delivery,,20007,,9,,,300,1200,,
145,7376413,,,1,21.888,delivery,,20091,,6,,,300,1200,,
146,7376427,,,1,4.3125,delivery,,10553,,14,,,300,1200,,
147,7376428,,,1,11.2565,delivery,,9896,,20,,,300,1200,,
148,7376524,,,1,5.212,delivery,,20066,,19,,,300,1200,,
149,7376528,,,1,20.8695,delivery,,20091,,43,,,300,1200,,
150,7376539,,,1,3.5775,delivery,,8352,,11,,,300,1200,,
151,7376552,,,1,12.4145,delivery,,20057,,36,,,300,1200,,
152,7376561,,,1,18.017,delivery,,20115,,34,,,300,1200,,
153,7376563,,,1,17.68,delivery,,5874,,43,,,300,1200,,
154,7376565,,,1,2.925,delivery,,20009,,6,,,300,1200,,
155,7376566,,,1,12.8095,delivery,,5598,,29,,,300,1200,,
156,7376572,,,1,53.9685,delivery,,20009,,90,,,300,1200,,
157,7376575,,,1,21.0005,delivery,,20009,,90,,,300,1200,,
158,7376585,,,1,39.6935,delivery,,5839,,90,,,300,1200,,
159,7376603,,,1,1.259,delivery,,6171,,8,,,300,1200,,
160,7376612,,,1,26.082,delivery,,9307,,90,,,300,1200,,
161,7376617,,,1,1.6395,delivery,,4905,,10,,,300,1200,,
162,7376625,,,1,4.937,delivery,,7097,,7,,,300,1200,,
163,7376627,,,1,3.149,delivery,,7374,,6,,,300,1200,,
164,7376637,,,1,8.042,delivery,,7660,,10,,,300,1200,,
165,7376645,,,1,38.094,delivery,,5944,,46,,,300,1200,,
166,7376650,,,1,47.9685,delivery,,20005,,90,,,300,1200,,
167,7376651,,,1,38.563,delivery,,20009,,90,,,300,1200,,
168,7376655,,,1,13.532,delivery,,20115,,31,,,300,1200,,
169,7376665,,,1,9.441,delivery,,20092,,13,,,300,1200,,
170,7376670,,,1,30.2505,delivery,,20067,,60,,,300,1200,,
171,7376671,,,1,4.878,delivery,,20011,,12,,,300,1200,,
172,7376679,,,1,2.924,delivery,,20122,,25,,,300,1200,,
173,7376686,,,1,21.5515,delivery,,20122,,37,,,300,1200,,
174,7376690,,,1,42.0415,delivery,,20122,,85,,,300,1200,,
175,7376691,,,1,50.2285,delivery,,20009,,45,,,300,1200,,
176,7376693,,,1,15.73,delivery,,747,,33,,,300,1200,,
177,7376695,,,1,6.942,delivery,,20005,,5,,,300,1200,,
178,7376699,,,1,15.6145,delivery,,20010,,49,,,300,1200,,
179,7376701,,,1,8.82,delivery,,9293,,19,,,300,1200,,
180,7376705,,,1,35.2625,delivery,,20005,,83,,,300,1200,,
181,7376723,,,1,16.208,delivery,,20009,,41,,,300,1200,,
182,7376728,,,1,1.3965,delivery,,20122,,6,,,300,1200,,
183,7376733,,,1,3.347,delivery,,20009,,8,,,300,1200,,
184,7376748,,,1,14.297,delivery,,20010,,18,,,300,1200,,
185,7376749,,,1,58.8445,delivery,,282,,90,,,300,1200,,
186,7376755,,,1,46.854,delivery,,6222,,90,,,300,1200,,
187,7376758,,,1,70.011,delivery,,10433,,90,,,300,1200,,
188,7376758,,,1,13.321,delivery,,20009,,17,,,300,1200,,
189,7376760,,,1,2.882,delivery,,20066,,8,,,300,1200,,
190,7376764,,,1,6.646,delivery,,20029,,20,,,300,1200,,
191,7376766,,,1,15.5135,delivery,,20091,,19,,,300,1200,,
192,7376771,,,1,13.694,delivery,,20067,,11,,,300,1200,,
193,7376777,,,1,9.9925,delivery,,20009,,12,,,300,1200,,
194,7379607,,,2,0.376,delivery,,348,,5,,,300,1200,,
195,7379607,,,2,2.1795,delivery,,7703,,6,,,300,1200,,
196,7379607,,,2,7.4795,delivery,,8522,,8,,,300,1200,,
197,7379607,,,2,52.4185,delivery,,20009,,90,,,300,1200,,
198,7379607,,,2,7.1115,delivery,,20009,,14,,,300,1200,,
199,7379607,,,2,0.554,delivery,,20009,,12,,,300,1200,,
200,7379607,,,2,0.888,delivery,,20010,,13,,,300,1200,,
201,7379607,,,2,17.021,delivery,,20115,,18,,,300,1200,,
202,7379607,,,2,2.005,delivery,,20029,,10,,,300,1200,,
203,7379607,,,2,2.0095,delivery,,20007,,8,,,300,1200,,
204,7379607,,,2,0.6165,delivery,,20005,,12,,,300,1200,,
205,7379607,,,2,3.156,delivery,,20128,,7,,,300,1200,,
206,7379608,,,2,8.2775,delivery,,7043,,17,,,300,1200,,
207,7379608,,,2,9.62,delivery,,8317,,35,,,300,1200,,
208,7379608,,,2,1.0125,delivery,,8801,,12,,,300,1200,,
209,7379608,,,2,0.723,delivery,,20066,,5,,,300,1200,,
210,7379608,,,2,1.1015,delivery,,20066,,19,,,300,1200,,
211,7379608,,,2,0.4465,delivery,,20009,,12,,,300,1200,,
212,7379608,,,2,0.9175,delivery,,20092,,8,,,300,1200,,
213,7379608,,,2,0.481,delivery,,20010,,19,,,300,1200,,
214,7379608,,,2,1.8685,delivery,,20007,,6,,,300,1200,,
215,7379608,,,2,7.148,delivery,,20011,,22,,,300,1200,,
216,7379609,,,2,1.628,delivery,,4837,,17,,,300,1200,,
217,7379609,,,2,0.5815,delivery,,20009,,6,,,300,1200,,
218,7379609,,,2,1.1985,delivery,,20009,,15,,,300,1200,,
219,7379609,,,2,1.8525,delivery,,20009,,17,,,300,1200,,
220,7379609,,,2,0.5145,delivery,,20010,,19,,,300,1200,,
221,7379609,,,2,5.577,delivery,,20091,,17,,,300,1200,,
222,7379609,,,2,0.6675,delivery,,20005,,18,,,300,1200,,
223,7379609,,,2,4.4175,delivery,,20005,,5,,,300,1200,,
224,7379609,,,2,0.497,delivery,,20122,,7,,,300,1200,,
225,7379609,,,2,1.755,delivery,,20122,,13,,,300,1200,,
226,7379609,,,2,1.5715,delivery,,20122,,6,,,300,1200,,
227,7379609,,,2,0.835,delivery,,20124,,9,,,300,1200,,
228,7379609,,,2,4.163,delivery,,20063,,19,,,300,1200,,
229,7379609,,,2,1.208,delivery,,20072,,9,,,300,1200,,
230,7379609,,,2,0.931,delivery,,20040,,20,,,300,1200,,
231,7379609,,,2,1.9215,delivery,,20114,,9,,,300,1200,,
232,7379610,,,2,0.497,delivery,,7127,,9,,,300,1200,,
233,7379610,,,2,2.364,delivery,,8170,,7,,,300,1200,,
234,7379610,,,2,7.3465,delivery,,9244,,7,,,300,1200,,
235,7379610,,,2,1.6835,delivery,,4177,,18,,,300,1200,,
236,7379610,,,2,0.5335,delivery,,6748,,19,,,300,1200,,
237,7379610,,,2,1.235,delivery,,20009,,5,,,300,1200,,
238,7379610,,,2,16.7595,delivery,,20009,,24,,,300,1200,,
239,7379610,,,2,0.662,delivery,,20009,,8,,,300,1200,,
240,7379610,,,2,1.08,delivery,,20007,,7,,,300,1200,,
241,7379610,,,2,1.073,delivery,,20005,,7,,,300,1200,,
242,7379610,,,2,1.435,delivery,,20012,,16,,,300,1200,,
243,7379610,,,2,78.4525,delivery,,20065,,90,,,300,1200,,
244,7379610,,,2,0.7825,delivery,,20109,,20,,,300,1200,,
245,7379611,,,2,0.7635,delivery,,359,,18,,,300,1200,,
246,7379611,,,2,1.0045,delivery,,1337,,6,,,300,1200,,
247,7379611,,,2,1.158,delivery,,9801,,16,,,300,1200,,
248,7379611,,,2,1.655,delivery,,4961,,16,,,300,1200,,
249,7379611,,,2,1.264,delivery,,20066,,5,,,300,1200,,
250,7379611,,,2,1.2255,delivery,,20009,,12,,,300,1200,,
251,7379611,,,2,1.1365,delivery,,20009,,16,,,300,1200,,
252,7379611,,,2,0.8535,delivery,,20009,,18,,,300,1200,,
253,7379611,,,2,0.4665,delivery,,20092,,10,,,300,1200,,
254,7379611,,,2,0.5895,delivery,,20010,,16,,,300,1200,,
255,7379611,,,2,0.9635,delivery,,20010,,12,,,300,1200,,
256,7379611,,,2,0.411,delivery,,20124,,17,,,300,1200,,
257,7379611,,,2,1.2795,delivery,,20006,,9,,,300,1200,,
258,7379612,,,2,0.5195,delivery,,491,,5,,,300,1200,,
259,7379612,,,2,0.8665,delivery,,364,,12,,,300,1200,,
260,7379612,,,2,1.042,delivery,,3728,,18,,,300,1200,,
261,7379612,,,2,5.425,delivery,,9415,,16,,,300,1200,,
262,7379612,,,2,0.5695,delivery,,6273,,9,,,300,1200,,
263,7379612,,,2,1.5405,delivery,,4479,,20,,,300,1200,,
264,7379612,,,2,1.1955,delivery,,20009,,14,,,300,1200,,
265,7379612,,,2,4.58,delivery,,20010,,12,,,300,1200,,
266,7379612,,,2,2.4095,delivery,,20091,,12,,,300,1200,,
267,7379612,,,2,0.563,delivery,,20011,,14,,,300,1200,,
268,7379613,,,2,13.7525,delivery,,222,,25,,,300,1200,,
269,7379613,,,2,1.8145,delivery,,7476,,8,,,300,1200,,
270,7379613,,,2,1.2125,delivery,,7328,,18,,,300,1200,,
271,7379613,,,2,2.117,delivery,,20009,,10,,,300,1200,,
272,7379613,,,2,2.6575,delivery,,20092,,5,,,300,1200,,
273,7379613,,,2,0.5865,delivery,,20010,,20,,,300,1200,,
274,7379613,,,2,2.9245,delivery,,20007,,6,,,300,1200,,
275,7379613,,,2,1.002,delivery,,20114,,13,,,300,1200,,
276,7379614,,,2,0.9905,delivery,,3738,,10,,,300,1200,,
277,7379614,,,2,2.867,delivery,,20066,,17,,,300,1200,,
278,7379614,,,2,3.4325,delivery,,20066,,18,,,300,1200,,
279,7379614,,,2,1.554,delivery,,20009,,16,,,300,1200,,
280,7379614,,,2,1.1345,delivery,,20009,,18,,,300,1200,,
281,7379614,,,2,1.1405,delivery,,20009,,11,,,300,1200,,
282,7379614,,,2,1.0965,delivery,,20009,,13,,,300,1200,,
283,7379614,,,2,3.2285,delivery,,20092,,7,,,300,1200,,
284,7379615,,,2,2.708,delivery,,436,,5,,,300,1200,,
285,7379615,,,2,0.63,delivery,,6228,,11,,,300,1200,,
286,7379615,,,2,2.593,delivery,,20009,,7,,,300,1200,,
287,7379615,,,2,0.6515,delivery,,20010,,19,,,300,1200,,
288,7379615,,,2,1.0575,delivery,,20029,,14,,,300,1200,,
289,7379615,,,2,2.4555,delivery,,20005,,14,,,300,1200,,
290,7379615,,,2,6.245,delivery,,20005,,19,,,300,1200,,
291,7379615,,,2,12.1615,delivery,,20005,,27,,,300,1200,,
292,7379615,,,2,0.6735,delivery,,20006,,19,,,300,1200,,
293,7379615,,,2,1.307,delivery,,20114,,19,,,300,1200,,
294,7379616,,,2,0.4835,delivery,,6509,,9,,,300,1200,,
295,7379616,,,2,1.518,delivery,,1116,,14,,,300,1200,,
296,7379616,,,2,0.6565,delivery,,20009,,10,,,300,1200,,
297,7379616,,,2,1.086,delivery,,20009,,11,,,300,1200,,
298,7379616,,,2,0.543,delivery,,20009,,19,,,300,1200,,
299,7379616,,,2,2.0645,delivery,,20009,,18,,,300,1200,,
300,7379616,,,2,1.0415,delivery,,20092,,5,,,300,1200,,
301,7379616,,,2,1.695,delivery,,20010,,10,,,300,1200,,
302,7379616,,,2,1.187,delivery,,20124,,15,,,300,1200,,
303,7379616,,,2,2.5545,delivery,,20064,,17,,,300,1200,,
304,7379617,,,2,0.65,delivery,,6035,,16,,,300,1200,,
305,7379617,,,2,1.386,delivery,,6899,,14,,,300,1200,,
306,7379617,,,2,1.034,delivery,,7005,,8,,,300,1200,,
307,7379617,,,2,0.655,delivery,,9438,,5,,,300,1200,,
308,7379617,,,2,0.598,delivery,,5406,,8,,,300,1200,,
309,7379617,,,2,1.57,delivery,,2196,,9,,,300,1200,,
310,7379617,,,2,2.0855,delivery,,3202,,17,,,300,1200,,
311,7379617,,,2,1.417,delivery,,20009,,6,,,300,1200,,
312,7379617,,,2,1.6615,delivery,,20009,,18,,,300,1200,,
313,7379617,,,2,1.613,delivery,,20009,,19,,,300,1200,,
314,7379617,,,2,1.357,delivery,,20009,,5,,,300,1200,,
315,7379617,,,2,0.762,delivery,,20065,,15,,,300,1200,,
316,7379618,,,2,3.9545,delivery,,7242,,12,,,300,1200,,
317,7379618,,,2,2.301,delivery,,9806,,7,,,300,1200,,
318,7379618,,,2,0.5645,delivery,,3593,,18,,,300,1200,,
319,7379618,,,2,0.8205,delivery,,20009,,8,,,300,1200,,
320,7379618,,,2,1.4945,delivery,,20009,,20,,,300,1200,,
321,7379618,,,2,7.4255,delivery,,20009,,12,,,300,1200,,
322,7379618,,,2,27.822,delivery,,20009,,90,,,300,1200,,
323,7379618,,,2,0.7865,delivery,,20007,,11,,,300,1200,,
324,7379618,,,2,1.3715,delivery,,20007,,19,,,300,1200,,
325,7379618,,,2,4.6545,delivery,,20122,,6,,,300,1200,,
326,7379619,,,2,1.05,delivery,,533,,16,,,300,1200,,
327,7379619,,,2,13.502,delivery,,379,,38,,,300,1200,,
328,7379619,,,2,1.286,delivery,,7021,,20,,,300,1200,,
329,7379619,,,2,0.5095,delivery,,9341,,12,,,300,1200,,
330,7379619,,,2,0.6115,delivery,,9541,,17,,,300,1200,,
331,7379619,,,2,0.9135,delivery,,2316,,9,,,300,1200,,
332,7379619,,,2,0.9145,delivery,,20067,,18,,,300,1200,,
333,7379619,,,2,1.7445,delivery,,20009,,7,,,300,1200,,
334,7379619,,,2,0.894,delivery,,20009,,7,,,300,1200,,
335,7379619,,,2,1.8495,delivery,,20009,,10,,,300,1200,,
336,7379619,,,2,0.988,delivery,,20010,,14,,,300,1200,,
337,7379619,,,2,3.408,delivery,,20091,,6,,,300,1200,,
338,7379619,,,2,1.844,delivery,,20005,,8,,,300,1200,,
339,7379619,,,2,0.59,delivery,,20005,,7,,,300,1200,,
340,7379619,,,2,2.727,delivery,,20124,,9,,,300,1200,,
341,7379619,,,2,1.2885,delivery,,20063,,10,,,300,1200,,
342,7379619,,,2,1.304,delivery,,20032,,17,,,300,1200,,
343,7379620,,,2,0.4545,delivery,,9270,,5,,,300,1200,,
344,7379620,,,2,2.0025,delivery,,9440,,5,,,300,1200,,
345,7379620,,,2,96.633,delivery,,9468,,90,,,300,1200,,
346,7379620,,,2,0.4525,delivery,,9639,,17,,,300,1200,,
347,7379620,,,2,6.385,delivery,,2077,,16,,,300,1200,,
348,7379620,,,2,5.636,delivery,,20066,,8,,,300,1200,,
349,7379620,,,2,0.8755,delivery,,20009,,15,,,300,1200,,
350,7379620,,,2,1.87,delivery,,20009,,13,,,300,1200,,
351,7379620,,,2,6.765,delivery,,20123,,9,,,300,1200,,
352,7379620,,,2,1.9865,delivery,,20029,,18,,,300,1200,,
353,7379620,,,2,1.2815,delivery,,20005,,18,,,300,1200,,
354,7379620,,,2,0.548,delivery,,20122,,11,,,300,1200,,
355,7379620,,,2,0.813,delivery,,20124,,12,,,300,1200,,
356,7379620,,,2,2.517,delivery,,20012,,8,,,300,1200,,
357,7379620,,,2,0.6725,delivery,,20011,,13,,,300,1200,,
358,7379620,,,2,0.447,delivery,,20011,,16,,,300,1200,,
359,7379621,,,2,1.365,delivery,,9082,,19,,,300,1200,,
360,7379621,,,2,3.2125,delivery,,9215,,13,,,300,1200,,
361,7379621,,,2,1.086,delivery,,20009,,17,,,300,1200,,
362,7379621,,,2,69.4265,delivery,,20009,,90,,,300,1200,,
363,7379621,,,2,0.5595,delivery,,20009,,10,,,300,1200,,
364,7379621,,,2,3.3635,delivery,,20009,,5,,,300,1200,,
365,7379621,,,2,0.939,delivery,,20009,,5,,,300,1200,,
366,7379621,,,2,3.833,delivery,,20091,,13,,,300,1200,,
367,7379621,,,2,1.007,delivery,,20115,,13,,,300,1200,,
368,7379621,,,2,13.466,delivery,,20029,,54,,,300,1200,,
369,7379621,,,2,2.691,delivery,,20005,,15,,,300,1200,,
370,7379621,,,2,1.6035,delivery,,20005,,19,,,300,1200,,
371,7379621,,,2,2.0735,delivery,,20005,,11,,,300,1200,,
372,7379622,,,2,30.5335,delivery,,423,,90,,,300,1200,,
373,7379622,,,2,3.1,delivery,,6211,,16,,,300,1200,,
374,7379622,,,2,0.3885,delivery,,7961,,20,,,300,1200,,
375,7379622,,,2,0.429,delivery,,2365,,19,,,300,1200,,
376,7379622,,,2,0.6275,delivery,,8934,,18,,,300,1200,,
377,7379622,,,2,4.6435,delivery,,20009,,16,,,300,1200,,
378,7379622,,,2,3.507,delivery,,20009,,6,,,300,1200,,
379,7379622,,,2,2.841,delivery,,20009,,6,,,300,1200,,
380,7379622,,,2,2.2285,delivery,,20009,,7,,,300,1200,,
381,7379622,,,2,0.605,delivery,,20091,,10,,,300,1200,,
382,7379622,,,2,5.31,delivery,,20115,,5,,,300,1200,,
383,7379622,,,2,1.027,delivery,,20115,,9,,,300,1200,,
384,7379622,,,2,1.6825,delivery,,20029,,6,,,300,1200,,
385,7379622,,,2,2.978,delivery,,20005,,19,,,300,1200,,
386,7379622,,,2,0.8195,delivery,,20122,,13,,,300,1200,,
387,7379622,,,2,0.914,delivery,,20101,,18,,,300,1200,,
388,7379622,,,2,4.517,delivery,,20109,,22,,,300,1200,,
389,7379623,,,2,41.9045,delivery,,425,,25,,,300,1200,,
390,7379623,,,2,1.991,delivery,,3755,,6,,,300,1200,,
391,7379623,,,2,5.1195,delivery,,1354,,15,,,300,1200,,
392,7379623,,,2,0.6685,delivery,,10534,,14,,,300,1200,,
393,7379623,,,2,1.0275,delivery,,20009,,6,,,300,1200,,
394,7379623,,,2,6.0805,delivery,,20009,,17,,,300,1200,,
395,7379623,,,2,29.951,delivery,,20092,,47,,,300,1200,,
396,7379623,,,2,48.7335,delivery,,20005,,90,,,300,1200,,
397,7379623,,,2,0.562,delivery,,20128,,5,,,300,1200,,
398,7379623,,,2,5.2775,delivery,,20072,,20,,,300,1200,,
399,7379623,,,2,6.6385,delivery,,20072,,15,,,300,1200,,
400,7379624,,,2,0.6015,delivery,,5767,,19,,,300,1200,,
