carrier_id,firm_id,depot_zone,contract_firms,num_veh_type_1,num_veh_type_2,num_veh_type_3,num_veh_type_4,num_veh_type_5,num_veh_type_6,num_veh_type_7,num_veh_type_8,num_veh_type_9,depot_lower,depot_upper,depot_time_before,depot_time_after
699330,699330,63,[699330],3,11,,,,,,,,540,57600,10,5
699899,699899,214,[699899],4,8,,,,,,,,860,57600,10,15
699900,699900,493,[699900],7,4,,,,,,,,470,57600,0,15
700098,700098,709,[700098],3,9,,,,,,,,610,57600,15,10
700099,700099,651,[700099],3,7,,,,,,,,440,57600,15,20
700100,700100,1040,[700100],1,8,,,,,,,,910,57600,15,0
700400,700400,190,[700400],3,3,,,,,,,,800,57600,20,20
700491,700491,811,[700491],6,7,,,,,,,,410,57600,0,15
700701,700701,823,[700701],3,9,,,,,,,,540,57600,15,5
701323,701323,497,[701323],9,9,,,,,,,,510,57600,10,15
701833,701833,191,[701833],6,7,,,,,,,,850,57600,10,20
702077,702077,700,[702077],4,6,,,,,,,,480,57600,15,25
702992,702992,890,[702992],1,7,,,,,,,,780,57600,10,20
702993,702993,79,[702993],7,4,,,,,,,,620,57600,25,25
702995,702995,658,[702995],3,2,,,,,,,,480,57600,25,10
702998,702998,785,[702998],2,12,,,,,,,,790,57600,15,25
703000,703000,820,[703000],5,9,,,,,,,,420,57600,10,10
703001,703001,232,[703001],3,9,,,,,,,,440,57600,15,25
703004,703004,473,[703004],1,4,,,,,,,,820,57600,0,25
703005,703005,954,[703005],4,12,,,,,,,,930,57600,0,20
703006,703006,205,[703006],5,7,,,,,,,,610,57600,10,20
703007,703007,110,[703007],1,9,,,,,,,,580,57600,15,5
703013,703013,828,[703013],4,12,,,,,,,,440,57600,5,5
703014,703014,125,[703014],3,9,,,,,,,,730,57600,10,10
705893,705893,423,[705893],3,5,,,,,,,,920,57600,0,20
706020,706020,443,[706020],3,5,,,,,,,,950,57600,25,25
707083,707083,644,[707083],0,8,,,,,,,,720,57600,0,20
707085,707085,737,[707085],3,5,,,,,,,,420,57600,25,10
708791,708791,452,[708791],4,6,,,,,,,,750,57600,20,5
710275,710275,144,[710275],6,12,,,,,,,,820,57600,20,5
712521,712521,557,[712521],3,9,,,,,,,,770,57600,0,10
712524,712524,163,[712524],5,9,,,,,,,,920,57600,25,20
714646,714646,496,[714646],1,7,,,,,,,,490,57600,25,0
716499,716499,932,[716499],3,9,,,,,,,,850,57600,20,0
717007,717007,5,[717007],4,8,,,,,,,,450,57600,10,10
721772,721772,971,[721772],1,9,,,,,,,,710,57600,20,15
721818,721818,310,[721818],8,8,,,,,,,,820,57600,10,25
722444,722444,738,[722444],2,10,,,,,,,,580,57600,15,15
722616,722616,989,[722616],4,7,,,,,,,,430,57600,10,20
722619,722619,974,[722619],3,7,,,,,,,,850,57600,25,15
722620,722620,758,[722620],5,11,,,,,,,,480,57600,20,25
722625,722625,972,[722625],3,9,,,,,,,,690,57600,0,5
722626,722626,458,[722626],3,5,,,,,,,,790,57600,0,10
724133,724133,811,[724133],6,5,,,,,,,,570,57600,25,20
724134,724134,941,[724134],3,8,,,,,,,,370,57600,25,20
725622,725622,984,[725622],9,7,,,,,,,,660,57600,20,25
725623,725623,603,[725623],2,6,,,,,,,,900,57600,20,5
725624,725624,496,[725624],5,6,,,,,,,,590,57600,10,0
725627,725627,289,[725627],5,7,,,,,,,,330,57600,10,25
727547,727547,791,[727547],4,7,,,,,,,,450,57600,0,5
729513,729513,444,[729513],4,11,,,,,,,,950,57600,0,20
729886,729886,1033,[729886],7,12,,,,,,,,590,57600,25,25
729887,729887,607,[729887],3,15,,,,,,,,580,57600,25,20
730012,730012,486,[730012],3,9,,,,,,,,830,57600,15,15
730253,730253,64,[730253],4,9,,,,,,,,780,57600,5,25
730443,730443,186,[730443],7,8,,,,,,,,680,57600,15,0
730495,730495,922,[730495],4,7,,,,,,,,490,57600,15,25
732015,732015,140,[732015],8,9,,,,,,,,300,57600,5,25
732023,732023,615,[732023],9,5,,,,,,,,680,57600,0,15
732028,732028,894,[732028],4,9,,,,,,,,700,57600,10,0
732039,732039,540,[732039],5,7,,,,,,,,570,57600,25,10
732040,732040,179,[732040],4,13,,,,,,,,600,57600,15,25
732044,732044,972,[732044],8,10,,,,,,,,390,57600,20,5
739355,739355,470,[739355],2,7,,,,,,,,770,57600,5,0
739591,739591,155,[739591],4,11,,,,,,,,640,57600,5,15
740582,740582,200,[740582],4,5,,,,,,,,390,57600,20,0
740586,740586,1025,[740586],2,10,,,,,,,,630,57600,15,15
740592,740592,349,[740592],3,7,,,,,,,,780,57600,15,10
744592,744592,255,[744592],4,8,,,,,,,,610,57600,0,5
744593,744593,326,[744593],3,5,,,,,,,,740,57600,15,10
744601,744601,684,[744601],2,6,,,,,,,,640,57600,5,10
744610,744610,230,[744610],6,8,,,,,,,,590,57600,10,5
744617,744617,664,[744617],3,9,,,,,,,,570,57600,15,0
749265,749265,942,[749265],2,5,,,,,,,,770,57600,15,20
749269,749269,604,[749269],2,10,,,,,,,,570,57600,20,20
749275,749275,425,[749275],4,11,,,,,,,,890,57600,25,25
751486,751486,764,[751486],4,7,,,,,,,,570,57600,10,10
752089,752089,109,[752089],3,4,,,,,,,,910,57600,5,0
753590,753590,410,[753590],2,9,,,,,,,,960,57600,5,25
754294,754294,318,[754294],6,8,,,,,,,,490,57600,0,0
754295,754295,713,[754295],1,8,,,,,,,,870,57600,0,15
755401,755401,137,[755401],1,14,,,,,,,,820,57600,10,0
755403,755403,371,[755403],3,7,,,,,,,,860,57600,15,10
756497,756497,349,[756497],2,6,,,,,,,,800,57600,25,0
756498,756498,813,[756498],3,2,,,,,,,,850,57600,20,20
757346,757346,1007,[757346],4,11,,,,,,,,590,57600,5,10
757680,757680,539,[757680],2,4,,,,,,,,460,57600,10,10
758514,758514,412,[758514],6,3,,,,,,,,960,57600,5,10
759029,759029,930,[759029],6,8,,,,,,,,780,57600,15,20
759450,759450,305,[759450],2,10,,,,,,,,580,57600,5,25
760228,760228,309,[760228],3,5,,,,,,,,660,57600,15,20
760230,760230,851,[760230],6,9,,,,,,,,350,57600,25,0
760231,760231,989,[760231],8,10,,,,,,,,700,57600,20,10
760232,760232,601,[760232],6,8,,,,,,,,330,57600,0,25
760233,760233,331,[760233],3,10,,,,,,,,660,57600,10,20
760236,760236,915,[760236],1,7,,,,,,,,760,57600,5,20
761297,761297,78,[761297],0,8,,,,,,,,610,57600,0,10
762322,762322,457,[762322],5,7,,,,,,,,720,57600,25,10
763098,763098,458,[763098],2,7,,,,,,,,670,57600,5,5
763665,763665,1034,[763665],4,12,,,,,,,,470,57600,10,10
763667,763667,687,[763667],6,8,,,,,,,,540,57600,20,0
763668,763668,423,[763668],4,6,,,,,,,,760,57600,5,0
763669,763669,711,[763669],1,7,,,,,,,,480,57600,15,15
763671,763671,319,[763671],4,10,,,,,,,,920,57600,5,0
764385,764385,661,[764385],2,4,,,,,,,,520,57600,15,20
764511,764511,140,[764511],6,8,,,,,,,,330,57600,10,0
765509,765509,382,[765509],3,9,,,,,,,,360,57600,0,20
765726,765726,392,[765726],5,6,,,,,,,,580,57600,20,15
765727,765727,241,[765727],6,11,,,,,,,,770,57600,5,10
765968,765968,62,[765968],8,7,,,,,,,,800,57600,25,15
766094,766094,990,[766094],5,9,,,,,,,,740,57600,5,20
766770,766770,479,[766770],4,6,,,,,,,,500,57600,25,20
766771,766771,494,[766771],6,2,,,,,,,,900,57600,5,20
766776,766776,60,[766776],3,10,,,,,,,,650,57600,15,10
766779,766779,205,[766779],4,13,,,,,,,,620,57600,5,5
766780,766780,113,[766780],4,6,,,,,,,,590,57600,0,5
766781,766781,829,[766781],8,9,,,,,,,,670,57600,0,15
766786,766786,351,[766786],2,4,,,,,,,,720,57600,10,5
766787,766787,469,[766787],1,6,,,,,,,,550,57600,10,10
766788,766788,909,[766788],6,7,,,,,,,,550,57600,10,20
766791,766791,186,[766791],1,8,,,,,,,,910,57600,10,5
766794,766794,619,[766794],5,7,,,,,,,,550,57600,20,20
766796,766796,857,[766796],2,11,,,,,,,,380,57600,5,10
770443,770443,401,[770443],3,2,,,,,,,,700,57600,25,20
770444,770444,427,[770444],4,8,,,,,,,,860,57600,0,15
770703,770703,669,[770703],3,7,,,,,,,,390,57600,5,5
772093,772093,673,[772093],4,11,,,,,,,,930,57600,5,15
772095,772095,124,[772095],4,12,,,,,,,,840,57600,25,25
772096,772096,146,[772096],3,10,,,,,,,,400,57600,20,10
772512,772512,966,[772512],4,7,,,,,,,,850,57600,15,5
772513,772513,414,[772513],3,11,,,,,,,,780,57600,0,0
772514,772514,481,[772514],6,7,,,,,,,,820,57600,10,5
772516,772516,1030,[772516],5,7,,,,,,,,610,57600,25,25
773839,773839,591,[773839],4,10,,,,,,,,620,57600,10,5
773842,773842,828,[773842],3,7,,,,,,,,500,57600,25,10
773844,773844,733,[773844],1,7,,,,,,,,480,57600,10,15
773846,773846,249,[773846],6,9,,,,,,,,820,57600,0,25
773849,773849,547,[773849],3,11,,,,,,,,610,57600,5,15
778886,778886,896,[778886],8,10,,,,,,,,350,57600,15,25
778887,778887,928,[778887],1,9,,,,,,,,380,57600,10,15
778890,778890,80,[778890],7,9,,,,,,,,910,57600,10,0
782292,782292,43,[782292],4,14,,,,,,,,300,57600,10,5
783520,783520,916,[783520],9,10,,,,,,,,700,57600,25,20
784243,784243,821,[784243],3,11,,,,,,,,570,57600,5,25
784244,784244,90,[784244],6,5,,,,,,,,940,57600,10,25
786797,786797,316,[786797],6,10,,,,,,,,910,57600,5,20
786799,786799,742,[786799],5,6,,,,,,,,490,57600,0,0
787670,787670,102,[787670],7,8,,,,,,,,770,57600,20,10
788359,788359,370,[788359],8,11,,,,,,,,610,57600,25,10
788360,788360,561,[788360],1,8,,,,,,,,870,57600,5,0
792428,792428,686,[792428],4,5,,,,,,,,660,57600,15,25
792432,792432,864,[792432],3,8,,,,,,,,620,57600,10,5
792435,792435,127,[792435],5,5,,,,,,,,760,57600,5,20
792439,792439,427,[792439],2,8,,,,,,,,750,57600,5,5
792440,792440,976,[792440],5,6,,,,,,,,340,57600,20,5
792441,792441,341,[792441],3,5,,,,,,,,800,57600,0,15
792442,792442,200,[792442],3,8,,,,,,,,460,57600,25,5
792445,792445,702,[792445],4,13,,,,,,,,950,57600,20,15
792446,792446,244,[792446],1,8,,,,,,,,430,57600,10,5
792448,792448,554,[792448],4,7,,,,,,,,400,57600,10,15
795219,795219,58,[795219],4,8,,,,,,,,600,57600,20,15
795222,795222,601,[795222],5,8,,,,,,,,870,57600,20,10
795225,795225,534,[795225],2,8,,,,,,,,670,57600,10,0
801114,801114,487,[801114],6,6,,,,,,,,740,57600,10,20
815833,815833,84,[815833],1,7,,,,,,,,950,57600,0,25
818115,818115,70,[818115],3,10,,,,,,,,790,57600,5,10
818775,818775,619,[818775],2,7,,,,,,,,730,57600,0,5
818776,818776,285,[818776],8,8,,,,,,,,960,57600,0,5
820667,820667,850,[820667],4,11,,,,,,,,800,57600,15,15
820675,820675,429,[820675],4,8,,,,,,,,540,57600,25,0
822604,822604,438,[822604],1,14,,,,,,,,620,57600,5,25
822605,822605,397,[822605],2,13,,,,,,,,690,57600,0,15
822804,822804,732,[822804],3,8,,,,,,,,280,57600,25,10
823246,823246,229,[823246],8,6,,,,,,,,850,57600,0,20
823675,823675,272,[823675],2,10,,,,,,,,940,57600,20,5
827728,827728,44,[827728],3,12,,,,,,,,570,57600,20,15
829679,829679,1014,[829679],5,9,,,,,,,,510,57600,20,0
829680,829680,37,[829680],2,10,,,,,,,,570,57600,15,25
829681,829681,72,[829681],3,5,,,,,,,,580,57600,25,25
829684,829684,65,[829684],5,7,,,,,,,,870,57600,15,5
830732,830732,57,[830732],7,5,,,,,,,,370,57600,10,20
831106,831106,680,[831106],5,12,,,,,,,,570,57600,20,25
831107,831107,884,[831107],3,7,,,,,,,,440,57600,5,25
832311,832311,89,[832311],1,6,,,,,,,,870,57600,20,10
832632,832632,99,[832632],8,4,,,,,,,,800,57600,15,20
832633,832633,502,[832633],9,11,,,,,,,,740,57600,10,15
834395,834395,413,[834395],3,6,,,,,,,,490,57600,10,10
838702,838702,613,[838702],3,7,,,,,,,,690,57600,20,15
838826,838826,622,[838826],4,6,,,,,,,,340,57600,0,25
842672,842672,370,[842672],2,8,,,,,,,,700,57600,25,20
842673,842673,226,[842673],7,9,,,,,,,,440,57600,10,0
842678,842678,918,[842678],3,6,,,,,,,,890,57600,25,0
842679,842679,142,[842679],4,10,,,,,,,,620,57600,0,10
842908,842908,63,[842908],5,18,,,,,,,,490,57600,5,25
842909,842909,257,[842909],1,6,,,,,,,,700,57600,5,25
842910,842910,660,[842910],6,10,,,,,,,,550,57600,15,0
843063,843063,498,[843063],3,9,,,,,,,,490,57600,15,0
843064,843064,624,[843064],5,7,,,,,,,,730,57600,25,20
843065,843065,750,[843065],8,9,,,,,,,,560,57600,0,25
843066,843066,795,[843066],3,13,,,,,,,,620,57600,20,25
843067,843067,885,[843067],8,10,,,,,,,,170,57600,25,5
843068,843068,765,[843068],5,6,,,,,,,,900,57600,15,20
843069,843069,373,[843069],6,10,,,,,,,,790,57600,15,25
843070,843070,503,[843070],4,6,,,,,,,,610,57600,5,25
843071,843071,318,[843071],3,8,,,,,,,,720,57600,15,25
843426,843426,698,[843426],3,6,,,,,,,,690,57600,10,0
843427,843427,41,[843427],3,9,,,,,,,,560,57600,20,0
843428,843428,518,[843428],5,10,,,,,,,,370,57600,15,20
843643,843643,20,[843643],1,7,,,,,,,,620,57600,25,0
844066,844066,534,[844066],2,6,,,,,,,,840,57600,25,25
844067,844067,340,[844067],6,8,,,,,,,,380,57600,20,0
844393,844393,525,[844393],2,12,,,,,,,,690,57600,15,15
844821,844821,984,[844821],2,12,,,,,,,,880,57600,15,10
844822,844822,152,[844822],5,7,,,,,,,,490,57600,10,10
845198,845198,865,[845198],3,9,,,,,,,,730,57600,10,25
845201,845201,109,[845201],4,4,,,,,,,,900,57600,25,10
845203,845203,191,[845203],3,9,,,,,,,,410,57600,25,0
845204,845204,457,[845204],1,10,,,,,,,,750,57600,25,5
845209,845209,975,[845209],1,5,,,,,,,,710,57600,15,15
846082,846082,996,[846082],5,10,,,,,,,,910,57600,25,10
846595,846595,739,[846595],4,11,,,,,,,,590,57600,25,5
848772,848772,942,[848772],3,8,,,,,,,,880,57600,10,5
849259,849259,890,[849259],3,6,,,,,,,,480,57600,25,5
849262,849262,833,[849262],2,7,,,,,,,,380,57600,5,5
849263,849263,500,[849263],2,9,,,,,,,,660,57600,10,25
850358,850358,794,[850358],3,10,,,,,,,,810,57600,10,10
850360,850360,402,[850360],7,9,,,,,,,,610,57600,0,10
850361,850361,73,[850361],5,8,,,,,,,,350,57600,10,20
850362,850362,459,[850362],4,7,,,,,,,,840,57600,20,25
850363,850363,1000,[850363],2,7,,,,,,,,780,57600,5,0
850551,850551,433,[850551],5,6,,,,,,,,470,57600,20,20
851229,851229,399,[851229],3,8,,,,,,,,940,57600,5,20
851230,851230,991,[851230],10,9,,,,,,,,600,57600,25,20
851231,851231,702,[851231],5,9,,,,,,,,810,57600,0,20
851232,851232,562,[851232],4,9,,,,,,,,500,57600,25,25
851233,851233,726,[851233],7,12,,,,,,,,830,57600,20,0
851435,851435,493,[851435],2,10,,,,,,,,930,57600,15,0
851436,851436,245,[851436],7,9,,,,,,,,870,57600,25,10
851600,851600,202,[851600],5,8,,,,,,,,360,57600,0,10
851939,851939,805,[851939],3,7,,,,,,,,350,57600,0,10
851941,851941,174,[851941],5,12,,,,,,,,530,57600,10,15
852198,852198,436,[852198],2,6,,,,,,,,660,57600,0,0
852199,852199,663,[852199],4,9,,,,,,,,470,57600,25,0
853168,853168,959,[853168],12,4,,,,,,,,420,57600,20,15
853252,853252,803,[853252],4,9,,,,,,,,380,57600,20,25
853253,853253,806,[853253],1,8,,,,,,,,420,57600,0,0
853254,853254,892,[853254],4,7,,,,,,,,470,57600,15,0
853326,853326,988,[853326],7,12,,,,,,,,720,57600,5,5
856309,856309,770,[856309],4,13,,,,,,,,840,57600,20,5
856404,856404,739,[856404],3,7,,,,,,,,780,57600,10,25
856405,856405,292,[856405],2,7,,,,,,,,920,57600,20,10
856406,856406,361,[856406],2,7,,,,,,,,610,57600,20,10
857813,857813,404,[857813],3,6,,,,,,,,710,57600,0,5
857815,857815,943,[857815],4,8,,,,,,,,350,57600,15,20
858894,858894,480,[858894],3,14,,,,,,,,900,57600,0,5
862015,862015,1023,[862015],5,7,,,,,,,,530,57600,5,15
862022,862022,958,[862022],6,6,,,,,,,,930,57600,25,0
862023,862023,493,[862023],2,9,,,,,,,,370,57600,0,10
862026,862026,221,[862026],2,7,,,,,,,,600,57600,25,15
862030,862030,875,[862030],2,6,,,,,,,,610,57600,5,5
862032,862032,909,[862032],3,7,,,,,,,,550,57600,20,20
862040,862040,856,[862040],3,4,,,,,,,,860,57600,10,10
862041,862041,773,[862041],1,9,,,,,,,,890,57600,5,5
874302,874302,786,[874302],4,8,,,,,,,,910,57600,15,0
874303,874303,1034,[874303],5,14,,,,,,,,720,57600,0,5
875696,875696,556,[875696],6,7,,,,,,,,830,57600,10,20
875699,875699,130,[875699],5,9,,,,,,,,500,57600,20,20
875700,875700,137,[875700],3,8,,,,,,,,760,57600,10,5
875702,875702,731,[875702],6,6,,,,,,,,810,57600,15,5
875703,875703,28,[875703],6,9,,,,,,,,620,57600,25,25
876526,876526,91,[876526],5,10,,,,,,,,530,57600,25,10
876527,876527,285,[876527],5,8,,,,,,,,650,57600,25,0
877879,877879,876,[877879],4,7,,,,,,,,460,57600,5,5
877881,877881,394,[877881],6,8,,,,,,,,490,57600,10,5
877883,877883,64,[877883],4,8,,,,,,,,500,57600,15,0
877884,877884,837,[877884],5,13,,,,,,,,430,57600,20,15
879642,879642,186,[879642],4,8,,,,,,,,960,57600,15,15
879659,879659,602,[879659],2,4,,,,,,,,390,57600,5,20
886999,886999,695,[886999],4,9,,,,,,,,390,57600,0,25
888750,888750,230,[888750],5,7,,,,,,,,680,57600,25,10
888868,888868,220,[888868],5,6,,,,,,,,860,57600,5,0
888869,888869,549,[888869],6,9,,,,,,,,410,57600,15,20
888872,888872,418,[888872],5,10,,,,,,,,340,57600,0,5
894818,894818,226,[894818],3,10,,,,,,,,430,57600,10,10
899763,899763,885,[899763],3,10,,,,,,,,530,57600,25,25
899768,899768,554,[899768],2,8,,,,,,,,950,57600,10,25
899779,899779,952,[899779],5,6,,,,,,,,610,57600,25,25
905835,905835,677,[905835],3,6,,,,,,,,570,57600,25,20
905836,905836,776,[905836],6,8,,,,,,,,640,57600,25,10
905838,905838,520,[905838],3,5,,,,,,,,710,57600,0,5
905840,905840,82,[905840],7,6,,,,,,,,810,57600,20,0
905846,905846,116,[905846],6,7,,,,,,,,780,57600,20,15
905847,905847,51,[905847],4,9,,,,,,,,670,57600,0,0
905848,905848,689,[905848],3,7,,,,,,,,760,57600,25,5
905850,905850,351,[905850],6,8,,,,,,,,810,57600,10,0
905855,905855,722,[905855],3,4,,,,,,,,690,57600,15,20
905864,905864,62,[905864],3,11,,,,,,,,900,57600,5,0
905873,905873,296,[905873],3,10,,,,,,,,900,57600,10,25
905875,905875,785,[905875],6,9,,,,,,,,450,57600,25,0
905880,905880,319,[905880],0,9,,,,,,,,930,57600,5,5
905881,905881,56,[905881],3,9,,,,,,,,200,57600,25,5
905882,905882,155,[905882],9,13,,,,,,,,940,57600,5,10
905887,905887,114,[905887],2,9,,,,,,,,570,57600,25,25
915993,915993,333,[915993],6,10,,,,,,,,470,57600,5,10
915995,915995,929,[915995],4,8,,,,,,,,670,57600,15,20
916000,916000,627,[916000],2,8,,,,,,,,760,57600,25,0
917836,917836,921,[917836],4,7,,,,,,,,840,57600,5,15
920051,920051,390,[920051],4,7,,,,,,,,470,57600,25,0
920052,920052,669,[920052],2,12,,,,,,,,910,57600,20,0
920060,920060,980,[920060],3,8,,,,,,,,660,57600,15,15
920063,920063,614,[920063],6,9,,,,,,,,460,57600,20,15
920064,920064,983,[920064],5,4,,,,,,,,530,57600,10,5
920066,920066,779,[920066],3,5,,,,,,,,760,57600,25,0
920071,920071,343,[920071],5,6,,,,,,,,420,57600,5,5
920072,920072,906,[920072],5,10,,,,,,,,680,57600,5,0
920074,920074,670,[920074],0,8,,,,,,,,610,57600,20,25
920080,920080,808,[920080],4,10,,,,,,,,550,57600,15,0
920084,920084,567,[920084],3,11,,,,,,,,520,57600,0,25
920085,920085,251,[920085],8,12,,,,,,,,750,57600,15,20
925065,925065,1027,[925065],4,8,,,,,,,,900,57600,0,20
925067,925067,22,[925067],3,7,,,,,,,,810,57600,25,15
925068,925068,909,[925068],1,6,,,,,,,,590,57600,0,15
925070,925070,691,[925070],3,6,,,,,,,,490,57600,5,0
925073,925073,445,[925073],5,8,,,,,,,,680,57600,20,10
925076,925076,191,[925076],2,13,,,,,,,,850,57600,20,0
925079,925079,287,[925079],3,5,,,,,,,,700,57600,20,20
925081,925081,867,[925081],4,13,,,,,,,,650,57600,25,20
925082,925082,294,[925082],1,12,,,,,,,,710,57600,15,10
925083,925083,283,[925083],7,8,,,,,,,,510,57600,0,10
925087,925087,1018,[925087],2,10,,,,,,,,850,57600,25,0
925088,925088,595,[925088],6,11,,,,,,,,700,57600,25,5
925094,925094,577,[925094],5,5,,,,,,,,620,57600,20,15
925099,925099,686,[925099],4,5,,,,,,,,650,57600,10,25
930516,930516,1013,[930516],7,7,,,,,,,,770,57600,0,25
930518,930518,185,[930518],5,11,,,,,,,,550,57600,0,0
930522,930522,658,[930522],2,7,,,,,,,,480,57600,10,0
930534,930534,994,[930534],2,13,,,,,,,,410,57600,10,25
930535,930535,340,[930535],2,9,,,,,,,,210,57600,0,15
930541,930541,294,[930541],3,6,,,,,,,,590,57600,5,20
930542,930542,803,[930542],3,9,,,,,,,,740,57600,20,10
936460,936460,829,[936460],3,7,,,,,,,,810,57600,10,5
936474,936474,600,[936474],4,7,,,,,,,,330,57600,25,20
936480,936480,659,[936480],2,8,,,,,,,,920,57600,15,25
936482,936482,197,[936482],5,10,,,,,,,,540,57600,20,0
942580,942580,814,[942580],5,6,,,,,,,,910,57600,20,5
942581,942581,477,[942581],3,6,,,,,,,,920,57600,10,0
945280,945280,221,[945280],2,9,,,,,,,,600,57600,5,15
945282,945282,70,[945282],2,5,,,,,,,,540,57600,20,20
945283,945283,291,[945283],4,13,,,,,,,,560,57600,10,10
945284,945284,613,[945284],4,4,,,,,,,,720,57600,5,20
945285,945285,743,[945285],1,7,,,,,,,,760,57600,25,10
946478,946478,977,[946478],8,7,,,,,,,,420,57600,5,5
946479,946479,755,[946479],1,7,,,,,,,,600,57600,10,0
946480,946480,887,[946480],6,8,,,,,,,,700,57600,5,25
946481,946481,605,[946481],4,8,,,,,,,,730,57600,10,20
946484,946484,179,[946484],6,6,,,,,,,,590,57600,15,20
946486,946486,792,[946486],3,6,,,,,,,,580,57600,0,25
946487,946487,432,[946487],5,10,,,,,,,,530,57600,15,0
946488,946488,75,[946488],4,4,,,,,,,,660,57600,5,5
946489,946489,976,[946489],5,7,,,,,,,,170,57600,10,20
946491,946491,752,[946491],8,7,,,,,,,,470,57600,25,10
946497,946497,30,[946497],1,8,,,,,,,,540,57600,10,0
946498,946498,614,[946498],0,7,,,,,,,,450,57600,25,15
946500,946500,90,[946500],8,9,,,,,,,,830,57600,25,5
946502,946502,671,[946502],6,7,,,,,,,,740,57600,5,0
946504,946504,249,[946504],6,8,,,,,,,,940,57600,15,0
946505,946505,663,[946505],6,7,,,,,,,,740,57600,20,5
946507,946507,780,[946507],4,6,,,,,,,,880,57600,25,5
952291,952291,185,[952291],6,7,,,,,,,,750,57600,0,10
952292,952292,773,[952292],2,13,,,,,,,,800,57600,25,10
952295,952295,136,[952295],3,8,,,,,,,,760,57600,15,5
952296,952296,257,[952296],2,10,,,,,,,,330,57600,20,20
952297,952297,766,[952297],1,8,,,,,,,,890,57600,10,15
952298,952298,95,[952298],4,10,,,,,,,,850,57600,10,20
952300,952300,873,[952300],4,10,,,,,,,,930,57600,5,20
952301,952301,646,[952301],3,4,,,,,,,,910,57600,20,5
952302,952302,47,[952302],6,10,,,,,,,,710,57600,15,15
952305,952305,58,[952305],3,9,,,,,,,,820,57600,5,0
952309,952309,262,[952309],4,10,,,,,,,,510,57600,0,0
952310,952310,903,[952310],6,5,,,,,,,,950,57600,5,15
952313,952313,491,[952313],5,2,,,,,,,,520,57600,5,5
952315,952315,141,[952315],8,7,,,,,,,,160,57600,10,10
952316,952316,849,[952316],5,8,,,,,,,,760,57600,25,0
