payload_id,carrier_id,sequence_id,tour_id,commodity,weight,job,pu_zone,del_zone,pu_stop_duration,del_stop_duration,pu_tw_lower,pu_tw_upper,del_tw_lower,del_tw_upper,pu_arrival_time,del_arrival_time
32,725620.0,,,3.0,591.3333333333334,delivery,,20092.0,,42,,,300,28800,,
33,727548.0,,,5.0,1414.8333333333333,delivery,,20009.0,,90,,,300,28800,,
34,729886.0,,,3.0,190.03018867924527,delivery,,20009.0,,12,,,300,28800,,
35,730012.0,,,3.0,386.4166666666667,delivery,,20006.0,,16,,,300,28800,,
36,732004.0,,,4.0,103.64528301886793,delivery,,7478.0,,14,,,300,28800,,
37,732005.0,,,4.0,254.33333333333334,delivery,,8501.0,,8,,,300,28800,,
38,732005.0,,,4.0,1378.4166666666667,delivery,,20066.0,,50,,,300,28800,,
39,732005.0,,,4.0,561.5,delivery,,20006.0,,89,,,300,28800,,
40,732011.0,,,4.0,249.16666666666666,delivery,,20009.0,,10,,,300,28800,,
41,732011.0,,,4.0,2147.9166666666665,delivery,,20122.0,,90,,,300,28800,,
42,732011.0,,,4.0,302.3333333333333,delivery,,20011.0,,14,,,300,28800,,
43,732012.0,,,4.0,292.75,delivery,,20009.0,,11,,,300,28800,,
44,732013.0,,,4.0,643.3333333333334,delivery,,20009.0,,49,,,300,28800,,
45,732013.0,,,4.0,508.49999999999994,delivery,,20124.0,,40,,,300,28800,,
46,732014.0,,,4.0,1457.1666666666667,delivery,,20009.0,,90,,,300,28800,,
47,732015.0,,,4.0,354.5,delivery,,20123.0,,10,,,300,28800,,
48,732018.0,,,4.0,313.5,delivery,,20009.0,,13,,,300,28800,,
49,732018.0,,,4.0,268.25,delivery,,20072.0,,27,,,300,28800,,
50,732019.0,,,4.0,127.09056603773585,delivery,,6241.0,,10,,,300,28800,,
51,732019.0,,,4.0,339.5,delivery,,9694.0,,8,,,300,28800,,
52,732019.0,,,4.0,246.75,delivery,,20011.0,,24,,,300,28800,,
53,732020.0,,,4.0,323.5833333333333,delivery,,6200.0,,21,,,300,28800,,
54,732020.0,,,4.0,830.5000000000001,delivery,,20009.0,,90,,,300,28800,,
55,732020.0,,,4.0,298.0833333333333,delivery,,20030.0,,21,,,300,28800,,
56,732021.0,,,4.0,474.41666666666674,delivery,,20007.0,,16,,,300,28800,,
57,732023.0,,,4.0,831.0,delivery,,6164.0,,41,,,300,28800,,
58,732025.0,,,4.0,276.8333333333333,delivery,,20114.0,,9,,,300,28800,,
59,732025.0,,,4.0,150.74716981132076,delivery,,20096.0,,13,,,300,28800,,
60,732028.0,,,4.0,182.75,delivery,,20009.0,,9,,,300,28800,,
61,732029.0,,,4.0,298.25,delivery,,20009.0,,30,,,300,28800,,
62,732031.0,,,4.0,132.16981132075472,delivery,,20067.0,,8,,,300,28800,,
63,732036.0,,,4.0,111.2188679245283,delivery,,1187.0,,12,,,300,28800,,
64,732040.0,,,4.0,327.25,delivery,,1421.0,,22,,,300,28800,,
65,732040.0,,,4.0,304.9166666666667,delivery,,7684.0,,23,,,300,28800,,
66,732040.0,,,4.0,520.0,delivery,,20009.0,,13,,,300,28800,,
67,732041.0,,,4.0,379.1666666666667,delivery,,20009.0,,31,,,300,28800,,
68,732041.0,,,4.0,349.75,delivery,,20005.0,,42,,,300,28800,,
69,732043.0,,,4.0,2157.5833333333335,delivery,,20009.0,,90,,,300,28800,,
70,732046.0,,,4.0,468.75,delivery,,20029.0,,70,,,300,28800,,
71,739355.0,,,4.0,174.25,delivery,,8015.0,,6,,,300,28800,,
72,739590.0,,,4.0,343.1811320754717,delivery,,6191.0,,11,,,300,28800,,
73,739590.0,,,4.0,261.75,delivery,,20091.0,,7,,,300,28800,,
74,739591.0,,,4.0,343.5833333333333,delivery,,20009.0,,31,,,300,28800,,
75,739594.0,,,4.0,395.0,delivery,,20010.0,,6,,,300,28800,,
76,739595.0,,,4.0,100.29433962264152,delivery,,20009.0,,6,,,300,28800,,
77,739595.0,,,4.0,317.75,delivery,,20126.0,,13,,,300,28800,,
78,740579.0,,,4.0,1661.0,delivery,,8340.0,,90,,,300,28800,,
79,740579.0,,,4.0,586.1924528301887,delivery,,6243.0,,51,,,300,28800,,
80,740579.0,,,4.0,295.0,delivery,,20109.0,,9,,,300,28800,,
81,740581.0,,,4.0,1027.75,delivery,,812.0,,90,,,300,28800,,
82,740581.0,,,4.0,393.3333333333333,delivery,,852.0,,31,,,300,28800,,
83,740582.0,,,4.0,216.75,delivery,,20122.0,,8,,,300,28800,,
84,740584.0,,,4.0,295.25,delivery,,20115.0,,33,,,300,28800,,
85,740587.0,,,4.0,105.05283018867925,delivery,,20115.0,,11,,,300,28800,,
86,740590.0,,,4.0,409.00000000000006,delivery,,20029.0,,15,,,300,28800,,
87,740590.0,,,4.0,344.75,delivery,,20007.0,,33,,,300,28800,,
88,740591.0,,,4.0,285.0,delivery,,20091.0,,6,,,300,28800,,
89,740591.0,,,4.0,1153.75,delivery,,20115.0,,90,,,300,28800,,
90,740592.0,,,4.0,241.0,delivery,,20010.0,,20,,,300,28800,,
91,740592.0,,,4.0,381.75000000000006,delivery,,20005.0,,30,,,300,28800,,
92,740593.0,,,4.0,301.0,delivery,,20009.0,,10,,,300,28800,,
93,740594.0,,,4.0,491.5,delivery,,20040.0,,69,,,300,28800,,
94,740594.0,,,4.0,563.9166666666666,delivery,,20090.0,,85,,,300,28800,,
95,740595.0,,,4.0,196.0,delivery,,20010.0,,12,,,300,28800,,
96,740596.0,,,4.0,235.5,delivery,,7825.0,,14,,,300,28800,,
97,740598.0,,,4.0,601.0833333333334,delivery,,191.0,,90,,,300,28800,,
98,740598.0,,,4.0,228.25,delivery,,20060.0,,14,,,300,28800,,
99,740599.0,,,4.0,592.75,delivery,,20009.0,,71,,,300,28800,,
100,740599.0,,,4.0,270.1509433962264,delivery,,20115.0,,10,,,300,28800,,
101,744590.0,,,4.0,104.92075471698114,delivery,,20009.0,,17,,,300,28800,,
102,744592.0,,,4.0,103.4188679245283,delivery,,20009.0,,16,,,300,28800,,
103,744593.0,,,4.0,457.4166666666667,delivery,,20124.0,,72,,,300,28800,,
104,744594.0,,,4.0,499.5,delivery,,5945.0,,21,,,300,28800,,
105,744596.0,,,4.0,314.0,delivery,,20009.0,,7,,,300,28800,,
106,744597.0,,,4.0,170.23396226415093,delivery,,4855.0,,8,,,300,28800,,
107,744600.0,,,4.0,315.8333333333333,delivery,,20009.0,,37,,,300,28800,,
108,744603.0,,,4.0,293.5833333333333,delivery,,20012.0,,34,,,300,28800,,
109,744603.0,,,4.0,590.5,delivery,,20011.0,,62,,,300,28800,,
110,744604.0,,,4.0,365.6666666666667,delivery,,20039.0,,27,,,300,28800,,
111,744608.0,,,4.0,1107.4166666666667,delivery,,20005.0,,27,,,300,28800,,
112,744608.0,,,4.0,307.0,delivery,,20088.0,,6,,,300,28800,,
113,744609.0,,,4.0,768.6666666666666,delivery,,20060.0,,81,,,300,28800,,
114,744610.0,,,4.0,348.25,delivery,,9726.0,,9,,,300,28800,,
115,744610.0,,,4.0,569.1666666666666,delivery,,20066.0,,42,,,300,28800,,
116,744610.0,,,4.0,278.0,delivery,,20009.0,,22,,,300,28800,,
117,744611.0,,,4.0,2127.25,delivery,,20009.0,,90,,,300,28800,,
118,744612.0,,,4.0,473.5,delivery,,20091.0,,42,,,300,28800,,
119,744613.0,,,4.0,248.5,delivery,,20010.0,,7,,,300,28800,,
120,744614.0,,,4.0,515.3333333333334,delivery,,20009.0,,16,,,300,28800,,
121,744615.0,,,4.0,232.75,delivery,,20005.0,,7,,,300,28800,,
122,744616.0,,,4.0,753.5283018867924,delivery,,10055.0,,90,,,300,28800,,
123,744617.0,,,4.0,378.75000000000006,delivery,,20101.0,,26,,,300,28800,,
124,749261.0,,,4.0,617.4166666666666,delivery,,20110.0,,87,,,300,28800,,
125,749264.0,,,4.0,276.5,delivery,,20010.0,,19,,,300,28800,,
126,749264.0,,,4.0,230.0,delivery,,20005.0,,17,,,300,28800,,
127,749265.0,,,4.0,194.5,delivery,,530.0,,12,,,300,28800,,
128,749267.0,,,4.0,253.75000000000003,delivery,,20009.0,,28,,,300,28800,,
129,749268.0,,,4.0,322.5,delivery,,20009.0,,28,,,300,28800,,
130,749269.0,,,4.0,232.41666666666666,delivery,,20072.0,,18,,,300,28800,,
131,749273.0,,,4.0,241.0,delivery,,2755.0,,8,,,300,28800,,
132,749274.0,,,4.0,259.0,delivery,,20009.0,,13,,,300,28800,,
133,751485.0,,,4.0,252.66666666666666,delivery,,2865.0,,20,,,300,28800,,
134,751815.0,,,4.0,264.6666666666667,delivery,,7331.0,,38,,,300,28800,,
135,751815.0,,,4.0,258.1666666666667,delivery,,20010.0,,5,,,300,28800,,
136,751815.0,,,4.0,207.10188679245283,delivery,,20010.0,,14,,,300,28800,,
137,752087.0,,,4.0,198.25,delivery,,8081.0,,18,,,300,28800,,
138,752088.0,,,4.0,198.75,delivery,,20066.0,,28,,,300,28800,,
139,752092.0,,,4.0,445.25000000000006,delivery,,20092.0,,36,,,300,28800,,
140,752092.0,,,4.0,596.5,delivery,,20123.0,,78,,,300,28800,,
141,752092.0,,,4.0,240.58333333333334,delivery,,20005.0,,5,,,300,28800,,
142,752093.0,,,4.0,369.75,delivery,,20009.0,,23,,,300,28800,,
143,752094.0,,,4.0,533.75,delivery,,38.0,,11,,,300,28800,,
144,757288.0,,,3.0,432.5,delivery,,20009.0,,57,,,300,28800,,
145,759450.0,,,4.0,381.25000000000006,delivery,,20030.0,,20,,,300,28800,,
146,761295.0,,,3.0,354.9166666666667,delivery,,4354.0,,78,,,300,28800,,
147,761298.0,,,3.0,401.75,delivery,,20109.0,,8,,,300,28800,,
148,763665.0,,,4.0,228.0,delivery,,20115.0,,15,,,300,28800,,
149,763670.0,,,4.0,1448.25,delivery,,20011.0,,90,,,300,28800,,
150,763671.0,,,4.0,2116.25,delivery,,20009.0,,90,,,300,28800,,
151,764511.0,,,3.0,529.8333333333334,delivery,,20009.0,,90,,,300,28800,,
152,764511.0,,,3.0,2018.5,delivery,,20009.0,,90,,,300,28800,,
153,765508.0,,,3.0,134.34716981132078,delivery,,20009.0,,18,,,300,28800,,
154,765727.0,,,3.0,196.72075471698113,delivery,,20009.0,,8,,,300,28800,,
155,766093.0,,,3.0,545.6666666666666,delivery,,20007.0,,90,,,300,28800,,
156,766094.0,,,3.0,376.75000000000006,delivery,,20012.0,,43,,,300,28800,,
157,766769.0,,,3.0,228.5,delivery,,20005.0,,5,,,300,28800,,
158,766771.0,,,3.0,392.75,delivery,,10522.0,,64,,,300,28800,,
159,766772.0,,,3.0,167.7622641509434,delivery,,4737.0,,14,,,300,28800,,
160,766772.0,,,3.0,560.0,delivery,,20009.0,,47,,,300,28800,,
161,766772.0,,,3.0,426.0,delivery,,20029.0,,29,,,300,28800,,
162,766772.0,,,3.0,318.75,delivery,,20012.0,,30,,,300,28800,,
163,766773.0,,,3.0,397.75,delivery,,20009.0,,59,,,300,28800,,
164,766773.0,,,3.0,491.02641509433965,delivery,,20010.0,,48,,,300,28800,,
165,766773.0,,,3.0,526.5833333333334,delivery,,20010.0,,22,,,300,28800,,
166,766775.0,,,3.0,108.48679245283019,delivery,,20091.0,,20,,,300,28800,,
167,766776.0,,,3.0,136.96981132075473,delivery,,331.0,,8,,,300,28800,,
168,766776.0,,,3.0,149.18490566037735,delivery,,2135.0,,19,,,300,28800,,
169,766776.0,,,3.0,251.83333333333334,delivery,,20009.0,,33,,,300,28800,,
170,766779.0,,,3.0,639.25,delivery,,20091.0,,43,,,300,28800,,
171,766781.0,,,3.0,270.8452830188679,delivery,,20009.0,,12,,,300,28800,,
172,766782.0,,,3.0,249.16666666666666,delivery,,1461.0,,26,,,300,28800,,
173,766782.0,,,3.0,152.14716981132077,delivery,,20010.0,,23,,,300,28800,,
174,766784.0,,,3.0,385.0,delivery,,20066.0,,81,,,300,28800,,
175,766784.0,,,3.0,112.14716981132075,delivery,,20030.0,,13,,,300,28800,,
176,766785.0,,,3.0,287.5833333333333,delivery,,3994.0,,29,,,300,28800,,
177,766785.0,,,3.0,1116.6666666666667,delivery,,20009.0,,90,,,300,28800,,
178,766787.0,,,3.0,831.3333333333334,delivery,,114.0,,41,,,300,28800,,
179,766787.0,,,3.0,376.75000000000006,delivery,,3373.0,,41,,,300,28800,,
180,766788.0,,,3.0,2067.4166666666665,delivery,,20009.0,,90,,,300,28800,,
181,766788.0,,,3.0,136.16981132075472,delivery,,20010.0,,17,,,300,28800,,
182,766790.0,,,3.0,280.0,delivery,,4248.0,,11,,,300,28800,,
183,766790.0,,,3.0,574.75,delivery,,20009.0,,15,,,300,28800,,
184,766794.0,,,3.0,272.1666666666667,delivery,,20066.0,,15,,,300,28800,,
185,766794.0,,,3.0,243.5,delivery,,20109.0,,37,,,300,28800,,
186,766796.0,,,3.0,547.75,delivery,,20009.0,,69,,,300,28800,,
187,778012.0,,,3.0,1581.9166666666667,delivery,,20115.0,,90,,,300,28800,,
188,778887.0,,,3.0,355.0833333333333,delivery,,20009.0,,44,,,300,28800,,
189,778887.0,,,3.0,264.75,delivery,,20005.0,,12,,,300,28800,,
190,778889.0,,,3.0,254.0,delivery,,20009.0,,6,,,300,28800,,
191,783520.0,,,5.0,392.5,delivery,,20010.0,,33,,,300,28800,,
192,792429.0,,,4.0,587.25,delivery,,5646.0,,47,,,300,28800,,
193,792434.0,,,4.0,375.15849056603776,delivery,,20009.0,,23,,,300,28800,,
194,792443.0,,,4.0,596.0,delivery,,20072.0,,62,,,300,28800,,
195,792446.0,,,4.0,100.64905660377359,delivery,,20037.0,,8,,,300,28800,,
196,795228.0,,,4.0,230.5,delivery,,20122.0,,14,,,300,28800,,
197,801017.0,,,4.0,425.5833333333333,delivery,,20115.0,,42,,,300,28800,,
198,801035.0,,,4.0,250.41666666666666,delivery,,20005.0,,8,,,300,28800,,
199,801039.0,,,4.0,329.75,delivery,,20122.0,,6,,,300,28800,,
200,801068.0,,,4.0,801.1666666666666,delivery,,1943.0,,79,,,300,28800,,
201,818114.0,,,4.0,259.20377358490566,delivery,,20123.0,,33,,,300,28800,,
202,818774.0,,,4.0,237.61132075471698,delivery,,20009.0,,15,,,300,28800,,
203,820662.0,,,4.0,652.25,delivery,,20091.0,,8,,,300,28800,,
204,820666.0,,,4.0,760.1666666666666,delivery,,20124.0,,90,,,300,28800,,
205,824338.0,,,4.0,372.3333333333333,delivery,,20009.0,,42,,,300,28800,,
206,831336.0,,,5.0,157.31698113207548,delivery,,20122.0,,9,,,300,28800,,
207,831337.0,,,5.0,135.64905660377357,delivery,,2335.0,,19,,,300,28800,,
208,831337.0,,,5.0,974.9166666666666,delivery,,20009.0,,49,,,300,28800,,
209,831337.0,,,5.0,370.811320754717,delivery,,20009.0,,33,,,300,28800,,
210,831339.0,,,5.0,2123.1666666666665,delivery,,20009.0,,75,,,300,28800,,
211,831339.0,,,5.0,135.64905660377357,delivery,,20009.0,,12,,,300,28800,,
212,831340.0,,,5.0,135.64905660377357,delivery,,20009.0,,19,,,300,28800,,
213,832632.0,,,4.0,124.48679245283019,delivery,,20115.0,,9,,,300,28800,,
214,844820.0,,,4.0,1790.4166666666667,delivery,,20040.0,,90,,,300,28800,,
215,845200.0,,,4.0,417.0833333333333,delivery,,20114.0,,38,,,300,28800,,
216,845208.0,,,4.0,123.28301886792453,delivery,,20115.0,,16,,,300,28800,,
217,850935.0,,,4.0,266.0,delivery,,20009.0,,12,,,300,28800,,
218,855813.0,,,4.0,358.25,delivery,,20115.0,,13,,,300,28800,,
219,856406.0,,,4.0,415.25,delivery,,20114.0,,14,,,300,28800,,
220,874303.0,,,4.0,120.24150943396226,delivery,,20009.0,,12,,,300,28800,,
221,889436.0,,,5.0,159.47924528301886,delivery,,20009.0,,16,,,300,28800,,
222,896399.0,,,5.0,388.1666666666667,delivery,,20005.0,,7,,,300,28800,,
223,905836.0,,,4.0,625.1666666666666,delivery,,20038.0,,11,,,300,28800,,
224,905861.0,,,4.0,425.0,delivery,,9193.0,,15,,,300,28800,,
225,905878.0,,,4.0,240.75,delivery,,20009.0,,18,,,300,28800,,
226,920052.0,,,4.0,315.0,delivery,,20066.0,,8,,,300,28800,,
227,920054.0,,,4.0,630.75,delivery,,20122.0,,53,,,300,28800,,
228,920062.0,,,4.0,382.1811320754717,delivery,,20029.0,,14,,,300,28800,,
229,920066.0,,,4.0,621.0,delivery,,20009.0,,89,,,300,28800,,
230,920068.0,,,4.0,239.25,delivery,,20009.0,,23,,,300,28800,,
231,920069.0,,,4.0,155.5,delivery,,20009.0,,6,,,300,28800,,
232,920070.0,,,4.0,237.33333333333334,delivery,,20122.0,,6,,,300,28800,,
233,920071.0,,,4.0,263.75,delivery,,20124.0,,27,,,300,28800,,
234,920072.0,,,4.0,207.25,delivery,,20009.0,,18,,,300,28800,,
235,920076.0,,,4.0,230.41666666666666,delivery,,7180.0,,10,,,300,28800,,
236,920076.0,,,4.0,335.25,delivery,,20009.0,,31,,,300,28800,,
237,920076.0,,,4.0,603.5,delivery,,20122.0,,57,,,300,28800,,
238,920079.0,,,4.0,276.8333333333333,delivery,,20009.0,,34,,,300,28800,,
239,920079.0,,,4.0,586.5,delivery,,20115.0,,59,,,300,28800,,
240,920080.0,,,4.0,363.0,delivery,,20109.0,,41,,,300,28800,,
241,920083.0,,,4.0,105.05283018867925,delivery,,20122.0,,18,,,300,28800,,
242,920083.0,,,4.0,367.4166666666667,delivery,,20122.0,,20,,,300,28800,,
243,920088.0,,,4.0,409.2867924528302,delivery,,5808.0,,29,,,300,28800,,
244,920089.0,,,4.0,222.17735849056604,delivery,,20115.0,,13,,,300,28800,,
245,920094.0,,,4.0,253.0,delivery,,20005.0,,9,,,300,28800,,
246,925070.0,,,4.0,453.0833333333333,delivery,,20009.0,,49,,,300,28800,,
247,925073.0,,,4.0,366.0833333333333,delivery,,246.0,,7,,,300,28800,,
248,925073.0,,,4.0,247.25,delivery,,20009.0,,9,,,300,28800,,
249,925076.0,,,4.0,238.4679245283019,delivery,,20122.0,,7,,,300,28800,,
250,925080.0,,,4.0,302.25,delivery,,20127.0,,14,,,300,28800,,
251,925089.0,,,4.0,185.19622641509434,delivery,,9391.0,,14,,,300,28800,,
252,925089.0,,,4.0,167.83018867924528,delivery,,8971.0,,16,,,300,28800,,
253,925089.0,,,4.0,637.0,delivery,,20009.0,,32,,,300,28800,,
254,925089.0,,,4.0,386.5,delivery,,20063.0,,27,,,300,28800,,
255,925092.0,,,4.0,603.25,delivery,,20066.0,,33,,,300,28800,,
256,925092.0,,,4.0,322.5,delivery,,20114.0,,18,,,300,28800,,
257,925098.0,,,4.0,372.25000000000006,delivery,,20009.0,,11,,,300,28800,,
258,925099.0,,,4.0,387.9166666666667,delivery,,9218.0,,28,,,300,28800,,
259,925100.0,,,4.0,1174.8333333333333,delivery,,6297.0,,75,,,300,28800,,
260,930515.0,,,1.0,1343.75,delivery,,20009.0,,90,,,300,28800,,
261,930515.0,,,1.0,158.38490566037737,delivery,,20009.0,,13,,,300,28800,,
262,930515.0,,,1.0,206.61132075471698,delivery,,20007.0,,20,,,300,28800,,
263,930515.0,,,1.0,112.27169811320755,delivery,,20128.0,,20,,,300,28800,,
264,930515.0,,,1.0,112.27169811320755,delivery,,20011.0,,8,,,300,28800,,
265,930516.0,,,1.0,354.1666666666667,delivery,,20005.0,,7,,,300,28800,,
266,930516.0,,,1.0,1888.25,delivery,,20122.0,,90,,,300,28800,,
267,930516.0,,,1.0,773.1666666666666,delivery,,20122.0,,61,,,300,28800,,
268,930518.0,,,1.0,1859.5,delivery,,4561.0,,89,,,300,28800,,
269,930518.0,,,1.0,112.27169811320755,delivery,,4504.0,,12,,,300,28800,,
270,930518.0,,,1.0,112.27169811320755,delivery,,20092.0,,5,,,300,28800,,
271,930518.0,,,1.0,112.27169811320755,delivery,,20116.0,,7,,,300,28800,,
272,930518.0,,,1.0,112.27169811320755,delivery,,20012.0,,8,,,300,28800,,
273,930522.0,,,1.0,112.27169811320755,delivery,,20122.0,,20,,,300,28800,,
274,930522.0,,,1.0,566.5,delivery,,20059.0,,78,,,300,28800,,
275,930523.0,,,3.0,279.9166666666667,delivery,,8011.0,,16,,,300,28800,,
276,930535.0,,,1.0,263.5,delivery,,20009.0,,5,,,300,28800,,
277,930535.0,,,1.0,112.27169811320755,delivery,,20009.0,,17,,,300,28800,,
278,930535.0,,,1.0,278.0833333333333,delivery,,20029.0,,11,,,300,28800,,
279,930535.0,,,1.0,336.0,delivery,,20012.0,,20,,,300,28800,,
280,930535.0,,,1.0,112.27169811320755,delivery,,20011.0,,12,,,300,28800,,
281,930542.0,,,1.0,309.9166666666667,delivery,,7953.0,,26,,,300,28800,,
282,930542.0,,,1.0,501.1666666666667,delivery,,10023.0,,10,,,300,28800,,
283,930542.0,,,1.0,231.03773584905662,delivery,,20009.0,,27,,,300,28800,,
284,930542.0,,,1.0,112.27169811320755,delivery,,20009.0,,19,,,300,28800,,
285,936453.0,,,1.0,275.5,delivery,,20009.0,,16,,,300,28800,,
286,936453.0,,,1.0,258.0833333333333,delivery,,20009.0,,6,,,300,28800,,
287,936460.0,,,1.0,1239.6666666666667,delivery,,20009.0,,84,,,300,28800,,
288,936480.0,,,1.0,236.0,delivery,,3096.0,,6,,,300,28800,,
289,936480.0,,,1.0,336.81509433962265,delivery,,20066.0,,5,,,300,28800,,
290,936480.0,,,1.0,112.27169811320755,delivery,,20009.0,,6,,,300,28800,,
291,936480.0,,,1.0,629.4166666666666,delivery,,20009.0,,26,,,300,28800,,
292,936480.0,,,1.0,168.40754716981132,delivery,,20009.0,,13,,,300,28800,,
293,936480.0,,,1.0,112.27169811320755,delivery,,20092.0,,7,,,300,28800,,
294,936480.0,,,1.0,619.8333333333334,delivery,,20010.0,,61,,,300,28800,,
295,936480.0,,,1.0,112.27169811320755,delivery,,20010.0,,17,,,300,28800,,
296,936480.0,,,1.0,224.5433962264151,delivery,,20115.0,,9,,,300,28800,,
297,936480.0,,,1.0,1239.6666666666667,delivery,,20122.0,,63,,,300,28800,,
298,942580.0,,,1.0,826.4166666666666,delivery,,20063.0,,53,,,300,28800,,
299,945281.0,,,3.0,590.5,delivery,,20010.0,,90,,,300,28800,,
300,946483.0,,,3.0,218.31698113207548,delivery,,20009.0,,25,,,300,28800,,
301,946497.0,,,3.0,287.03018867924527,delivery,,20009.0,,9,,,300,28800,,
302,946499.0,,,3.0,430.5433962264151,delivery,,20009.0,,48,,,300,28800,,
303,946501.0,,,3.0,308.25,delivery,,20029.0,,10,,,300,28800,,
304,946503.0,,,3.0,560.0,delivery,,10070.0,,21,,,300,28800,,
305,946507.0,,,3.0,670.6666666666666,delivery,,5256.0,,9,,,300,28800,,
306,952290.0,,,3.0,280.0,delivery,,20010.0,,18,,,300,28800,,
307,952295.0,,,3.0,132.35471698113207,delivery,,6582.0,,15,,,300,28800,,
308,952304.0,,,3.0,1341.2499999999998,delivery,,20009.0,,90,,,300,28800,,
309,952305.0,,,3.0,607.25,delivery,,20091.0,,90,,,300,28800,,
310,952307.0,,,3.0,243.0,delivery,,6966.0,,11,,,300,28800,,
311,952309.0,,,3.0,760.9509433962264,delivery,,5471.0,,85,,,300,28800,,
312,952309.0,,,3.0,1215.0,delivery,,20012.0,,90,,,300,28800,,
313,952310.0,,,3.0,352.0,delivery,,20066.0,,27,,,300,28800,,
314,952316.0,,,3.0,1341.2499999999998,delivery,,20072.0,,90,,,300,28800,,
315,952320.0,,,3.0,319.0,delivery,,20009.0,,41,,,300,28800,,
316,952323.0,,,3.0,728.4166666666666,delivery,,9458.0,,51,,,300,28800,,
317,952327.0,,,3.0,628.25,delivery,,7774.0,,51,,,300,28800,,
318,952350.0,,,3.0,1215.0,delivery,,20012.0,,42,,,300,28800,,
319,952360.0,,,3.0,321.5,delivery,,20063.0,,24,,,300,28800,,
320,952362.0,,,3.0,753.8333333333334,delivery,,20101.0,,81,,,300,28800,,
321,952368.0,,,3.0,152.33962264150944,delivery,,20009.0,,10,,,300,28800,,
322,952368.0,,,3.0,404.9166666666667,delivery,,20005.0,,24,,,300,28800,,
323,952368.0,,,3.0,1002.75,delivery,,20005.0,,12,,,300,28800,,
324,952370.0,,,3.0,121.47547169811322,delivery,,9067.0,,19,,,300,28800,,
325,952371.0,,,3.0,206.1622641509434,delivery,,20009.0,,14,,,300,28800,,
326,952371.0,,,3.0,294.5,delivery,,20088.0,,22,,,300,28800,,
327,952372.0,,,3.0,152.14716981132077,delivery,,7814.0,,7,,,300,28800,,
328,952372.0,,,3.0,425.75,delivery,,20005.0,,44,,,300,28800,,
329,952378.0,,,3.0,388.6666666666667,delivery,,20116.0,,14,,,300,28800,,
330,952390.0,,,3.0,132.6,delivery,,20005.0,,6,,,300,28800,,
331,952397.0,,,3.0,1794.5833333333333,delivery,,20009.0,,10,,,300,28800,,
