payload_id,carrier_id,sequence_id,tour_id,commodity,weight,job,pu_zone,del_zone,pu_stop_duration,del_stop_duration,pu_tw_lower,pu_tw_upper,del_tw_lower,del_tw_upper,pu_arrival_time,del_arrival_time,veh_type
243,2346520,,,5,83,delivery,,40,,19,,,360,1200,,,md
244,6687600,,,5,112,delivery,,41,,19,,,360,1200,,,md
245,6685897,,,5,83,delivery,,41,,16,,,360,1200,,,md
246,2353352,,,5,92,delivery,,41,,18,,,360,1200,,,md
247,6688165,,,5,143,delivery,,41,,17,,,360,1200,,,md
248,7255950,,,5,143,delivery,,41,,19,,,360,1200,,,md
249,2353349,,,5,65,delivery,,42,,15,,,360,1200,,,md
250,2341919,,,5,191,delivery,,42,,17,,,360,1200,,,md
251,2341983,,,5,87,delivery,,42,,17,,,360,1200,,,md
252,2346491,,,5,157,delivery,,42,,22,,,360,1200,,,md
253,2346537,,,5,162,delivery,,42,,18,,,360,1200,,,md
254,6688203,,,5,155,delivery,,42,,18,,,360,1200,,,md
255,2336163,,,5,158,delivery,,43,,17,,,360,1200,,,md
256,2336148,,,5,202,delivery,,43,,21,,,360,1200,,,md
257,6688175,,,5,109,delivery,,43,,17,,,360,1200,,,md
258,2346546,,,5,206,delivery,,43,,20,,,360,1200,,,md
259,2336108,,,5,173,delivery,,43,,20,,,360,1200,,,md
260,2336102,,,5,284,delivery,,44,,21,,,360,1200,,,md
261,6688176,,,5,95,delivery,,44,,12,,,360,1200,,,md
262,2336108,,,5,90,delivery,,44,,9,,,360,1200,,,md
263,2346647,,,5,94,delivery,,44,,17,,,360,1200,,,md
264,6688171,,,5,256,delivery,,45,,21,,,360,1200,,,md
265,2336144,,,5,150,delivery,,45,,19,,,360,1200,,,md
266,2353353,,,5,90,delivery,,45,,15,,,360,1200,,,md
267,2336161,,,5,186,delivery,,46,,17,,,360,1200,,,md
268,2346520,,,5,188,delivery,,46,,20,,,360,1200,,,md
269,2352625,,,5,186,delivery,,46,,22,,,360,1200,,,md
270,2341987,,,5,98,delivery,,47,,23,,,360,1200,,,md
271,2352624,,,5,233,delivery,,47,,23,,,360,1200,,,md
272,2336170,,,5,187,delivery,,47,,23,,,360,1200,,,md
273,2353388,,,5,152,delivery,,47,,25,,,360,1200,,,md
274,2341925,,,5,138,delivery,,47,,22,,,360,1200,,,md
275,2346569,,,5,139,delivery,,48,,22,,,360,1200,,,md
276,6688180,,,5,224,delivery,,48,,22,,,360,1200,,,md
277,2346489,,,5,180,delivery,,48,,21,,,360,1200,,,md
278,7334370,,,5,164,delivery,,48,,19,,,360,1200,,,md
279,6685886,,,5,55,delivery,,49,,25,,,360,1200,,,md
280,2353388,,,5,257,delivery,,49,,31,,,360,1200,,,md
281,2346499,,,5,163,delivery,,49,,35,,,360,1200,,,md
282,2336115,,,5,144,delivery,,49,,34,,,360,1200,,,md
283,2346647,,,5,157,delivery,,49,,30,,,360,1200,,,md
284,2336164,,,5,92,delivery,,49,,31,,,360,1200,,,md
285,2341922,,,5,89,delivery,,50,,25,,,360,1200,,,md
286,6687594,,,5,142,delivery,,50,,29,,,360,1200,,,md
287,2346488,,,5,85,delivery,,50,,23,,,360,1200,,,md
288,2346558,,,5,137,delivery,,50,,29,,,360,1200,,,md
289,2341936,,,5,224,delivery,,50,,31,,,360,1200,,,md
290,6690898,,,5,96,delivery,,50,,18,,,360,1200,,,md
291,7255946,,,5,174,delivery,,50,,25,,,360,1200,,,md
292,2336111,,,5,91,delivery,,50,,24,,,360,1200,,,md
293,2353352,,,5,34,delivery,,51,,4,,,360,1200,,,md
294,7256687,,,5,178,delivery,,52,,13,,,360,1200,,,md
295,2346504,,,5,22,delivery,,52,,9,,,360,1200,,,md
296,2346545,,,5,176,delivery,,52,,19,,,360,1200,,,md
297,2336143,,,5,66,delivery,,52,,11,,,360,1200,,,md
298,6687591,,,5,138,delivery,,52,,15,,,360,1200,,,md
299,2336115,,,5,148,delivery,,53,,16,,,360,1200,,,md
300,2336115,,,5,81,delivery,,53,,17,,,360,1200,,,md
301,2336151,,,5,251,delivery,,53,,20,,,360,1200,,,md
302,2346570,,,5,148,delivery,,54,,20,,,360,1200,,,md
303,2336115,,,5,162,delivery,,54,,14,,,360,1200,,,md
304,2353387,,,5,171,delivery,,54,,20,,,360,1200,,,md
305,2336166,,,5,103,delivery,,54,,18,,,360,1200,,,md
306,2353357,,,5,167,delivery,,55,,13,,,360,1200,,,md
307,2341988,,,5,176,delivery,,55,,13,,,360,1200,,,md
308,2341918,,,5,142,delivery,,55,,11,,,360,1200,,,md
309,6688167,,,5,40,delivery,,55,,10,,,360,1200,,,md
310,2336117,,,5,88,delivery,,56,,23,,,360,1200,,,md
311,2336155,,,5,143,delivery,,56,,23,,,360,1200,,,md
312,2336107,,,5,182,delivery,,56,,29,,,360,1200,,,md
313,7255953,,,5,57,delivery,,56,,23,,,360,1200,,,md
314,6690896,,,5,228,delivery,,57,,17,,,360,1200,,,md
315,2336137,,,5,193,delivery,,57,,17,,,360,1200,,,md
316,2346489,,,5,79,delivery,,57,,16,,,360,1200,,,md
317,2346546,,,5,105,delivery,,57,,15,,,360,1200,,,md
318,2346549,,,5,295,delivery,,57,,23,,,360,1200,,,md
319,6688165,,,5,130,delivery,,57,,15,,,360,1200,,,md
320,2336103,,,5,92,delivery,,58,,13,,,360,1200,,,md
321,2341958,,,5,140,delivery,,58,,17,,,360,1200,,,md
322,2346489,,,5,89,delivery,,58,,12,,,360,1200,,,md
323,2341931,,,5,98,delivery,,59,,22,,,360,1200,,,md
324,2346527,,,5,100,delivery,,59,,21,,,360,1200,,,md
325,6687591,,,5,72,delivery,,59,,19,,,360,1200,,,md
326,6687591,,,5,222,delivery,,59,,23,,,360,1200,,,md
327,6685908,,,5,175,delivery,,60,,17,,,360,1200,,,md
328,2346538,,,5,229,delivery,,60,,20,,,360,1200,,,md
329,2346543,,,5,96,delivery,,61,,21,,,360,1200,,,md
330,2346524,,,5,148,delivery,,61,,25,,,360,1200,,,md
331,2336125,,,5,68,delivery,,61,,19,,,360,1200,,,md
332,2346607,,,5,194,delivery,,61,,23,,,360,1200,,,md
333,2341923,,,5,95,delivery,,62,,21,,,360,1200,,,md
334,2346540,,,5,93,delivery,,62,,13,,,360,1200,,,md
335,6688172,,,5,224,delivery,,62,,26,,,360,1200,,,md
336,2353354,,,5,132,delivery,,63,,13,,,360,1200,,,md
337,2346517,,,5,115,delivery,,63,,15,,,360,1200,,,md
338,2336104,,,5,90,delivery,,63,,12,,,360,1200,,,md
339,2353350,,,5,93,delivery,,63,,13,,,360,1200,,,md
340,6690414,,,5,124,delivery,,63,,15,,,360,1200,,,md
341,2336103,,,5,232,delivery,,63,,18,,,360,1200,,,md
342,6688201,,,5,131,delivery,,64,,8,,,360,1200,,,md
343,2336109,,,5,172,delivery,,64,,10,,,360,1200,,,md
344,6685885,,,5,311,delivery,,64,,11,,,360,1200,,,md
345,6685886,,,5,73,delivery,,64,,10,,,360,1200,,,md
346,6685894,,,5,178,delivery,,64,,10,,,360,1200,,,md
347,2336162,,,5,184,delivery,,64,,9,,,360,1200,,,md
348,6685901,,,5,164,delivery,,64,,11,,,360,1200,,,md
349,2341925,,,5,171,delivery,,65,,14,,,360,1200,,,md
350,2336102,,,5,242,delivery,,65,,19,,,360,1200,,,md
351,6690905,,,5,191,delivery,,65,,13,,,360,1200,,,md
352,2352005,,,5,74,delivery,,65,,16,,,360,1200,,,md
353,2346521,,,5,229,delivery,,65,,20,,,360,1200,,,md
354,2346508,,,5,133,delivery,,65,,17,,,360,1200,,,md
355,2353348,,,5,87,delivery,,65,,15,,,360,1200,,,md
356,6688167,,,5,245,delivery,,65,,19,,,360,1200,,,md
357,2352002,,,5,142,delivery,,66,,20,,,360,1200,,,md
358,2341926,,,5,139,delivery,,66,,24,,,360,1200,,,md
359,2353348,,,5,187,delivery,,66,,21,,,360,1200,,,md
360,2346502,,,5,139,delivery,,66,,18,,,360,1200,,,md
361,2346536,,,5,250,delivery,,66,,25,,,360,1200,,,md
362,2353348,,,5,147,delivery,,66,,23,,,360,1200,,,md
363,6688172,,,5,245,delivery,,67,,16,,,360,1200,,,md
364,2336136,,,5,69,delivery,,67,,10,,,360,1200,,,md
365,2336107,,,5,109,delivery,,67,,12,,,360,1200,,,md
366,6690902,,,5,214,delivery,,67,,12,,,360,1200,,,md
367,2346525,,,5,268,delivery,,67,,12,,,360,1200,,,md
368,2341918,,,5,260,delivery,,67,,13,,,360,1200,,,md
369,2336180,,,5,110,delivery,,67,,12,,,360,1200,,,md
370,6688172,,,5,166,delivery,,68,,22,,,360,1200,,,md
371,2341922,,,5,207,delivery,,68,,25,,,360,1200,,,md
372,2336109,,,5,167,delivery,,68,,21,,,360,1200,,,md
373,7334370,,,5,228,delivery,,69,,20,,,360,1200,,,md
374,2346493,,,5,219,delivery,,69,,20,,,360,1200,,,md
375,7255944,,,5,74,delivery,,69,,18,,,360,1200,,,md
376,2336115,,,5,149,delivery,,69,,19,,,360,1200,,,md
377,2336169,,,5,102,delivery,,69,,19,,,360,1200,,,md
378,2353348,,,5,209,delivery,,69,,20,,,360,1200,,,md
379,6687595,,,5,71,delivery,,69,,15,,,360,1200,,,md
380,2341994,,,5,108,delivery,,70,,20,,,360,1200,,,md
381,2346570,,,5,159,delivery,,70,,18,,,360,1200,,,md
382,2353358,,,5,153,delivery,,70,,21,,,360,1200,,,md
383,6688170,,,5,111,delivery,,70,,21,,,360,1200,,,md
384,2346543,,,5,90,delivery,,70,,19,,,360,1200,,,md
385,2352624,,,5,182,delivery,,70,,25,,,360,1200,,,md
386,2346609,,,5,135,delivery,,70,,21,,,360,1200,,,md
387,2341924,,,5,169,delivery,,70,,24,,,360,1200,,,md
388,2341941,,,5,101,delivery,,70,,21,,,360,1200,,,md
389,2336115,,,5,87,delivery,,70,,17,,,360,1200,,,md
390,2352014,,,5,206,delivery,,70,,21,,,360,1200,,,md
391,2341918,,,5,267,delivery,,70,,22,,,360,1200,,,md
392,2346549,,,5,115,delivery,,70,,21,,,360,1200,,,md
393,2341987,,,5,157,delivery,,70,,24,,,360,1200,,,md
394,6690898,,,5,159,delivery,,71,,17,,,360,1200,,,md
395,2341954,,,5,41,delivery,,71,,14,,,360,1200,,,md
396,6688176,,,5,156,delivery,,71,,14,,,360,1200,,,md
397,7256592,,,5,211,delivery,,71,,17,,,360,1200,,,md
398,2336110,,,5,58,delivery,,71,,14,,,360,1200,,,md
399,6687593,,,5,147,delivery,,72,,36,,,360,1200,,,md
400,2336213,,,5,115,delivery,,72,,43,,,360,1200,,,md
401,6685909,,,5,131,delivery,,72,,40,,,360,1200,,,md
402,2346519,,,5,117,delivery,,72,,50,,,360,1200,,,md
403,2336102,,,5,158,delivery,,73,,12,,,360,1200,,,md
404,2353348,,,5,111,delivery,,73,,11,,,360,1200,,,md
405,2341991,,,5,115,delivery,,73,,9,,,360,1200,,,md
406,2346489,,,5,231,delivery,,73,,10,,,360,1200,,,md
407,2353360,,,5,152,delivery,,73,,11,,,360,1200,,,md
408,2336104,,,5,245,delivery,,73,,12,,,360,1200,,,md
409,2336118,,,5,46,delivery,,74,,8,,,360,1200,,,md
410,2336103,,,5,297,delivery,,74,,11,,,360,1200,,,md
411,2352006,,,5,4,delivery,,74,,4,,,360,1200,,,md
412,7255946,,,5,215,delivery,,75,,10,,,360,1200,,,md
413,2353354,,,5,184,delivery,,75,,9,,,360,1200,,,md
414,2346569,,,5,138,delivery,,75,,8,,,360,1200,,,md
415,2341925,,,5,143,delivery,,75,,7,,,360,1200,,,md
416,2336150,,,5,104,delivery,,76,,14,,,360,1200,,,md
